epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_no_arbitrage,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_no_arbitrage
817,adam,6.25e-06,2.5321270316323664e-05,7.664151455953419e-06,0.0,9.099729169744052e-06,2.5204964068897036e-06,1.6632480090208e-06,4.0520423089407225e-06,3.2160298539948265e-07,0.0,3.502715117065236e-05,1.289832107431721e-05,0.0,1.082229118765099e-05,2.8234483124833787e-06,1.7624827250983799e-06,6.499145456473343e-06,2.2145995615119318e-07,0.0
818,adam,6.25e-06,2.5369135376725655e-05,7.754687863953655e-06,0.0,9.137576062996578e-06,2.548830236394549e-06,1.6677361506322446e-06,3.972912960336313e-06,2.873921215856922e-07,0.0,3.5026117984671146e-05,1.2677343875111546e-05,0.0,1.0719183592300396e-05,2.834011866070796e-06,1.7516152865937329e-06,6.612909146497259e-06,4.3105725922032434e-07,0.0
819,adam,6.25e-06,2.5335178800141587e-05,7.697566529497549e-06,0.0,9.075587564034828e-06,2.5235658071439486e-06,1.671754866658866e-06,4.035980668598472e-06,3.307232173624254e-07,0.0,3.483705222606659e-05,1.2664924724958837e-05,0.0,1.05088083728333e-05,2.8030419798596995e-06,1.7242036847164854e-06,6.852463684481336e-06,2.8361301929180627e-07,0.0
820,adam,6.25e-06,2.5330948004026025e-05,7.66343969694895e-06,0.0,9.089629711091957e-06,2.5329080735612062e-06,1.6830012739211226e-06,4.064093525177293e-06,2.978760303250734e-07,0.0,3.5257184208603576e-05,1.3113383829477243e-05,0.0,1.0683085747587029e-05,2.890484893214307e-06,1.7344502794003347e-06,6.5620592977211345e-06,2.737212696501956e-07,0.0
821,adam,6.25e-06,2.5348152265660392e-05,7.764682099121504e-06,0.0,8.970391086727937e-06,2.532101582743515e-06,1.6682964101958546e-06,4.122726255763342e-06,2.8995489719999036e-07,0.0,3.5054075851803645e-05,1.2860787137469742e-05,0.0,1.0669631592463702e-05,2.8469287371990504e-06,1.833719466048933e-06,6.587911229871679e-06,2.55096665568999e-07,0.0
822,adam,6.25e-06,2.5255019632851823e-05,7.6189305131958375e-06,0.0,9.074750403034693e-06,2.523572108642954e-06,1.6568968631540811e-06,4.084106450814972e-06,2.9676320152594556e-07,0.0,3.5146043956046924e-05,1.2979949133296032e-05,0.0,1.0886426935030613e-05,2.8497963739937404e-06,1.7169319335152977e-06,6.501060397567926e-06,2.1188039056596608e-07,0.0
823,adam,6.25e-06,2.5314584606334508e-05,7.644647298764626e-06,0.0,9.129541861093169e-06,2.541570507125312e-06,1.6601478248972737e-06,4.058434919825809e-06,2.8024218222201724e-07,0.0,3.488577203825116e-05,1.2749638699460775e-05,0.0,1.0839800779649522e-05,2.809300212902599e-06,1.7251726376343868e-06,6.455027232732391e-06,3.0683045793011843e-07,0.0
824,adam,6.25e-06,2.5238109874263745e-05,7.705622797474794e-06,0.0,9.089826284657142e-06,2.5299998920701677e-06,1.6626243771656485e-06,3.984669817890833e-06,2.653667677133767e-07,0.0,3.4880889870692044e-05,1.2760739991790615e-05,0.0,1.0765279512270354e-05,2.823935801643529e-06,1.736262106533104e-06,6.555620984727284e-06,2.390500242199778e-07,0.0
825,adam,6.25e-06,2.5197551145711693e-05,7.611495920938314e-06,0.0,9.095612504386246e-06,2.5331923971241356e-06,1.6539106690331772e-06,4.017321930044249e-06,2.8601785817362913e-07,0.0,3.532392656779848e-05,1.3003208550799172e-05,0.0,1.0839714377652854e-05,2.849594011422596e-06,1.7265964515900123e-06,6.597476840397576e-06,3.073403433972999e-07,0.0
826,adam,6.25e-06,2.5333700943433324e-05,7.696806538401038e-06,0.0,9.03813986677426e-06,2.524249924005874e-06,1.6626855857981673e-06,4.1103617583021765e-06,3.0145729428770414e-07,0.0,3.500528328004293e-05,1.2898108252556995e-05,0.0,1.0539882168814074e-05,2.8319705052126665e-06,1.7166588577310904e-06,6.736270279361634e-06,2.823905163040763e-07,0.0
827,adam,6.25e-06,2.53286779052504e-05,7.654145382918022e-06,0.0,9.041542293671804e-06,2.513250522150927e-06,1.668455225294493e-06,4.127795028536985e-06,3.234894993709762e-07,0.0,3.503802145132795e-05,1.306738795392448e-05,0.0,1.0737402590166312e-05,2.8568988454935607e-06,1.7335817119601415e-06,6.3502056946163066e-06,2.9254803735057067e-07,0.0
828,adam,6.25e-06,2.5051605339357926e-05,7.613032122453516e-06,0.0,8.982560566148585e-06,2.515809111202312e-06,1.6457653698255723e-06,4.023847532874835e-06,2.70590657831033e-07,0.0,3.491290408419445e-05,1.3036793461651541e-05,0.0,1.0604319868434686e-05,2.8181659672554815e-06,1.7190167227454367e-06,6.518674581457162e-06,2.1593105259398726e-07,0.0
829,adam,6.25e-06,2.520425163859886e-05,7.684736980687982e-06,0.0,9.011751264176657e-06,2.5208971403608014e-06,1.6350416116337228e-06,4.079488682749335e-06,2.72335728909855e-07,0.0,3.546471634763293e-05,1.3095267604512628e-05,0.0,1.0687293979572132e-05,2.8302067676122533e-06,1.7263704421566217e-06,6.738981483067619e-06,3.865971507366339e-07,0.0
830,adam,6.25e-06,2.52635892384061e-05,7.646094976128856e-06,0.0,9.016619944506803e-06,2.517044975551442e-06,1.665976291016185e-06,4.09650989052944e-06,3.213432159378095e-07,0.0,3.5748613299801946e-05,1.2856996363552753e-05,0.0,1.1271476978436112e-05,2.8367228424031055e-06,1.8017956335825147e-06,6.663740805379348e-06,3.17881841738199e-07,0.0
831,adam,6.25e-06,2.5265655408258593e-05,7.682859538204318e-06,0.0,9.09660331585439e-06,2.509161359985084e-06,1.6696105596623503e-06,4.027612913122294e-06,2.798080282041661e-07,0.0,3.542006015777588e-05,1.3063169717497658e-05,0.0,1.0766484592750203e-05,2.8163885872345418e-06,1.8013236058322946e-06,6.552963895956054e-06,4.197301564090594e-07,0.0
832,adam,6.25e-06,2.5082824134779725e-05,7.612648871491685e-06,0.0,9.012770129225424e-06,2.508277459258222e-06,1.6478866904262326e-06,4.018801010239431e-06,2.8244006617093136e-07,0.0,3.485130946501158e-05,1.283495203097118e-05,0.0,1.0626618859532755e-05,2.810891601257026e-06,1.7171845456687151e-06,6.569512606802164e-06,2.921517250342731e-07,0.0
833,adam,6.25e-06,2.5341249691712344e-05,7.7031108958181e-06,0.0,9.116452023561809e-06,2.5218645052720804e-06,1.6433112607826063e-06,4.04607868721729e-06,3.104323648509914e-07,0.0,3.543461934896186e-05,1.2773568414559122e-05,0.0,1.0856932021852117e-05,2.868524916266324e-06,1.7672300600679591e-06,6.959316124266479e-06,2.0904886355310737e-07,0.0
834,adam,6.25e-06,2.515983093568745e-05,7.614945959161675e-06,0.0,8.98017866448855e-06,2.508365584602986e-06,1.6464593720287204e-06,4.11238845355824e-06,2.974931298976593e-07,0.0,3.555230068741366e-05,1.3315362593857571e-05,0.0,1.0948313502012752e-05,2.828230662998976e-06,1.7125790918726125e-06,6.506548743345775e-06,2.412692481357226e-07,0.0
835,adam,6.25e-06,2.5212961133100122e-05,7.688911352040974e-06,0.0,8.99230110643123e-06,2.5100696095453004e-06,1.6445047831006205e-06,4.039883436682488e-06,3.3729092898565365e-07,0.0,3.5195065720472485e-05,1.2860741662734654e-05,0.0,1.0563699106569402e-05,2.8245660814718576e-06,1.7583394082976156e-06,6.796343768655788e-06,3.913753516826546e-07,0.0
836,adam,6.25e-06,2.5213808118086677e-05,7.57095430676672e-06,0.0,9.024231653639285e-06,2.509539365111402e-06,1.643708619739632e-06,4.14962568400023e-06,3.157484297302983e-07,0.0,3.524994826875627e-05,1.358376357529778e-05,0.0,1.0476554052729625e-05,2.792977284116205e-06,1.7026619616444805e-06,6.405883596016793e-06,2.8810714525207004e-07,0.0
837,adam,6.25e-06,2.533574886564609e-05,7.738473168645878e-06,0.0,9.072847054388452e-06,2.5077950787875573e-06,1.649409767427613e-06,3.9984983924937076e-06,3.687253328486068e-07,0.0,3.537977681844495e-05,1.3007475899939891e-05,0.0,1.0681108506105375e-05,2.788262463582214e-06,1.7217979575434583e-06,6.8544673013093416e-06,3.266634678311675e-07,0.0
838,adam,6.25e-06,2.5409384732714867e-05,7.78521492369085e-06,0.0,9.073480091573734e-06,2.5199805321111825e-06,1.6565049268787594e-06,4.060040593021623e-06,3.1416383935251474e-07,0.0,3.5738317819777876e-05,1.3266777386888862e-05,0.0,1.0674721124814823e-05,2.860976337615284e-06,1.7158771470349166e-06,6.843398750788765e-06,3.765665042010369e-07,0.0
839,adam,6.25e-06,2.519807551993475e-05,7.648428219822346e-06,0.0,8.949377547290328e-06,2.524554543376167e-06,1.6394488515259812e-06,4.1559797460245645e-06,2.802866335499973e-07,0.0,3.5256234696134925e-05,1.31983124447288e-05,0.0,1.0711481991165783e-05,2.8832689622504404e-06,1.7027390413204557e-06,6.5073145378846675e-06,2.5311783247161657e-07,0.0
840,adam,6.25e-06,2.535120600239477e-05,7.687773631914752e-06,0.0,9.096289561836914e-06,2.5084603543118214e-06,1.6661426455371722e-06,4.059863811793519e-06,3.3267601076031066e-07,0.0,3.4887554647866637e-05,1.2563914424390532e-05,0.0,1.0925479728030041e-05,2.793700105030439e-06,1.7614908074392588e-06,6.633324119320605e-06,2.0964384361832344e-07,0.0
841,adam,6.25e-06,2.5213996426799216e-05,7.667010329838838e-06,0.0,8.950347231052185e-06,2.515617377448218e-06,1.6417242827556615e-06,4.123916405371838e-06,3.153805449882283e-07,0.0,3.444883623160422e-05,1.2585780496010557e-05,0.0,1.0498797564650886e-05,2.7942405722569674e-06,1.717366330922232e-06,6.60844671074301e-06,2.442021127535554e-07,0.0
842,adam,6.25e-06,2.513487136942179e-05,7.631621183608085e-06,0.0,8.990589455448023e-06,2.5169915734151135e-06,1.6404338794018258e-06,4.05687531325846e-06,2.9836024174030516e-07,0.0,3.486882633296773e-05,1.276254351978423e-05,0.0,1.0543851203692611e-05,2.8140291306044674e-06,1.7256545561394887e-06,6.796921752538765e-06,2.258295239698782e-07,0.0
843,adam,6.25e-06,2.4997935075329485e-05,7.579205610830012e-06,0.0,8.899005702943892e-06,2.497882241590964e-06,1.6296297031109885e-06,4.101429372635071e-06,2.907826267039762e-07,0.0,3.486613422865048e-05,1.29454083435121e-05,0.0,1.0923344234470278e-05,2.8275321710680146e-06,1.7322521443929872e-06,6.225173819984775e-06,2.1242144043753797e-07,0.0
844,adam,6.25e-06,2.5199792169529708e-05,7.576421770257487e-06,0.0,9.198762228830703e-06,2.519467824323141e-06,1.6569236355020881e-06,3.9688686972531575e-06,2.7934798742268276e-07,0.0,3.470694355200976e-05,1.2779070857504848e-05,0.0,1.0478946023795288e-05,2.797810338961426e-06,1.6692719100319664e-06,6.648867383773904e-06,3.3297624213446397e-07,0.0
845,adam,6.25e-06,2.5129925883707722e-05,7.619593202795682e-06,0.0,8.839699516794922e-06,2.5033939058024166e-06,1.6369075320466118e-06,4.126819927507082e-06,4.0351199275045517e-07,0.0,3.5130880860378966e-05,1.2985322427994106e-05,0.0,1.067466837412212e-05,2.8212007237016223e-06,1.8849947309718118e-06,6.446788574976381e-06,3.1790901289241447e-07,0.0
846,adam,6.25e-06,2.5176821018537757e-05,7.679327003036937e-06,0.0,9.029961816734628e-06,2.519298393039323e-06,1.6625585651184784e-06,3.978723501830476e-06,3.06951639527503e-07,0.0,3.5280652809888124e-05,1.2744023479172029e-05,0.0,1.0710627066146117e-05,2.7996784410788678e-06,1.8655027815839276e-06,6.897819730511401e-06,2.630019650950999e-07,0.0
847,adam,6.25e-06,2.505336537040652e-05,7.5979112533252824e-06,0.0,8.903353997113069e-06,2.4852378326989038e-06,1.6341228649888228e-06,4.123887987271513e-06,3.088516765934574e-07,0.0,3.5251669032732025e-05,1.3004178072151262e-05,0.0,1.0932238183158915e-05,2.8309020763117587e-06,1.7017773643601686e-06,6.37623134025489e-06,4.063431333634071e-07,0.0
848,adam,6.25e-06,2.5025502725925652e-05,7.603818782323894e-06,0.0,8.98914640856674e-06,2.506908308821458e-06,1.632305382387015e-06,4.030848166231797e-06,2.6247558060002497e-07,0.0,3.4452605177648365e-05,1.2578022506204434e-05,0.0,1.0628275958879385e-05,2.856122364391922e-06,1.6895540966288536e-06,6.433342150558019e-06,2.6728699253908417e-07,0.0
849,adam,6.25e-06,2.5036387038805213e-05,7.64293341374483e-06,0.0,8.926140827454565e-06,2.4973939385774196e-06,1.636096648946968e-06,4.04579016085047e-06,2.880319114082239e-07,0.0,3.517623554216698e-05,1.3302760635269806e-05,0.0,1.08134727270226e-05,2.8379083687468665e-06,1.6987750086627784e-06,6.246649718377739e-06,2.7666928303915483e-07,0.0
850,adam,6.25e-06,2.5050224235562223e-05,7.644710710756333e-06,0.0,8.859596301402827e-06,2.4885937743116906e-06,1.6637382284696084e-06,4.091845568606033e-06,3.017397223932979e-07,0.0,3.480025043245405e-05,1.2920089830004144e-05,0.0,1.0895417290157638e-05,2.8295721676840913e-06,1.7083624470615177e-06,6.237877641979139e-06,2.089316666342711e-07,0.0
851,adam,6.25e-06,2.4997054713331015e-05,7.540900278111203e-06,0.0,8.994643401762466e-06,2.4934600509772686e-06,1.6346906513429112e-06,4.038972534429391e-06,2.9438763452357565e-07,0.0,3.492251198622398e-05,1.3111734006088227e-05,0.0,1.0741008736658841e-05,2.8118695354351075e-06,1.684952280811558e-06,6.276779458858073e-06,2.9616833785439667e-07,0.0
852,adam,6.25e-06,2.506414112137882e-05,7.645341748496913e-06,0.0,9.013717205547552e-06,2.5154254325614257e-06,1.64949459404953e-06,3.964161338545738e-06,2.7600070202497015e-07,0.0,3.466029738774523e-05,1.2861494724347722e-05,0.0,1.0363373803556897e-05,2.8279882826609537e-06,1.8254635278935893e-06,6.549567387992283e-06,2.3240917812472617e-07,0.0
853,adam,6.25e-06,2.5007497127276905e-05,7.61531098413841e-06,0.0,8.867481136847e-06,2.4867191216669326e-06,1.6248428574539184e-06,4.119600528192389e-06,2.935427346979879e-07,0.0,3.474971163086593e-05,1.301668362430064e-05,0.0,1.0665956324373838e-05,2.8063620902685216e-06,1.6756051763877622e-06,6.344816483760951e-06,2.4028662437558523e-07,0.0
854,adam,6.25e-06,2.511623178078379e-05,7.630836289680455e-06,0.0,9.096359679547494e-06,2.5246339761892275e-06,1.6272448401795126e-06,3.95027438665397e-06,2.8688251379410053e-07,0.0,3.502051185932942e-05,1.2850355233240407e-05,0.0,1.0820903298736084e-05,2.815965444824542e-06,1.724402750369336e-06,6.517997917399043e-06,2.9088744213368045e-07,0.0
855,adam,6.25e-06,2.5023923352284962e-05,7.587343625057238e-06,0.0,9.033208452964327e-06,2.5306152338089305e-06,1.6522120018086594e-06,3.9640174055955235e-06,2.565265250026757e-07,0.0,3.460827065282501e-05,1.2717720892396756e-05,0.0,1.0545388249738608e-05,2.8060733257007087e-06,1.7122080180342891e-06,6.549349564011209e-06,2.7752903974942456e-07,0.0
856,adam,6.25e-06,2.4917378762019946e-05,7.504131024197993e-06,0.0,8.893504678376808e-06,2.499312597051141e-06,1.6023035287718003e-06,4.1239255869373985e-06,2.942012341258132e-07,0.0,3.483643013169058e-05,1.2986241017642897e-05,0.0,1.0642479537636973e-05,2.7857624900207156e-06,1.6866655414560228e-06,6.3094321376411244e-06,4.258485830632708e-07,0.0
857,adam,6.25e-06,2.4972420630677205e-05,7.57061616241117e-06,0.0,8.976854053524596e-06,2.4953915488454402e-06,1.623488764207217e-06,4.0020391672499944e-06,3.0403092879955763e-07,0.0,3.493969779810868e-05,1.3070196473563556e-05,0.0,1.0728194865805563e-05,2.768347258097492e-06,1.7768506950233132e-06,6.280406068981392e-06,3.1570090186505695e-07,0.0
858,adam,6.25e-06,2.4933674568375056e-05,7.603534052736544e-06,0.0,8.840245563699263e-06,2.475387447471832e-06,1.6264136342042115e-06,4.093089093282562e-06,2.950047758527973e-07,0.0,3.455247497186065e-05,1.293902187171625e-05,0.0,1.0702640793169849e-05,2.8011388621962396e-06,1.6951680663623847e-06,6.207227215782041e-06,2.0727961214106472e-07,0.0
859,adam,6.25e-06,2.499586627804785e-05,7.6029177978939736e-06,0.0,8.91648296457124e-06,2.5021226541693545e-06,1.603198812618858e-06,4.035011558684461e-06,3.3613258868367015e-07,0.0,3.449131327215582e-05,1.2863981282862369e-05,0.0,1.0519946044951212e-05,2.781695229714387e-06,1.6924053625189117e-06,6.376103556249291e-06,2.5718046003930795e-07,0.0
860,adam,6.25e-06,2.479162630772898e-05,7.5255323945528954e-06,0.0,8.823871753737053e-06,2.4806854887015467e-06,1.62744179630993e-06,4.045376153087654e-06,2.8871873915986295e-07,0.0,3.522320184856653e-05,1.3165730706532486e-05,0.0,1.0760648365248926e-05,2.796305579977343e-06,1.720449176900729e-06,6.263252998905955e-06,5.168134293853655e-07,0.0
861,adam,6.25e-06,2.509807679402117e-05,7.650290092622902e-06,0.0,8.955858270888308e-06,2.4812990367146474e-06,1.6556803688766353e-06,4.0270151838206126e-06,3.279336094385779e-07,0.0,3.512260445859283e-05,1.3268387192511e-05,0.0,1.0634523277985863e-05,2.8235010631760815e-06,1.6891883660719031e-06,6.390774160536239e-06,3.162288351177267e-07,0.0
862,adam,6.25e-06,2.4835711594768948e-05,7.60306678900619e-06,0.0,8.903030249481191e-06,2.485333955822474e-06,1.6138083931345757e-06,3.9435293808584525e-06,2.869427294713421e-07,0.0,3.454302350291982e-05,1.277248520636931e-05,0.0,1.0573668077995535e-05,2.7990181479253806e-06,1.6773321931395913e-06,6.440472589019919e-06,2.8004609475829056e-07,0.0
863,adam,6.25e-06,2.4821163346392234e-05,7.551905127911596e-06,0.0,8.87457655254467e-06,2.502842558925973e-06,1.620610271221801e-06,3.979268935186805e-06,2.9195976593662576e-07,0.0,3.4894172131316736e-05,1.3078119991405401e-05,0.0,1.072480790753616e-05,2.8143533654656494e-06,1.6697288174327696e-06,6.32720502835582e-06,2.799560263611056e-07,0.0
864,adam,6.25e-06,2.4889476273009287e-05,7.519215159845771e-06,0.0,8.890166554920143e-06,2.469367852124075e-06,1.6119635769687842e-06,4.052354873757784e-06,3.4640823802390746e-07,0.0,3.47493878507521e-05,1.2836546375183389e-05,0.0,1.0685075721994508e-05,2.794723513943609e-06,1.6984628246063949e-06,6.492043667094549e-06,2.4253250785477576e-07,0.0
865,adam,6.25e-06,2.4797722001075893e-05,7.620444388781575e-06,0.0,8.86037116201589e-06,2.4717264335459543e-06,1.6276227045506988e-06,3.93651030136093e-06,2.810470063094625e-07,0.0,3.476777783362195e-05,1.2816301023121923e-05,0.0,1.0845182259799913e-05,2.77525623459951e-06,1.7837730865721824e-06,6.352230229822453e-06,1.950335928313507e-07,0.0
866,adam,6.25e-06,2.4886375704515975e-05,7.503324020887256e-06,0.0,8.952341161039796e-06,2.4859969594145363e-06,1.668739249301628e-06,3.999835273914089e-06,2.7613886807499974e-07,0.0,3.4663156839087605e-05,1.2738671102852095e-05,0.0,1.0449608453200199e-05,2.8190554530738154e-06,1.6771615491961711e-06,6.60479918224155e-06,3.7385805740086653e-07,0.0
867,adam,6.25e-06,2.4833310673120504e-05,7.553647589832378e-06,0.0,8.857088701800437e-06,2.4909548315802583e-06,1.6017341832839376e-06,4.009010999941402e-06,3.2087433126774174e-07,0.0,3.480495070107281e-05,1.2737364158965647e-05,0.0,1.083987626770977e-05,2.7714238512999145e-06,1.6890780898393132e-06,6.524804575747112e-06,2.424042122584069e-07,0.0
868,adam,6.25e-06,2.4851518814795693e-05,7.568239876520007e-06,0.0,8.841649246061847e-06,2.4704423461275477e-06,1.6097495745270862e-06,4.0672262255409605e-06,2.9421154714609226e-07,0.0,3.479418228380382e-05,1.2889880963484757e-05,0.0,1.0685340384952724e-05,2.7928836061619222e-06,1.7275830259677605e-06,6.279277840803843e-06,4.192203846287157e-07,0.0
869,adam,6.25e-06,2.502031696037323e-05,7.594456609882717e-06,0.0,9.014419718022553e-06,2.4835029950144605e-06,1.6554391506707317e-06,3.985313144637205e-06,2.8718541929020066e-07,0.0,3.520286554703489e-05,1.3211611985752825e-05,0.0,1.0514710993447807e-05,2.784389835142065e-06,1.9557289760996355e-06,6.476902854046784e-06,2.595193961951736e-07,0.0
870,adam,6.25e-06,2.4856134572589313e-05,7.536924162166773e-06,0.0,8.883310574530033e-06,2.4844574158672164e-06,1.631520400036289e-06,4.052155692613543e-06,2.677662723365915e-07,0.0,3.440232467255555e-05,1.2799871001334395e-05,0.0,1.0646312148310244e-05,2.7846035663969815e-06,1.690600242909568e-06,6.264047897275304e-06,2.1688812523734669e-07,0.0
871,adam,6.25e-06,2.4766617109038173e-05,7.523580517867924e-06,0.0,8.876971934215464e-06,2.4710745730685414e-06,1.5957905361574376e-06,4.026119497558241e-06,2.7307999625954545e-07,0.0,3.5108841984765604e-05,1.2910088116768748e-05,0.0,1.0996376659022644e-05,2.806194970617071e-06,1.7554783653395134e-06,6.237585239432519e-06,4.0312164628630853e-07,0.0
872,adam,6.25e-06,2.4784287147451235e-05,7.50299920856912e-06,0.0,8.894121268866232e-06,2.4775932554384492e-06,1.6080082350382573e-06,3.999385153437043e-06,3.021803768621202e-07,0.0,3.4618100471561775e-05,1.2638007319765165e-05,0.0,1.0582726645225193e-05,2.7979767764918506e-06,1.700023176454124e-06,6.581993147847243e-06,3.17372382596659e-07,0.0
873,adam,6.25e-06,2.4894223286768435e-05,7.565268102581964e-06,0.0,8.890544233422371e-06,2.4708608580546015e-06,1.6169290787845043e-06,4.0408922214983105e-06,3.09728830096728e-07,0.0,3.543040656950325e-05,1.3620801837532781e-05,0.0,1.0617851330607664e-05,2.787530547720962e-06,1.6611919591014157e-06,6.470336757047335e-06,2.726936543240299e-07,0.0
874,adam,6.25e-06,2.4725331737528674e-05,7.643181287142122e-06,0.0,8.770502204026256e-06,2.4715086330240683e-06,1.5969167594766265e-06,3.955510233965239e-06,2.877127480176222e-07,0.0,3.481845124042593e-05,1.2795987458957825e-05,0.0,1.0745560757641215e-05,2.804825498969876e-06,1.6607290262982133e-06,6.601000222872244e-06,2.1034568931099784e-07,0.0
875,adam,6.25e-06,2.4848155041422975e-05,7.63156169110545e-06,0.0,8.892420874684513e-06,2.480101271892578e-06,1.612457234091019e-06,3.932016029683014e-06,2.995980865863304e-07,0.0,3.562861093087122e-05,1.3300968930707313e-05,0.0,1.0840161849046126e-05,2.7879077606485225e-06,1.7118405821747729e-06,6.574121471203398e-06,4.1361357716596103e-07,0.0
876,adam,6.25e-06,2.4894694636006738e-05,7.457979776633678e-06,0.0,8.906907916233259e-06,2.48063956102366e-06,1.627667055049281e-06,4.070996806510107e-06,3.505034339382075e-07,0.0,3.478182043181732e-05,1.2668416275118943e-05,0.0,1.0401242434454616e-05,2.768057356661302e-06,1.6901151411730098e-06,6.817680514359381e-06,4.3630765844682173e-07,0.0
877,adam,6.25e-06,2.4875549714788722e-05,7.558101962843913e-06,0.0,8.811139001149318e-06,2.467468238902502e-06,1.6216550550650157e-06,4.1391074102561795e-06,2.7807847334857103e-07,0.0,3.4665197745198384e-05,1.3142034731572494e-05,0.0,1.074948795576347e-05,2.777332156256307e-06,1.6845815480337478e-06,6.108796696935315e-06,2.0296877778491762e-07,0.0
878,adam,6.25e-06,2.465900965150453e-05,7.510455722536241e-06,0.0,8.921097747906249e-06,2.4790161292219725e-06,1.6030829657312197e-06,3.875338734360412e-06,2.700183591922189e-07,0.0,3.4379227145109326e-05,1.2805394362658262e-05,0.0,1.0467244464962278e-05,2.765848421404371e-06,1.7302938886132324e-06,6.3842471718089655e-06,2.2619541084623052e-07,0.0
879,adam,6.25e-06,2.4628137965457484e-05,7.545542440124019e-06,0.0,8.801337019446822e-06,2.4650767767207792e-06,1.5959160265761994e-06,3.973142546393709e-06,2.471231232628645e-07,0.0,3.464697874733247e-05,1.2905993571621366e-05,0.0,1.0652914170350414e-05,2.7750743356591556e-06,1.776667772901419e-06,6.260089776333189e-06,2.762354824881186e-07,0.0
880,adam,6.25e-06,2.4710360819534843e-05,7.542095115948339e-06,0.0,8.881263269474387e-06,2.464588587394073e-06,1.599719515373484e-06,3.946753958232529e-06,2.7594052198764984e-07,0.0,3.435775943216868e-05,1.2657208571908996e-05,0.0,1.0490297427168116e-05,2.7719777335732942e-06,1.7968228576137335e-06,6.42277518636547e-06,2.1867917610052245e-07,0.0
881,adam,6.25e-06,2.494567698228084e-05,7.5067154255752e-06,0.0,8.899831682933763e-06,2.4637559161217523e-06,1.6336243680554963e-06,4.121497503157505e-06,3.202521504987551e-07,0.0,3.4402768505970016e-05,1.2891510777990334e-05,0.0,1.0642594133969396e-05,2.7847563615068793e-06,1.6689349422449595e-06,6.155282335384982e-06,2.596900685603032e-07,0.0
882,adam,6.25e-06,2.4703477532649044e-05,7.539434959437044e-06,0.0,8.833402175479846e-06,2.4651107997626585e-06,1.5933710203950926e-06,3.954073741220378e-06,3.1808492274699853e-07,0.0,3.4531436540419236e-05,1.2643922673305497e-05,0.0,1.0592719263513573e-05,2.802940571200452e-06,1.7441788031646865e-06,6.537307399412384e-06,2.1036811403973843e-07,0.0
883,adam,6.25e-06,2.4593305357802097e-05,7.484473133531754e-06,0.0,8.772547744229087e-06,2.462188111470217e-06,1.6024094091133318e-06,3.990547463492101e-06,2.81139571531264e-07,0.0,3.490163362585008e-05,1.2875915672339033e-05,0.0,1.1002122846548446e-05,2.857927029253915e-06,1.6730245988583192e-06,6.21339313511271e-06,2.7925179324483906e-07,0.0
884,adam,6.25e-06,2.4689522419182126e-05,7.484769267893936e-06,0.0,8.885234040332892e-06,2.471805352061416e-06,1.618279591798094e-06,3.895814177754108e-06,3.3361993678407465e-07,0.0,3.474112236290239e-05,1.299466111959191e-05,0.0,1.0502687473490369e-05,2.7426908673078287e-06,1.6599608443357283e-06,6.621939519391162e-06,2.191830645870141e-07,0.0
885,adam,6.25e-06,2.4657157660436093e-05,7.473387179902241e-06,0.0,8.787957904854603e-06,2.46462255449481e-06,1.6116288287819424e-06,4.045227382130901e-06,2.743341039625929e-07,0.0,3.4778426197590306e-05,1.3236225640866905e-05,0.0,1.0530496183491778e-05,2.8289737201703247e-06,1.6644592051306972e-06,6.273550297919428e-06,2.4472359427818446e-07,0.0
886,adam,6.25e-06,2.4618795087296766e-05,7.460034505620281e-06,0.0,8.860547221422801e-06,2.476121052394673e-06,1.601208119999293e-06,3.957174652578755e-06,2.63709568214056e-07,0.0,3.430791184655391e-05,1.2951397366123274e-05,0.0,1.0403471605968662e-05,2.757828269750462e-06,1.6673824347890331e-06,6.2996468841447495e-06,2.2818120726242341e-07,0.0
887,adam,6.25e-06,2.460120979069163e-05,7.499910008759582e-06,0.0,8.791002521378225e-06,2.4614826395283295e-06,1.602009475059204e-06,3.96975541488722e-06,2.7705000266429296e-07,0.0,3.487001595203765e-05,1.3157269677321892e-05,0.0,1.0405231478216592e-05,2.775561824819306e-06,1.667707124397566e-06,6.597266747121466e-06,2.669767695806513e-07,0.0
888,adam,6.25e-06,2.5087394157982622e-05,7.657144225150761e-06,0.0,8.953122236533321e-06,2.460889769887823e-06,1.6334149063729297e-06,4.017934427807516e-06,3.648884548586769e-07,0.0,3.5009357816306874e-05,1.283799338125391e-05,0.0,1.0670773008314427e-05,2.7510297968547093e-06,1.6968657519100816e-06,6.585039500350831e-06,4.67658367142576e-07,0.0
889,adam,6.25e-06,2.476667439276796e-05,7.395986459515471e-06,0.0,8.900202089087485e-06,2.463388999973494e-06,1.6123771101341673e-06,4.068445392361369e-06,3.2627464350745927e-07,0.0,3.4376174880890176e-05,1.2869692909589503e-05,0.0,1.032837917591678e-05,2.7787416456703795e-06,1.6940053910730057e-06,6.423552804335486e-06,2.8180136268929346e-07,0.0
