epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
443,adam,5e-05,-0.06776063609868288,-0.03388077043928206,0.0,0.0,0.0,0.0,3.799758957256927e-06,1.3156185953988597e-06,0.0,0.0,-0.03388498071581125,0.0,-0.06781342625617981,-0.03390800207853317,0.0,0.0,0.0,0.0,5.795454399049049e-06,1.988531948882155e-06,0.0,0.0,-0.03391321003437042,0.0,1,0,0,-0.03516198322176933,-0.03516198322176933,1.0357874754039031,-0.03516209125518799,-0.03516209125518799,1.0357875873035711
444,adam,5e-05,-0.0679080463014543,-0.03395368531346321,0.0,0.0,0.0,0.0,3.5364805910376163e-06,7.108841568737034e-07,0.0,0.0,-0.03395860688760877,0.0,-0.06794005632400513,-0.03397941216826439,0.0,0.0,0.0,0.0,5.086953024147078e-06,1.5502250789722893e-06,0.0,0.0,-0.033967286348342896,0.0,1,0,0,-0.03524113819003105,-0.03524113819003105,1.0358694663735981,-0.03524124622344971,-0.03524124622344971,1.035869578282124
445,adam,5e-05,-0.06805684324353933,-0.03402750729583204,0.0,0.0,0.0,0.0,2.5459102630520647e-06,8.356999527947551e-07,0.0,0.0,-0.034032718976959586,0.0,-0.06810206919908524,-0.034055449068546295,0.0,0.0,0.0,0.0,3.827396540145855e-06,4.961324862051697e-07,0.0,0.0,-0.034050941467285156,0.0,1,0,0,-0.03532029315829277,-0.03532029315829277,1.0359514638335425,-0.035320401191711426,-0.035320401191711426,1.0359515757509268
446,adam,5e-05,-0.06820482760667801,-0.034101663157343864,0.0,0.0,0.0,0.0,2.4639300093554084e-06,7.590745685348566e-07,0.0,0.0,-0.034106388222426176,0.0,-0.06824573874473572,-0.03412758558988571,0.0,0.0,0.0,0.0,3.851444489555433e-06,5.385526833379117e-07,0.0,0.0,-0.034122541546821594,0.0,1,0,0,-0.03539944812655449,-0.03539944812655449,1.0360334677842502,-0.035399556159973145,-0.035399556159973145,1.0360335797104936
447,adam,5e-05,-0.06835149228572845,-0.03417501552030444,0.0,0.0,0.0,0.0,2.4551843651465788e-06,7.665163419545706e-07,0.0,0.0,-0.03417969890870154,0.0,-0.06838817149400711,-0.03420329466462135,0.0,0.0,0.0,0.0,5.686509211955126e-06,5.834201601828681e-07,0.0,0.0,-0.03419114649295807,0.0,1,0,0,-0.03547860309481621,-0.03547860309481621,1.036115478226235,-0.03547871112823486,-0.03547871112823486,1.0361155901613381
448,adam,5e-05,-0.06849940866231918,-0.03424891736358404,0.0,0.0,0.0,0.0,2.6527915579777073e-06,3.471687355371955e-07,0.0,0.0,-0.03425349039025605,0.0,-0.06853096187114716,-0.03427433967590332,0.0,0.0,0.0,0.0,3.8190528357517906e-06,7.631693392795569e-07,0.0,0.0,-0.034261204302310944,0.0,1,0,0,-0.03555775806307793,-0.03555775806307793,1.0361974951600104,-0.03555786609649658,-0.03555786609649658,1.0361976071039742
449,adam,5e-05,-0.0686444784514606,-0.034322299528867006,0.0,0.0,0.0,0.0,2.7151996135899026e-06,2.0661621977779987e-06,0.0,0.0,-0.03432696149684489,0.0,-0.06866811960935593,-0.03434394672513008,0.0,0.0,0.0,0.0,3.5076236599707045e-06,2.972932179545751e-06,0.0,0.0,-0.03433065488934517,0.0,1,0,0,-0.035636913031339645,-0.035636913031339645,1.0362795185860907,-0.0356370210647583,-0.0356370210647583,1.036279630538916
450,adam,5e-05,-0.0687927226535976,-0.03439570777118206,0.0,0.0,0.0,0.0,2.3941408784367013e-06,9.644531457908556e-07,0.0,0.0,-0.03440037346445024,0.0,-0.06883355975151062,-0.034423552453517914,0.0,0.0,0.0,0.0,3.662594735942548e-06,6.229317932593403e-07,0.0,0.0,-0.034414295107126236,0.0,1,0,0,-0.035716067999601364,-0.035716067999601364,1.0363615485049897,-0.03571617603302002,-0.03571617603302002,1.0363616604666768
451,adam,5e-05,-0.06894044065847993,-0.034469363978132606,0.0,0.0,0.0,0.0,2.3263161565978407e-06,7.486488922126e-07,0.0,0.0,-0.03447415237314999,0.0,-0.06897816061973572,-0.034495577216148376,0.0,0.0,0.0,0.0,3.7742934182460885e-06,4.588288788909267e-07,0.0,0.0,-0.034486815333366394,0.0,1,0,0,-0.03579522296786308,-0.03579522296786308,1.0364435849172213,-0.03579533100128174,-0.03579533100128174,1.036443696887771
452,adam,5e-05,-0.06908808276057243,-0.03454307257197797,0.0,0.0,0.0,0.0,2.177705830774812e-06,4.1804836481418306e-07,0.0,0.0,-0.03454760555177927,0.0,-0.06912373006343842,-0.034571707248687744,0.0,0.0,0.0,0.0,4.50553579867119e-06,1.5064142644405365e-06,0.0,0.0,-0.03455802798271179,0.0,1,0,0,-0.0358743779361248,-0.0358743779361248,1.0365256278232995,-0.03587448596954346,-0.03587448596954346,1.0365257398027126
453,adam,5e-05,-0.06923437723889947,-0.034616698045283556,0.0,0.0,0.0,0.0,2.4889833838415143e-06,8.395477735234635e-07,0.0,0.0,-0.034621005645021796,0.0,-0.06926834583282471,-0.03464271128177643,0.0,0.0,0.0,0.0,4.698200882558012e-06,1.775719965735334e-06,0.0,0.0,-0.034632112830877304,0.0,1,0,0,-0.03595353290438652,-0.03595353290438652,1.0366076772237383,-0.035953640937805176,-0.035953640937805176,1.0366077892120154
454,adam,5e-05,-0.06938045239076018,-0.034690017346292734,0.0,0.0,0.0,0.0,2.4962502536141074e-06,1.5062814551214387e-06,0.0,0.0,-0.034694437868893147,0.0,-0.06941099464893341,-0.03471607342362404,0.0,0.0,0.0,0.0,3.548972472344758e-06,1.4721146044394118e-06,0.0,0.0,-0.0346999391913414,0.0,1,0,0,-0.03603268787264824,-0.03603268787264824,1.0366897331190517,-0.036032795906066895,-0.036032795906066895,1.0366898451161937
455,adam,5e-05,-0.06952732242643833,-0.03476315317675471,0.0,0.0,0.0,0.0,2.3462762896997447e-06,1.316876190315952e-06,0.0,0.0,-0.03476783400401473,0.0,-0.06956575065851212,-0.03478909656405449,0.0,0.0,0.0,0.0,4.585497663356364e-06,2.993292355313315e-06,0.0,0.0,-0.034784235060214996,0.0,1,0,0,-0.03611184284090996,-0.03611184284090996,1.0367717955097542,-0.03611195087432861,-0.03611195087432861,1.0367719075157615
456,adam,5e-05,-0.06967473635450006,-0.034836907871067524,0.0,0.0,0.0,0.0,2.3354601665914743e-06,1.1292193775602755e-06,0.0,0.0,-0.034841292537748814,0.0,-0.06970703601837158,-0.03486209735274315,0.0,0.0,0.0,0.0,3.580074462661287e-06,4.2237624597873946e-07,0.0,0.0,-0.03484893962740898,0.0,1,0,0,-0.03619099780917168,-0.03619099780917168,1.0368538643963596,-0.03619110584259033,-0.03619110584259033,1.0368539764112332
457,adam,5e-05,-0.0698223072104156,-0.0349103135522455,0.0,0.0,0.0,0.0,2.4416664814452815e-06,4.067077794545071e-07,0.0,0.0,-0.03491484094411135,0.0,-0.06985963135957718,-0.03493676334619522,0.0,0.0,0.0,0.0,4.030854597658617e-06,6.465094770646829e-07,0.0,0.0,-0.034927546977996826,0.0,1,0,0,-0.036270152777433395,-0.036270152777433395,1.0369359397793823,-0.03627026081085205,-0.03627026081085205,1.0369360518031228
458,adam,5e-05,-0.06996665988117456,-0.034983338322490454,0.0,0.0,0.0,0.0,2.8500073767645517e-06,1.7922354142996255e-06,0.0,0.0,-0.03498796513304114,0.0,-0.07000589370727539,-0.035010699182748795,0.0,0.0,0.0,0.0,4.6167965592758264e-06,7.970872388796124e-07,0.0,0.0,-0.03500060364603996,0.0,1,0,0,-0.036349307745695114,-0.036349307745695114,1.0370180216593363,-0.03634941577911377,-0.03634941577911377,1.0370181336919444
459,adam,5e-05,-0.07011373434215784,-0.03505648346617818,0.0,0.0,0.0,0.0,2.735524702757175e-06,1.2742575981050663e-06,0.0,0.0,-0.035061260452494025,0.0,-0.07015249133110046,-0.035081442445516586,0.0,0.0,0.0,0.0,4.927155259792926e-06,2.865259602913284e-07,0.0,0.0,-0.035076260566711426,0.0,1,0,0,-0.03642846271395683,-0.03642846271395683,1.0371001100367363,-0.03642857074737549,-0.03642857074737549,1.0371002220782126
460,adam,5e-05,-0.0702605894766748,-0.03512933780439198,0.0,0.0,0.0,0.0,2.788103927287011e-06,7.873573668604195e-07,0.0,0.0,-0.035134827718138695,0.0,-0.07030516862869263,-0.03515876457095146,0.0,0.0,0.0,0.0,4.943227850162657e-06,5.610285143120564e-07,0.0,0.0,-0.03515191376209259,0.0,1,0,0,-0.03650761768221855,-0.03650761768221855,1.0371822049120962,-0.03650772571563721,-0.03650772571563721,1.0371823169624417
461,adam,5e-05,-0.07040808070451021,-0.03520357608795166,0.0,0.0,0.0,0.0,3.1073914215085097e-06,5.47164164643732e-07,0.0,0.0,-0.03520816029049456,0.0,-0.07044000923633575,-0.03522820398211479,0.0,0.0,0.0,0.0,4.8897145461523905e-06,9.58654936766834e-07,0.0,0.0,-0.03521765023469925,0.0,1,0,0,-0.03658677265048027,-0.03658677265048027,1.0372643062859306,-0.036586880683898926,-0.036586880683898926,1.0372644183451456
462,adam,5e-05,-0.07055413676425815,-0.035276570124551654,0.0,0.0,0.0,0.0,3.0741239669396236e-06,8.360145820063281e-07,0.0,0.0,-0.035281477496027946,0.0,-0.07059092819690704,-0.03530353680253029,0.0,0.0,0.0,0.0,4.714573606179329e-06,1.1306293572488357e-06,0.0,0.0,-0.03529324382543564,0.0,1,0,0,-0.03666592761874199,-0.03666592761874199,1.0373464141587538,-0.036666035652160645,-0.036666035652160645,1.0373465262268393
463,adam,5e-05,-0.0707024266012013,-0.0353503106161952,0.0,0.0,0.0,0.0,2.421864934376572e-06,6.197931305962356e-07,0.0,0.0,-0.03535515791736543,0.0,-0.07074246555566788,-0.03537752106785774,0.0,0.0,0.0,0.0,4.413720034790458e-06,4.681193672695372e-07,0.0,0.0,-0.03536982834339142,0.0,1,0,0,-0.03674508258700371,-0.03674508258700371,1.0374285285310803,-0.03674519062042236,-0.03674519062042236,1.0374286406080369
464,adam,5e-05,-0.07084791595116258,-0.03542378102429211,0.0,0.0,0.0,0.0,2.811988309758817e-06,1.421195861439628e-06,0.0,0.0,-0.03542836708948016,0.0,-0.07087859511375427,-0.03545151650905609,0.0,0.0,0.0,0.0,4.1399548535991926e-06,1.344716679341218e-06,0.0,0.0,-0.03543256223201752,0.0,1,0,0,-0.03682423755526543,-0.03682423755526543,1.0375106494034247,-0.03682434558868408,-0.03682434558868408,1.0375107614892531
465,adam,5e-05,-0.07099428121000528,-0.03549734433181584,0.0,0.0,0.0,0.0,2.7866379497254457e-06,2.011770328991247e-06,0.0,0.0,-0.03550173481926322,0.0,-0.0710291862487793,-0.03552470728754997,0.0,0.0,0.0,0.0,4.225922111800173e-06,1.2315584854150075e-06,0.0,0.0,-0.03550994023680687,0.0,1,0,0,-0.036903392523527145,-0.036903392523527145,1.0375927767763014,-0.0369035005569458,-0.0369035005569458,1.0375928888710022
466,adam,5e-05,-0.07114064507186413,-0.035570730455219746,0.0,0.0,0.0,0.0,2.831809311487632e-06,2.2825458838582335e-06,0.0,0.0,-0.03557502990588546,0.0,-0.07116731256246567,-0.03559431433677673,0.0,0.0,0.0,0.0,3.635615485109156e-06,1.140992367254512e-06,0.0,0.0,-0.03557777404785156,0.0,1,0,0,-0.036982547491788864,-0.036982547491788864,1.0376749106502248,-0.03698265552520752,-0.03698265552520752,1.037675022753799
467,adam,5e-05,-0.07128472486510873,-0.035643223440274596,0.0,0.0,0.0,0.0,3.1122164045882528e-06,3.441514728308448e-06,0.0,0.0,-0.035648054676130414,0.0,-0.07132874429225922,-0.03567085415124893,0.0,0.0,0.0,0.0,4.3368763726903126e-06,1.8408611595077673e-06,0.0,0.0,-0.03566407039761543,0.0,1,0,0,-0.03706170246005058,-0.03706170246005058,1.03775705102571,-0.03706181049346924,-0.03706181049346924,1.037757163138158
468,adam,5e-05,-0.07143422681838274,-0.035716900834813714,0.0,0.0,0.0,0.0,2.6036376397087224e-06,1.6869659784646274e-06,0.0,0.0,-0.03572161588817835,0.0,-0.071467824280262,-0.035743437707424164,0.0,0.0,0.0,0.0,3.753786813831539e-06,9.450584457226796e-07,0.0,0.0,-0.03572908788919449,0.0,1,0,0,-0.0371408574283123,-0.0371408574283123,1.037839197903271,-0.03714096546173096,-0.03714096546173096,1.0378393100245937
469,adam,5e-05,-0.07158232713118196,-0.03579062456265092,0.0,0.0,0.0,0.0,2.2861592938738795e-06,1.0538714008134775e-06,0.0,0.0,-0.03579504182562232,0.0,-0.07161591947078705,-0.03581590950489044,0.0,0.0,0.0,0.0,3.821039172180463e-06,5.609434765574406e-07,0.0,0.0,-0.035804398357868195,0.0,1,0,0,-0.03722001239657402,-0.03722001239657402,1.037921351283423,-0.037220120429992676,-0.037220120429992676,1.037921463413621
470,adam,5e-05,-0.07172942813485861,-0.03586370847187936,0.0,0.0,0.0,0.0,2.1348325702774673e-06,4.43444567288509e-07,0.0,0.0,-0.03586829756386578,0.0,-0.071761354804039,-0.03588907793164253,0.0,0.0,0.0,0.0,3.781267650992959e-06,3.2017427997743653e-07,0.0,0.0,-0.035876382142305374,0.0,1,0,0,-0.03729916736483574,-0.03729916736483574,1.0380035111666805,-0.037299275398254395,-0.037299275398254395,1.0380036233057546
471,adam,5e-05,-0.0718757207505405,-0.035936899250373244,0.0,0.0,0.0,0.0,2.250197397302145e-06,3.655663372015283e-07,0.0,0.0,-0.03594143711961806,0.0,-0.07191061973571777,-0.035962916910648346,0.0,0.0,0.0,0.0,4.048943537782179e-06,3.1344814033218427e-07,0.0,0.0,-0.035952065140008926,0.0,1,0,0,-0.03737832233309746,-0.03737832233309746,1.0380856775535585,-0.03737843036651611,-0.03737843036651611,1.0380857897015092
472,adam,5e-05,-0.07202223315834999,-0.036010166397318244,0.0,0.0,0.0,0.0,2.2345127206335746e-06,3.848416074703209e-07,0.0,0.0,-0.03601468470878899,0.0,-0.07205671072006226,-0.03603539988398552,0.0,0.0,0.0,0.0,3.427288675084128e-06,1.6902905031201954e-07,0.0,0.0,-0.036024902015924454,0.0,1,0,0,-0.03745747730135918,-0.03745747730135918,1.0381678504445715,-0.03745758533477783,-0.03745758533477783,1.0381679626013998
473,adam,5e-05,-0.07216838095337152,-0.03608332364819944,0.0,0.0,0.0,0.0,2.3454356536944942e-06,5.797450022271278e-07,0.0,0.0,-0.03608798375353217,0.0,-0.07220233976840973,-0.03610951453447342,0.0,0.0,0.0,0.0,3.825436579063535e-06,4.11321963156297e-07,0.0,0.0,-0.03609706088900566,0.0,1,0,0,-0.037536632269620895,-0.037536632269620895,1.0382500298402346,-0.03753674030303955,-0.03753674030303955,1.038250142005941
474,adam,5e-05,-0.07231392757967114,-0.03615597588941455,0.0,0.0,0.0,0.0,2.4984077668932514e-06,4.426553692482571e-07,0.0,0.0,-0.03616089187562466,0.0,-0.07235487550497055,-0.0361831858754158,0.0,0.0,0.0,0.0,4.746319973492064e-06,2.136710151035004e-07,0.0,0.0,-0.036176647990942,0.0,1,0,0,-0.037615787237882614,-0.037615787237882614,1.0383322157410626,-0.03761589527130127,-0.03761589527130127,1.0383323279156478
475,adam,5e-05,-0.07246002787724137,-0.03622974641621113,0.0,0.0,0.0,0.0,3.550900885329611e-06,4.2462338090132334e-07,0.0,0.0,-0.03623425727710128,0.0,-0.07248333096504211,-0.03625461459159851,0.0,0.0,0.0,0.0,7.011422439973103e-06,3.787131959143153e-07,0.0,0.0,-0.03623611107468605,0.0,1,0,0,-0.03769494220614433,-0.03769494220614433,1.0384144081475706,-0.03769505023956299,-0.03769505023956299,1.038414520331035
476,adam,5e-05,-0.07260588277131319,-0.03630249388515949,0.0,0.0,0.0,0.0,3.502655609111116e-06,6.303494792803122e-07,0.0,0.0,-0.036307523027062416,0.0,-0.07263942807912827,-0.03632906824350357,0.0,0.0,0.0,0.0,5.480570052895928e-06,2.0480128171129763e-07,0.0,0.0,-0.03631604462862015,0.0,1,0,0,-0.03777409717440605,-0.03777409717440605,1.0384966070602732,-0.03777420520782471,-0.03777420520782471,1.038496719252618
477,adam,5e-05,-0.07275282964110374,-0.036376084201037884,0.0,0.0,0.0,0.0,3.041805896941696e-06,9.270085463697342e-07,0.0,0.0,-0.0363807138055563,0.0,-0.0727754533290863,-0.03640100359916687,0.0,0.0,0.0,0.0,3.7044558212073753e-06,2.0549418877635617e-06,0.0,0.0,-0.03638020530343056,0.0,1,0,0,-0.03785325214266777,-0.03785325214266777,1.0385788124796858,-0.037853360176086426,-0.037853360176086426,1.0385789246809114
478,adam,5e-05,-0.0728995087556541,-0.03644932433962822,0.0,0.0,0.0,0.0,2.7546443206460935e-06,8.508648896565774e-07,0.0,0.0,-0.03645379049703479,0.0,-0.07293225824832916,-0.03647472336888313,0.0,0.0,0.0,0.0,3.870114596793428e-06,1.8686264411371667e-06,0.0,0.0,-0.03646327182650566,0.0,1,0,0,-0.03793240711092949,-0.03793240711092949,1.0386610244063232,-0.037932515144348145,-0.037932515144348145,1.0386611366164304
479,adam,5e-05,-0.07304553594440222,-0.036522108130156994,0.0,0.0,0.0,0.0,2.4785745651456637e-06,8.98297113138824e-07,0.0,0.0,-0.03652680409140885,0.0,-0.07308851927518845,-0.03655041754245758,0.0,0.0,0.0,0.0,3.8729444895579945e-06,6.718871077282529e-07,0.0,0.0,-0.03654264658689499,0.0,1,0,0,-0.03801156207919121,-0.03801156207919121,1.0387432428407006,-0.03801167011260986,-0.03801167011260986,1.0387433550596903
480,adam,5e-05,-0.07319240970537066,-0.03659560694359243,0.0,0.0,0.0,0.0,2.5704642681034784e-06,7.877168446412952e-07,0.0,0.0,-0.0366001611109823,0.0,-0.07322204113006592,-0.03661954402923584,0.0,0.0,0.0,0.0,3.815872332779691e-06,3.7780824868605123e-07,0.0,0.0,-0.036606691777706146,0.0,1,0,0,-0.03809071704745293,-0.03809071704745293,1.038825467783333,-0.03809082508087158,-0.03809082508087158,1.0388255800112058
481,adam,5e-05,-0.07333938544616103,-0.03666881565004587,0.0,0.0,0.0,0.0,2.258797522358691e-06,4.588876816313814e-07,0.0,0.0,-0.03667328809387982,0.0,-0.07337454706430435,-0.03669600933790207,0.0,0.0,0.0,0.0,4.391907168610487e-06,6.207319529494271e-07,0.0,0.0,-0.03668355196714401,0.0,1,0,0,-0.038169872015714645,-0.038169872015714645,1.0389076992347361,-0.0381699800491333,-0.0381699800491333,1.0389078114714925
482,adam,5e-05,-0.07348392717540264,-0.03674199781380594,0.0,0.0,0.0,0.0,2.6767419569750928e-06,1.763522359254921e-06,0.0,0.0,-0.03674637037329376,0.0,-0.0735200047492981,-0.036767031997442245,0.0,0.0,0.0,0.0,3.6440071653487394e-06,1.4448968386204797e-06,0.0,0.0,-0.03675806149840355,0.0,1,0,0,-0.038249026983976364,-0.038249026983976364,1.0389899371954245,-0.03824913501739502,-0.03824913501739502,1.0389900494410653
483,adam,5e-05,-0.07363087171688676,-0.03681513876654208,0.0,0.0,0.0,0.0,2.4664143793984294e-06,1.2943458624903315e-06,0.0,0.0,-0.03681949502788484,0.0,-0.07366038113832474,-0.036839455366134644,0.0,0.0,0.0,0.0,3.718266498253797e-06,1.1918701829927159e-06,0.0,0.0,-0.03682583570480347,0.0,1,0,0,-0.03832818195223808,-0.03832818195223808,1.0390721816659136,-0.03832828998565674,-0.03832828998565674,1.0390722939204398
484,adam,5e-05,-0.07377789169549942,-0.03688825061544776,0.0,0.0,0.0,0.0,2.4200841011179364e-06,5.123921997807201e-07,0.0,0.0,-0.03689257334917784,0.0,-0.07380971312522888,-0.03691430389881134,0.0,0.0,0.0,0.0,3.3304804674116895e-06,3.835625932424591e-07,0.0,0.0,-0.03689912334084511,0.0,1,0,0,-0.0384073369204998,-0.0384073369204998,1.039154432646719,-0.03840744495391846,-0.03840744495391846,1.039154544910131
485,adam,5e-05,-0.07392431609332561,-0.036961081670597196,0.0,0.0,0.0,0.0,2.102456107877515e-06,2.779389589591119e-07,0.0,0.0,-0.03696561465039849,0.0,-0.07396076619625092,-0.036986418068408966,0.0,0.0,0.0,0.0,4.6772884161327966e-06,4.848095045417722e-07,0.0,0.0,-0.036979515105485916,0.0,1,0,0,-0.03848649188876152,-0.03848649188876152,1.0392366901383558,-0.038486599922180176,-0.038486599922180176,1.0392368024106544
486,adam,5e-05,-0.07406729785725474,-0.037034158827736974,0.0,0.0,0.0,0.0,3.029765764495096e-06,2.3589369320120568e-06,0.0,0.0,-0.037038526963442564,0.0,-0.07409363985061646,-0.03705988824367523,0.0,0.0,0.0,0.0,4.5903288992121816e-06,3.1632553145755082e-06,0.0,0.0,-0.03704150393605232,0.0,1,0,0,-0.03856564685702324,-0.03856564685702324,1.0393189541413395,-0.038565754890441895,-0.038565754890441895,1.0393190664225251
487,adam,5e-05,-0.07421461539343,-0.037107227835804224,0.0,0.0,0.0,0.0,3.0179101742078274e-06,1.1121036020966812e-06,0.0,0.0,-0.037111517041921616,0.0,-0.07425201684236526,-0.03713340312242508,0.0,0.0,0.0,0.0,6.338710136333248e-06,8.277717142846086e-07,0.0,0.0,-0.037125781178474426,0.0,1,0,0,-0.03864480182528496,-0.03864480182528496,1.0394012246561855,-0.03864490985870361,-0.03864490985870361,1.0394013369462591
488,adam,5e-05,-0.07435967959463596,-0.037179656559601426,0.0,0.0,0.0,0.0,2.827491250911862e-06,1.5296914881446355e-06,0.0,0.0,-0.037184378830716014,0.0,-0.07440461218357086,-0.037208277732133865,0.0,0.0,0.0,0.0,4.5159586079535075e-06,2.210539605584927e-06,0.0,0.0,-0.03720305860042572,0.0,1,0,0,-0.03872395679354668,-0.03872395679354668,1.039483501683409,-0.03872406482696533,-0.03872406482696533,1.0394836139823713
489,adam,5e-05,-0.07450757874175906,-0.037253135116770864,0.0,0.0,0.0,0.0,2.56899918582576e-06,7.941117043941404e-07,0.0,0.0,-0.03725780616514385,0.0,-0.07454316318035126,-0.03727802261710167,0.0,0.0,0.0,0.0,3.992744950664928e-06,1.077745878319547e-06,0.0,0.0,-0.037270210683345795,0.0,1,0,0,-0.038803111761808395,-0.038803111761808395,1.0395657852235258,-0.03880321979522705,-0.03880321979522705,1.0395658975313777
490,adam,5e-05,-0.07465366367250681,-0.03732644929550588,0.0,0.0,0.0,0.0,2.3316193562550325e-06,1.3447505526897885e-06,0.0,0.0,-0.03733089077286422,0.0,-0.07468454539775848,-0.037352874875068665,0.0,0.0,0.0,0.0,3.9056199057085905e-06,1.366275910186232e-06,0.0,0.0,-0.03733694553375244,0.0,1,0,0,-0.038882266730070114,-0.038882266730070114,1.0396480752770516,-0.03888237476348877,-0.03888237476348877,1.0396481875937933
491,adam,5e-05,-0.07480091974139214,-0.037399554159492254,0.0,0.0,0.0,0.0,2.1375180878635547e-06,4.460069735756633e-07,0.0,0.0,-0.03740394883789122,0.0,-0.07483670115470886,-0.0374254435300827,0.0,0.0,0.0,0.0,3.5620082599052694e-06,2.0707427950128476e-07,0.0,0.0,-0.0374150276184082,0.0,1,0,0,-0.03896142169833183,-0.03896142169833183,1.0397303718445015,-0.03896152973175049,-0.03896152973175049,1.0397304841701343
492,adam,5e-05,-0.07494441326707602,-0.03747217985801399,0.0,0.0,0.0,0.0,2.714316018170848e-06,1.6131473064007196e-06,0.0,0.0,-0.037476559868082404,0.0,-0.07498060911893845,-0.03749685361981392,0.0,0.0,0.0,0.0,4.031719981867354e-06,2.932587790382968e-07,0.0,0.0,-0.03748808056116104,0.0,1,0,0,-0.03904057666659355,-0.03904057666659355,1.0398126749263916,-0.03904068470001221,-0.03904068470001221,1.0398127872609157
493,adam,5e-05,-0.0750911389477551,-0.0375450577121228,0.0,0.0,0.0,0.0,2.6622996927017084e-06,1.0410313038278218e-06,0.0,0.0,-0.03754978417418897,0.0,-0.0751221626996994,-0.03757157549262047,0.0,0.0,0.0,0.0,4.3435416046122555e-06,1.1635136161203263e-06,0.0,0.0,-0.03755609318614006,0.0,1,0,0,-0.03911973163485527,-0.03911973163485527,1.0398949845232373,-0.039119839668273926,-0.039119839668273926,1.0398950968666536
494,adam,5e-05,-0.07523801969364285,-0.03761844546534121,0.0,0.0,0.0,0.0,2.3071300176980003e-06,8.969596478891617e-07,0.0,0.0,-0.03762277797795832,0.0,-0.07527577877044678,-0.03764484077692032,0.0,0.0,0.0,0.0,3.969516001234297e-06,8.020768405003764e-07,0.0,0.0,-0.03763570636510849,0.0,1,0,0,-0.03919888660311699,-0.03919888660311699,1.0399773006355544,-0.039198994636535645,-0.039198994636535645,1.0399774129878636
495,adam,5e-05,-0.0753843835555017,-0.03769136150367558,0.0,0.0,0.0,0.0,2.245016254676102e-06,5.088663108665514e-07,0.0,0.0,-0.03769577434286475,0.0,-0.07542313635349274,-0.037718068808317184,0.0,0.0,0.0,0.0,4.3813433876493946e-06,2.584071694400336e-07,0.0,0.0,-0.037709709256887436,0.0,1,0,0,-0.03927804157137871,-0.03927804157137871,1.0400596232638586,-0.03927814960479736,-0.03927814960479736,1.0400597356250614
496,adam,5e-05,-0.0755288596265018,-0.03776399465277791,0.0,0.0,0.0,0.0,2.6186766461933075e-06,1.0698453634105931e-06,0.0,0.0,-0.03776855394244194,0.0,-0.07556617259979248,-0.03779013454914093,0.0,0.0,0.0,0.0,4.384065960039152e-06,2.290535348947742e-06,0.0,0.0,-0.037782710045576096,0.0,1,0,0,-0.03935719653964043,-0.03935719653964043,1.040141952408666,-0.03935730457305908,-0.03935730457305908,1.040142064778763
497,adam,5e-05,-0.07567561184987426,-0.03783705900423229,0.0,0.0,0.0,0.0,2.224158521357822e-06,8.404881475243542e-07,0.0,0.0,-0.037841618061065674,0.0,-0.07571040093898773,-0.03786197677254677,0.0,0.0,0.0,0.0,3.8102782582427608e-06,1.1117516578451614e-06,0.0,0.0,-0.03785334900021553,0.0,1,0,0,-0.039436351507902145,-0.039436351507902145,1.0402242880704917,-0.0394364595413208,-0.0394364595413208,1.0402244004494838
498,adam,5e-05,-0.07581836124882102,-0.037909269565716386,0.0,0.0,0.0,0.0,2.872496033035077e-06,2.1263614105038187e-06,0.0,0.0,-0.03791409241966903,0.0,-0.07585441321134567,-0.03793462738394737,0.0,0.0,0.0,0.0,3.788300773521769e-06,9.851935374172172e-07,0.0,0.0,-0.03792455792427063,0.0,1,0,0,-0.039515506476163864,-0.039515506476163864,1.0403066302498525,-0.03951561450958252,-0.03951561450958252,1.0403067426377401
499,adam,5e-05,-0.0759660848416388,-0.037982361391186714,0.0,0.0,0.0,0.0,2.651025710065369e-06,9.262594735659491e-07,0.0,0.0,-0.037987300427630544,0.0,-0.07599680125713348,-0.03800782933831215,0.0,0.0,0.0,0.0,6.132237103884108e-06,3.1163276048573607e-07,0.0,0.0,-0.03799542039632797,0.0,1,0,0,-0.03959466144442558,-0.03959466144442558,1.0403889789472636,-0.03959476947784424,-0.03959476947784424,1.0403890913440477
500,adam,5e-05,-0.07611218513920903,-0.038055588491261005,0.0,0.0,0.0,0.0,2.796162739571173e-06,8.673193612196428e-07,0.0,0.0,-0.03806026000529528,0.0,-0.07614713907241821,-0.038081515580415726,0.0,0.0,0.0,0.0,4.012354111182503e-06,7.001983703958103e-07,0.0,0.0,-0.03807033225893974,0.0,1,0,0,-0.0396738164126873,-0.0396738164126873,1.0404713341632412,-0.03967392444610596,-0.03967392444610596,1.0404714465689224
