epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
904,adam,0.000343,-4.998788893222809,-1.249485820531845,0.0,0.0,0.0,0.0,-1.2494088858366013,-1.2499659657478333,0.0,0.0,-1.2499282360076904,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.498298406600952,-2.498298406600952,12.161781936115661,-2.4973978996276855,-2.4973978996276855,12.150835096267395,-2.49884295463562,-2.49884295463562,12.168406414076562,-2.4994571208953857,-2.4994571208953857,12.17588213416374
905,adam,0.000343,-4.998839557170868,-1.2495152354240417,0.0,0.0,0.0,0.0,-1.249423086643219,-1.2499728798866272,0.0,0.0,-1.24992835521698,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.498307943344116,-2.498307943344116,12.161897920459458,-2.4974238872528076,-2.4974238872528076,12.151150871717906,-2.498866081237793,-2.498866081237793,12.168687831224878,-2.499464750289917,-2.499464750289917,12.175975029126672
906,adam,0.000343,-4.998861134052277,-1.249497264623642,0.0,0.0,0.0,0.0,-1.24944868683815,-1.2499819248914719,0.0,0.0,-1.249933272600174,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4983177185058594,-2.4983177185058594,12.162016805559794,-2.497450113296509,-2.497450113296509,12.151469552510537,-2.4988906383514404,-2.4988906383514404,12.168986662744093,-2.4994723796844482,-2.4994723796844482,12.17606792479834
907,adam,0.000343,-4.998900830745697,-1.2495375275611877,0.0,0.0,0.0,0.0,-1.249449372291565,-1.249987319111824,0.0,0.0,-1.2499266266822815,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4983279705047607,-2.4983279705047607,12.16214149118186,-2.49747633934021,-2.49747633934021,12.151788241661015,-2.498915433883667,-2.498915433883667,12.169288402985943,-2.4994800090789795,-2.4994800090789795,12.17616082117875
908,adam,0.000343,-4.998898148536682,-1.2495238780975342,0.0,0.0,0.0,0.0,-1.2494567334651947,-1.249984860420227,0.0,0.0,-1.2499326169490814,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4983394145965576,-2.4983394145965576,12.162280676641956,-2.4975030422210693,-2.4975030422210693,12.152112733747076,-2.4989383220672607,-2.4989383220672607,12.169566939080697,-2.4994876384735107,-2.4994876384735107,12.176253718267905
909,adam,0.000343,-4.998877465724945,-1.2495350241661072,0.0,0.0,0.0,0.0,-1.2494361847639084,-1.2499826550483704,0.0,0.0,-1.2499236762523651,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4983506202697754,-2.4983506202697754,12.162416963948395,-2.4975290298461914,-2.4975290298461914,12.152428542400783,-2.4989612102508545,-2.4989612102508545,12.169845481550709,-2.499495267868042,-2.499495267868042,12.17634661606581
910,adam,0.000343,-4.998881101608276,-1.2494987845420837,0.0,0.0,0.0,0.0,-1.2494710087776184,-1.249983549118042,0.0,0.0,-1.2499277889728546,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4983606338500977,-2.4983606338500977,12.162538753897353,-2.4975547790527344,-2.4975547790527344,12.152741461822016,-2.4989840984344482,-2.4989840984344482,12.170124030396124,-2.4995028972625732,-2.4995028972625732,12.176439514572472
911,adam,0.000343,-4.998873949050903,-1.2495323419570923,0.0,0.0,0.0,0.0,-1.2494290918111801,-1.24998539686203,0.0,0.0,-1.249927043914795,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.49837064743042,-2.49837064743042,12.162660545065869,-2.4975788593292236,-2.4975788593292236,12.153034106719991,-2.499006986618042,-2.499006986618042,12.17040258561709,-2.4995105266571045,-2.4995105266571045,12.176532413787896
912,adam,0.000343,-4.998886048793793,-1.2495345771312714,0.0,0.0,0.0,0.0,-1.2494387328624725,-1.2499870508909225,0.0,0.0,-1.2499256432056427,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.498380184173584,-2.498380184173584,12.162776537788774,-2.4976019859313965,-2.4976019859313965,12.153315168354958,-2.4990293979644775,-2.4990293979644775,12.170675343782124,-2.4995181560516357,-2.4995181560516357,12.176625313712089
913,adam,0.000343,-4.998879671096802,-1.2494930624961853,0.0,0.0,0.0,0.0,-1.2494696825742722,-1.2499858140945435,0.0,0.0,-1.2499311119318008,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4983904361724854,-2.4983904361724854,12.162901231199655,-2.4976260662078857,-2.4976260662078857,12.15360782706811,-2.4990503787994385,-2.4990503787994385,12.170930697391631,-2.499525308609009,-2.499525308609009,12.176712408034728
914,adam,0.000343,-4.9988667368888855,-1.249545007944107,0.0,0.0,0.0,0.0,-1.2494015991687775,-1.2499846816062927,0.0,0.0,-1.249935507774353,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4983999729156494,-2.4983999729156494,12.163017226217933,-2.4976489543914795,-2.4976489543914795,12.153886004258855,-2.4990713596343994,-2.4990713596343994,12.171186056358728,-2.49953293800354,-2.49953293800354,12.176805309332172
915,adam,0.000343,-4.998846232891083,-1.2495135366916656,0.0,0.0,0.0,0.0,-1.2494269609451294,-1.2499834895133972,0.0,0.0,-1.2499223500490189,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4984092712402344,-2.4984092712402344,12.163130322425838,-2.4976706504821777,-2.4976706504821777,12.154149698932502,-2.4990923404693604,-2.4990923404693604,12.171441420683523,-2.4995391368865967,-2.4995391368865967,12.176880792158244
916,adam,0.000343,-4.998829901218414,-1.2495217025279999,0.0,0.0,0.0,0.0,-1.2494350969791412,-1.2499650418758392,0.0,0.0,-1.2499081790447235,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4984190464019775,-2.4984190464019775,12.16324921957316,-2.4976916313171387,-2.4976916313171387,12.154404705816544,-2.499112367630005,-2.499112367630005,12.171685182537052,-2.499544858932495,-2.499544858932495,12.176950469028382
917,adam,0.000343,-4.998834192752838,-1.2495066970586777,0.0,0.0,0.0,0.0,-1.2494308054447174,-1.2499669194221497,0.0,0.0,-1.2499298453330994,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.498427629470825,-2.498427629470825,12.163353618026653,-2.4977126121520996,-2.4977126121520996,12.154659718050901,-2.499131441116333,-2.499131441116333,12.171917341222002,-2.4995505809783936,-2.4995505809783936,12.177020146297217
918,adam,0.000343,-4.998881220817566,-1.2495475709438324,0.0,0.0,0.0,0.0,-1.2494379878044128,-1.2499735057353973,0.0,0.0,-1.2499221563339233,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4984359741210938,-2.4984359741210938,12.163455117382176,-2.4977331161499023,-2.4977331161499023,12.154908939722064,-2.499150514602661,-2.499150514602661,12.172149504335069,-2.499556303024292,-2.499556303024292,12.17708982396475
919,adam,0.000343,-4.998883545398712,-1.2495458722114563,0.0,0.0,0.0,0.0,-1.249439537525177,-1.2499679625034332,0.0,0.0,-1.2499301135540009,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.498445510864258,-2.498445510864258,12.163571117682748,-2.4977540969848633,-2.4977540969848633,12.15516396253578,-2.4991695880889893,-2.4991695880889893,12.17238167187634,-2.4995620250701904,-2.4995620250701904,12.177159502030982
920,adam,0.000343,-4.998867213726044,-1.249514490365982,0.0,0.0,0.0,0.0,-1.2494674324989319,-1.2499591708183289,0.0,0.0,-1.249926209449768,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.498455047607422,-2.498455047607422,12.163687119089593,-2.497775077819824,-2.497775077819824,12.155418990700143,-2.4991869926452637,-2.4991869926452637,12.172593528621773,-2.499567747116089,-2.499567747116089,12.177229180495917
921,adam,0.000343,-4.998894691467285,-1.2495248317718506,0.0,0.0,0.0,0.0,-1.249456450343132,-1.2499832212924957,0.0,0.0,-1.2499302923679352,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4984636306762695,-2.4984636306762695,12.163791521301622,-2.497795581817627,-2.497795581817627,12.155668227939591,-2.499204158782959,-2.499204158782959,12.172802486831891,-2.4995734691619873,-2.4995734691619873,12.177298859359556
922,adam,0.000343,-4.9989333152771,-1.24952632188797,0.0,0.0,0.0,0.0,-1.249494954943657,-1.2499829232692719,0.0,0.0,-1.249929040670395,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.4984726905822754,-2.4984726905822754,12.163901724608696,-2.497816801071167,-2.497816801071167,12.155926164882274,-2.4992213249206543,-2.4992213249206543,12.173011448629046,-2.4995791912078857,-2.4995791912078857,12.177368538621902
923,adam,0.000343,-4.998938679695129,-1.2495528757572174,0.0,0.0,0.0,0.0,-1.2494771778583527,-1.2499816417694092,0.0,0.0,-1.249926894903183,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.498481035232544,-2.498481035232544,12.164003228537995,-2.497837781906128,-2.497837781906128,12.156181209038447,-2.4992384910583496,-2.4992384910583496,12.173220414013299,-2.499584913253784,-2.499584913253784,12.177438218282957
924,adam,0.000343,-4.998949706554413,-1.2495644986629486,0.0,0.0,0.0,0.0,-1.249461442232132,-1.2499840557575226,0.0,0.0,-1.2499397993087769,0.0,-4.998600006103516,-1.2492567300796509,0.0,0.0,0.0,0.0,-1.2494877576828003,-1.2499414682388306,0.0,0.0,-1.249914288520813,0.0,0,0,0,-2.49849009513855,-2.49849009513855,12.164113433763124,-2.497858762741089,-2.497858762741089,12.156436258545716,-2.499255657196045,-2.499255657196045,12.173429382984711,-2.4995906352996826,-2.4995906352996826,12.177507898342723
925,adam,0.000343,-4.99893993139267,-1.24950110912323,0.0,0.0,0.0,0.0,-1.2495191395282745,-1.2499878108501434,0.0,0.0,-1.2499318420886993,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,1,0,0,-2.4984993934631348,-2.4984993934631348,12.16422654016397,-2.497879981994629,-2.497879981994629,12.156694211785608,-2.4992728233337402,-2.4992728233337402,12.173638355543345,-2.499596357345581,-2.499596357345581,12.177577578801204
926,adam,0.000343,-4.99892395734787,-1.2495501935482025,0.0,0.0,0.0,0.0,-1.2494588941335678,-1.2499831020832062,0.0,0.0,-1.2499317228794098,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.498507261276245,-2.498507261276245,12.164322246401518,-2.4979004859924316,-2.4979004859924316,12.156943475172453,-2.4992899894714355,-2.4992899894714355,12.173847331689261,-2.4996020793914795,-2.4996020793914795,12.1776472596584
927,adam,0.000343,-4.998896062374115,-1.2495446503162384,0.0,0.0,0.0,0.0,-1.2494503110647202,-1.2499845921993256,0.0,0.0,-1.249916523694992,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4985153675079346,-2.4985153675079346,12.164420853615658,-2.497919797897339,-2.497919797897339,12.157178251175786,-2.499307155609131,-2.499307155609131,12.17405631142252,-2.499607801437378,-2.499607801437378,12.177716940914314
928,adam,0.000343,-4.998961687088013,-1.2495660185813904,0.0,0.0,0.0,0.0,-1.2494741082191467,-1.249988615512848,0.0,0.0,-1.2499329149723053,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4985241889953613,-2.4985241889953613,12.164528162374584,-2.497938871383667,-2.497938871383667,12.15741013316034,-2.4993231296539307,-2.4993231296539307,12.17425078189667,-2.4996135234832764,-2.4996135234832764,12.177786622568949
929,adam,0.000343,-4.998959720134735,-1.249530017375946,0.0,0.0,0.0,0.0,-1.2495027482509613,-1.249988317489624,0.0,0.0,-1.2499386072158813,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.498533010482788,-2.498533010482788,12.164635472080136,-2.497958183288574,-2.497958183288574,12.157644918175816,-2.499338388442993,-2.499338388442993,12.174436547638622,-2.499619245529175,-2.499619245529175,12.177856304622306
930,adam,0.000343,-4.998966634273529,-1.2495492845773697,0.0,0.0,0.0,0.0,-1.2495053112506866,-1.2499821782112122,0.0,0.0,-1.2499299347400665,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4985411167144775,-2.4985411167144775,12.164734081833366,-2.4979772567749023,-2.4979772567749023,12.157876809061422,-2.4993536472320557,-2.4993536472320557,12.174622316215155,-2.4996249675750732,-2.4996249675750732,12.177925987074389
931,adam,0.000343,-4.998958706855774,-1.2495817840099335,0.0,0.0,0.0,0.0,-1.2494653165340424,-1.2499795854091644,0.0,0.0,-1.2499319911003113,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4985499382019043,-2.4985499382019043,12.164841393355442,-2.4979958534240723,-2.4979958534240723,12.158102906933417,-2.499368906021118,-2.499368906021118,12.174808087626314,-2.4996306896209717,-2.4996306896209717,12.177995669925199
932,adam,0.000343,-4.998950898647308,-1.2495298385620117,0.0,0.0,0.0,0.0,-1.2495053112506866,-1.2499778866767883,0.0,0.0,-1.249937891960144,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4985580444335938,-2.4985580444335938,12.164940004777923,-2.498014450073242,-2.498014450073242,12.158329009010112,-2.4993841648101807,-2.4993841648101807,12.17499386187214,-2.49963641166687,-2.49963641166687,12.178065353174738
933,adam,0.000343,-4.99891197681427,-1.2495465725660324,0.0,0.0,0.0,0.0,-1.2494566440582275,-1.249980390071869,0.0,0.0,-1.2499285489320755,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.498565435409546,-2.498565435409546,12.165029915889223,-2.4980318546295166,-2.4980318546295166,12.158540621173055,-2.4993975162506104,-2.4993975162506104,12.175156416662587,-2.499641180038452,-2.499641180038452,12.178123422853941
934,adam,0.000343,-4.998948931694031,-1.2495447397232056,0.0,0.0,0.0,0.0,-1.2494899332523346,-1.249987930059433,0.0,0.0,-1.2499263286590576,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.498573064804077,-2.498573064804077,12.165122728055985,-2.498049020767212,-2.498049020767212,12.15874933814696,-2.49941086769104,-2.49941086769104,12.175318973623389,-2.4996449947357178,-2.4996449947357178,12.17816987879667
935,adam,0.000343,-4.998948812484741,-1.2495437562465668,0.0,0.0,0.0,0.0,-1.2494888305664062,-1.2499866783618927,0.0,0.0,-1.249929666519165,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4985806941986084,-2.4985806941986084,12.165215540930852,-2.4980661869049072,-2.4980661869049072,12.158958058703758,-2.4994242191314697,-2.4994242191314697,12.175481532754574,-2.4996488094329834,-2.4996488094329834,12.178216334916616
936,adam,0.000343,-4.998926162719727,-1.249551221728325,0.0,0.0,0.0,0.0,-1.2494650036096573,-1.249976485967636,0.0,0.0,-1.2499334514141083,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4985880851745605,-2.4985880851745605,12.165305454078641,-2.4980826377868652,-2.4980826377868652,12.159158085932821,-2.4994375705718994,-2.4994375705718994,12.175644094056173,-2.499652624130249,-2.499652624130249,12.178262791213777
937,adam,0.000343,-4.998931586742401,-1.2495352923870087,0.0,0.0,0.0,0.0,-1.249504268169403,-1.249976009130478,0.0,0.0,-1.2499161064624786,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4985954761505127,-2.4985954761505127,12.165395367890977,-2.4980990886688232,-2.4980990886688232,12.159358116452538,-2.499450922012329,-2.499450922012329,12.175806657528213,-2.4996564388275146,-2.4996564388275146,12.178309247688155
938,adam,0.000343,-4.998877823352814,-1.2495541125535965,0.0,0.0,0.0,0.0,-1.2494170814752579,-1.2499812543392181,0.0,0.0,-1.2499253749847412,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4986023902893066,-2.4986023902893066,12.16547948141382,-2.498114585876465,-2.498114585876465,12.15954655401018,-2.499464273452759,-2.499464273452759,12.175969223170725,-2.4996602535247803,-2.4996602535247803,12.17835570433975
939,adam,0.000343,-4.998874247074127,-1.2495430260896683,0.0,0.0,0.0,0.0,-1.24943146109581,-1.2499741613864899,0.0,0.0,-1.2499256432056427,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4986088275909424,-2.4986088275909424,12.165557794526848,-2.498126983642578,-2.498126983642578,12.159697306158893,-2.499476909637451,-2.499476909637451,12.17612308193873,-2.499664068222046,-2.499664068222046,12.178402161168565
940,adam,0.000343,-4.9988937973976135,-1.2495473772287369,0.0,0.0,0.0,0.0,-1.249439775943756,-1.2499668300151825,0.0,0.0,-1.2499397695064545,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.49861478805542,-2.49861478805542,12.165630307118036,-2.4981396198272705,-2.4981396198272705,12.159850959310651,-2.499488353729248,-2.499488353729248,12.17626242740635,-2.4996678829193115,-2.4996678829193115,12.178448618174599
941,adam,0.000343,-4.998789548873901,-1.2495297491550446,0.0,0.0,0.0,0.0,-1.249392569065094,-1.2499539256095886,0.0,0.0,-1.2499131262302399,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.498621702194214,-2.498621702194214,12.165714422265285,-2.498150587081909,-2.498150587081909,12.15998432022379,-2.499499797821045,-2.499499797821045,12.17640177446866,-2.499671697616577,-2.499671697616577,12.178495075357853
942,adam,0.000343,-4.99872350692749,-1.2495441436767578,0.0,0.0,0.0,0.0,-1.2493171989917755,-1.2499549686908722,0.0,0.0,-1.2499070763587952,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4986274242401123,-2.4986274242401123,12.165784035240762,-2.498157024383545,-2.498157024383545,12.160062597962694,-2.4995102882385254,-2.4995102882385254,12.176529510676687,-2.4996755123138428,-2.4996755123138428,12.178541532718326
943,adam,0.000343,-4.998840034008026,-1.2495363056659698,0.0,0.0,0.0,0.0,-1.2494424879550934,-1.249936655163765,0.0,0.0,-1.2499246299266815,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4986324310302734,-2.4986324310302734,12.165844946921057,-2.49816632270813,-2.49816632270813,12.160175666697377,-2.4995198249816895,-2.4995198249816895,12.176645635664986,-2.4996793270111084,-2.4996793270111084,12.178587990256021
944,adam,0.000343,-4.998922765254974,-1.249536156654358,0.0,0.0,0.0,0.0,-1.2494923174381256,-1.2499624192714691,0.0,0.0,-1.2499318718910217,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.498638153076172,-2.498638153076172,12.165914560643404,-2.4981775283813477,-2.4981775283813477,12.16031193041563,-2.4995293617248535,-2.4995293617248535,12.176761761760744,-2.499683141708374,-2.499683141708374,12.178634447970937
945,adam,0.000343,-4.998930335044861,-1.2495244145393372,0.0,0.0,0.0,0.0,-1.2495095133781433,-1.2499682307243347,0.0,0.0,-1.2499281167984009,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.498643636703491,-2.498643636703491,12.16598127416777,-2.4981906414031982,-2.4981906414031982,12.16047138989718,-2.4995388984680176,-2.4995388984680176,12.176877888963972,-2.4996869564056396,-2.4996869564056396,12.178680905863077
946,adam,0.000343,-4.99890261888504,-1.249557375907898,0.0,0.0,0.0,0.0,-1.249445527791977,-1.2499727308750153,0.0,0.0,-1.2499269843101501,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4986491203308105,-2.4986491203308105,12.166047988057967,-2.498203992843628,-2.498203992843628,12.160633750790412,-2.4995484352111816,-2.4995484352111816,12.176994017274682,-2.4996907711029053,-2.4996907711029053,12.178727363932438
947,adam,0.000343,-4.998954892158508,-1.2495770156383514,0.0,0.0,0.0,0.0,-1.249460607767105,-1.2499862760305405,0.0,0.0,-1.2499309480190277,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.498655080795288,-2.498655080795288,12.166120503570944,-2.498215436935425,-2.498215436935425,12.16077291899569,-2.499558448791504,-2.499558448791504,12.177115953192864,-2.499694585800171,-2.499694585800171,12.178773822179025
948,adam,0.000343,-4.9989707469940186,-1.2495602071285248,0.0,0.0,0.0,0.0,-1.24949811398983,-1.2499794661998749,0.0,0.0,-1.2499328255653381,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4986612796783447,-2.4986612796783447,12.166195920162949,-2.4982285499572754,-2.4982285499572754,12.160932384522232,-2.4995687007904053,-2.4995687007904053,12.17724079361217,-2.4996984004974365,-2.4996984004974365,12.178820280602835
949,adam,0.000343,-4.998969376087189,-1.2495278120040894,0.0,0.0,0.0,0.0,-1.2495294362306595,-1.2499803006649017,0.0,0.0,-1.2499319016933441,0.0,-4.998694896697998,-1.2492823600769043,0.0,0.0,0.0,0.0,-1.2494815587997437,-1.2499865293502808,0.0,0.0,-1.2499443292617798,0.0,0,0,0,-2.4986681938171387,-2.4986681938171387,12.16628003922094,-2.4982428550720215,-2.4982428550720215,12.161106349299702,-2.4995782375335693,-2.4995782375335693,12.177356925383823,-2.499702215194702,-2.499702215194702,12.17886673920387
950,adam,0.000343,-4.9989625215530396,-1.249589592218399,0.0,0.0,0.0,0.0,-1.2494626939296722,-1.2499794960021973,0.0,0.0,-1.249930739402771,0.0,-4.998689651489258,-1.249306559562683,0.0,0.0,0.0,0.0,-1.2494851350784302,-1.2499686479568481,0.0,0.0,-1.2499295473098755,0.0,1,0,0,-2.4986743927001953,-2.4986743927001953,12.16635545680189,-2.4982566833496094,-2.4982566833496094,12.161274517616812,-2.4995877742767334,-2.4995877742767334,12.177473058263002,-2.4997060298919678,-2.4997060298919678,12.178913197982132
951,adam,0.000343,-4.998891651630402,-1.2495576739311218,0.0,0.0,0.0,0.0,-1.2494593858718872,-1.2499458342790604,0.0,0.0,-1.2499287128448486,0.0,-4.998689651489258,-1.249306559562683,0.0,0.0,0.0,0.0,-1.2494851350784302,-1.2499686479568481,0.0,0.0,-1.2499295473098755,0.0,0,0,0,-2.4986801147460938,-2.4986801147460938,12.166425073445405,-2.4982686042785645,-2.4982686042785645,12.161419492170454,-2.4995968341827393,-2.4995968341827393,12.177583385524075,-2.4997098445892334,-2.4997098445892334,12.17895965693762
952,adam,0.000343,-4.998795390129089,-1.2495176792144775,0.0,0.0,0.0,0.0,-1.2494495809078217,-1.2499041557312012,0.0,0.0,-1.249923974275589,0.0,-4.998689651489258,-1.249306559562683,0.0,0.0,0.0,0.0,-1.2494851350784302,-1.2499686479568481,0.0,0.0,-1.2499295473098755,0.0,0,0,0,-2.4986846446990967,-2.4986846446990967,12.166480186904032,-2.4982786178588867,-2.4982786178588867,12.161541272131098,-2.499603271484375,-2.499603271484375,12.177661776553835,-2.49971342086792,-2.49971342086792,12.179003212369349
