epoch,optimizer,lr,train_total,train_pde,train_dpde,train_term,train_low,train_no_arbitrage,val_total,val_pde,val_dpde,val_term,val_low,val_no_arbitrage
313,adam,1.25e-05,8.11247741333477e-06,3.260605447553283e-06,2.0761319106780336e-06,2.6324187509032078e-06,1.4332135145697601e-07,0.0,1.5136663023440633e-05,6.2986214288685005e-06,3.69524241250474e-06,4.910569714411395e-06,2.3222914080633927e-07,0.0
314,adam,1.25e-05,8.215491900969822e-06,3.2322812417294787e-06,2.0530480879094124e-06,2.775777209044752e-06,1.5438536059440997e-07,0.0,1.4449029549723491e-05,6.624372417718405e-06,3.5752491385210305e-06,4.132491540076444e-06,1.169170218418003e-07,0.0
315,adam,1.25e-05,8.239774377302855e-06,3.3578486715943278e-06,2.0462409071432564e-06,2.671580279046981e-06,1.6410454929341325e-07,0.0,1.5165490367508028e-05,7.140633897506632e-06,3.8071502785896882e-06,4.057810656377114e-06,1.598956345105762e-07,0.0
316,adam,1.25e-05,8.37169655492217e-06,3.3675902909996533e-06,2.132444073652998e-06,2.6923367653262897e-06,1.793253859197706e-07,0.0,1.4849169929220807e-05,6.311151537374826e-06,4.30007821705658e-06,4.12370218327851e-06,1.1423925627696008e-07,0.0
317,adam,1.25e-05,7.998804701653878e-06,3.2534773153100914e-06,2.045593679855619e-06,2.5591385684449395e-06,1.4059511932099132e-07,0.0,1.4627362361352425e-05,6.46964690531604e-06,3.6199362511979416e-06,4.3097807065350935e-06,2.279986262010425e-07,0.0
318,adam,1.25e-05,8.084855424039277e-06,3.2711009153567757e-06,2.004335106860145e-06,2.6555210766558064e-06,1.5389831760998393e-07,0.0,1.4243229998101015e-05,6.321344699244946e-06,3.4455913464626065e-06,4.300135515222792e-06,1.7615788294733647e-07,0.0
319,adam,1.25e-05,8.187034981101677e-06,3.245282627291985e-06,2.0511062707050264e-06,2.73893805396732e-06,1.51708074363955e-07,0.0,1.4619629837397952e-05,6.421489160857163e-06,3.986852789239492e-06,4.101877493667416e-06,1.0941035810674293e-07,0.0
320,adam,1.25e-05,8.191722588976735e-06,3.430740398759972e-06,2.046268640415725e-06,2.551094493832179e-06,1.636191305194535e-07,0.0,1.5159816030063666e-05,6.847724762337748e-06,3.4141044125135522e-06,4.747396360471612e-06,1.5059039526477136e-07,0.0
321,adam,1.25e-05,8.32055638966267e-06,3.4000448876112287e-06,1.9516187611164546e-06,2.724942868596935e-06,2.439498933159802e-07,0.0,1.501596489106305e-05,6.974487860134104e-06,3.855575869238237e-06,4.052930307807401e-06,1.3297075440732442e-07,0.0
322,adam,1.25e-05,7.94761590008247e-06,3.1856634721060844e-06,2.0255839031628894e-06,2.5887660982219147e-06,1.476024244486744e-07,0.0,1.409364449500572e-05,6.392531304300064e-06,3.37081451107224e-06,4.2280134948669e-06,1.0228502134168593e-07,0.0
323,adam,1.25e-05,8.164368864527205e-06,3.3013136075284803e-06,2.0471703935852148e-06,2.641270657116524e-06,1.7461423516983308e-07,0.0,1.430154406989459e-05,6.2786707530904096e-06,3.707360747284838e-06,4.212822204863187e-06,1.0269033623444557e-07,0.0
324,adam,1.25e-05,8.077000565829202e-06,3.344344909309589e-06,1.9783127446057084e-06,2.5965328383054362e-06,1.5781011297028113e-07,0.0,1.5162208910624031e-05,6.825080163253006e-06,3.861231107293861e-06,4.307843937567668e-06,1.680537451420605e-07,0.0
325,adam,1.25e-05,8.26690715950376e-06,3.3015778157393454e-06,2.0594875765695295e-06,2.724375782409403e-06,1.8146603576410383e-07,0.0,1.4464483683696017e-05,6.404747637134278e-06,3.7822658214281546e-06,4.090064521733439e-06,1.8740473706202465e-07,0.0
326,adam,1.25e-05,8.052862894045473e-06,3.2031075461995825e-06,2.086912367022229e-06,2.597358363547957e-06,1.654845872750114e-07,0.0,1.4997840480646119e-05,6.462337751145242e-06,4.216057732264744e-06,4.1458069972577505e-06,1.7363791471325385e-07,0.0
327,adam,1.25e-05,8.050698895766844e-06,3.3190107755910415e-06,1.9784645399932554e-06,2.604451556036356e-06,1.4877210941131846e-07,0.0,1.4520018339680973e-05,6.256538654270116e-06,3.6292212826083414e-06,4.4389721551851835e-06,1.952853523334852e-07,0.0
328,adam,1.25e-05,8.190008270864223e-06,3.2802420643444443e-06,2.044802864738524e-06,2.707118295484901e-06,1.5784501629566095e-07,0.0,1.4247946637624409e-05,6.435168415919179e-06,3.302587856524042e-06,4.388960860524094e-06,1.2122929149427364e-07,0.0
329,adam,1.25e-05,8.183677480355117e-06,3.293253806236501e-06,2.0068236630149408e-06,2.728305512319489e-06,1.5529454908609917e-07,0.0,1.595863614056725e-05,7.149688372010132e-06,4.639533017325448e-06,3.917181857104879e-06,2.522340025734593e-07,0.0
330,adam,1.25e-05,8.364836279695968e-06,3.3737673588586315e-06,2.154268964471749e-06,2.6772464472800033e-06,1.5955351303304385e-07,0.0,1.4768513210583478e-05,6.666325134574436e-06,3.8537027648999356e-06,4.082785380887799e-06,1.6570025707096647e-07,0.0
331,adam,1.25e-05,8.220974262849989e-06,3.4263874885442736e-06,2.0010293426475117e-06,2.6280686178945454e-06,1.6548878917662464e-07,0.0,1.5167946003202815e-05,6.753288289473858e-06,4.324615474615712e-06,3.967069915233878e-06,1.2297157070406683e-07,0.0
332,adam,1.25e-05,8.156306511597312e-06,3.328141441930451e-06,2.034399942081181e-06,2.6426678918113117e-06,1.5109719652534136e-07,0.0,1.3752396625932306e-05,5.759559826401528e-06,3.4904196581919678e-06,4.367976998764789e-06,1.3443936097701226e-07,0.0
333,adam,1.25e-05,8.179550431599464e-06,3.303168392044932e-06,1.9769783796344576e-06,2.7086497618530835e-06,1.9075390336786493e-07,0.0,1.4598773304896895e-05,6.316098279057769e-06,3.553344640749856e-06,4.507013727561571e-06,2.2231654384086141e-07,0.0
334,adam,1.25e-05,8.081011870556737e-06,3.2207314494111676e-06,2.0331811479009625e-06,2.6551786428778237e-06,1.7192060803543946e-07,0.0,1.4928704331396148e-05,6.722278612869559e-06,3.6268784242565744e-06,4.403683760756394e-06,1.7586357614618464e-07,0.0
335,adam,1.25e-05,8.363377096501941e-06,3.4713100232029175e-06,2.0410645198526686e-06,2.6982651946575117e-06,1.5273741777516787e-07,0.0,1.4261791875469498e-05,6.3651177697465755e-06,3.4786621654347982e-06,4.20688866142882e-06,2.1112370518494572e-07,0.0
336,adam,1.25e-05,8.483229023459854e-06,3.5795915318019635e-06,2.000410416164255e-06,2.6667234690663347e-06,2.3650354507250115e-07,0.0,1.466208959755022e-05,6.178040166560095e-06,3.952471615775721e-06,4.305074071453419e-06,2.265036016524391e-07,0.0
337,adam,1.25e-05,8.161447011742792e-06,3.3981678421292195e-06,2.058051994221647e-06,2.5460672672817876e-06,1.5915984709369103e-07,0.0,1.4608790479542222e-05,6.3247839534597006e-06,3.5477389701554785e-06,4.502866431721486e-06,2.3340113841641141e-07,0.0
338,adam,1.25e-05,8.0915885937718e-06,3.3549822907685117e-06,1.9211011888165514e-06,2.651927327442247e-06,1.6357784257284687e-07,0.0,1.600894938746933e-05,7.313379228435224e-06,4.603252818924375e-06,3.96962013837765e-06,1.226968038281484e-07,0.0
339,adam,1.25e-05,8.276128403575433e-06,3.429817406001911e-06,2.069923387656066e-06,2.6178084475586297e-06,1.5857915999035074e-07,0.0,1.559106385684572e-05,7.056306913000299e-06,4.465895017347066e-06,3.907938662450761e-06,1.6092253929400613e-07,0.0
340,adam,1.25e-05,8.273202515810559e-06,3.4057964743595454e-06,2.0360352388187105e-06,2.6435557210500103e-06,1.8781502755848758e-07,0.0,1.616506233403925e-05,6.703988674416905e-06,4.9341138037561905e-06,4.403229922900209e-06,1.237302171830379e-07,0.0
341,adam,1.25e-05,8.019110159765992e-06,3.19618245143035e-06,2.0004887671478045e-06,2.64934444008499e-06,1.7309455738234372e-07,0.0,1.3957089322502725e-05,6.382694664353039e-06,3.185609330103034e-06,4.256425199855585e-06,1.3236007134764805e-07,0.0
342,adam,1.25e-05,8.388179580039817e-06,3.5413746618793256e-06,2.0091522915641862e-06,2.67952837490041e-06,1.5812421718381966e-07,0.0,1.4937911146262195e-05,6.404341547749937e-06,3.4942747788591078e-06,4.903902208752697e-06,1.3539201404455525e-07,0.0
343,adam,1.25e-05,8.350450982453323e-06,3.4109343687305227e-06,2.0214823951478354e-06,2.7107130011115388e-06,2.0732114956712076e-07,0.0,1.4813919733569492e-05,6.506001682282658e-06,3.800856347879744e-06,4.3575678319029976e-06,1.4949495152905e-07,0.0
344,adam,1.25e-05,8.14099966523899e-06,3.2616321948894654e-06,2.0768317181281174e-06,2.6241978048346937e-06,1.7833796588338228e-07,0.0,1.413855716236867e-05,6.0021275203325786e-06,3.2553832625126233e-06,4.710870143753709e-06,1.7017558207044203e-07,0.0
345,adam,1.25e-05,8.222091974092772e-06,3.282918265136282e-06,1.9485204004937143e-06,2.8320677074589184e-06,1.585855644616603e-07,0.0,1.49873148984625e-05,7.0567402872256935e-06,3.897626811522059e-06,3.848983396892436e-06,1.839639764966705e-07,0.0
346,adam,1.25e-05,8.398519849068843e-06,3.4495213380328745e-06,2.0773019205729985e-06,2.6723482210039198e-06,1.9934830776589608e-07,0.0,1.3839789971825667e-05,6.3030392993823625e-06,3.042608113901224e-06,4.356310000730446e-06,1.3783186147975357e-07,0.0
347,adam,1.25e-05,8.21035432420017e-06,3.2903397166390077e-06,1.956764969965286e-06,2.7604447290113534e-06,2.0280484576352094e-07,0.0,1.5525190974585712e-05,7.174768143158872e-06,4.2025344555440824e-06,4.007878487755079e-06,1.4001140868913353e-07,0.0
348,adam,1.25e-05,8.302690297395679e-06,3.4529035358915164e-06,2.148113751553908e-06,2.542255524459174e-06,1.594175386126081e-07,0.0,1.4323555660666898e-05,6.258260782487923e-06,3.5261534776509507e-06,4.4255143620830495e-06,1.1362723739694047e-07,0.0
349,adam,1.25e-05,8.453447056429772e-06,3.42855611730585e-06,1.98498958521697e-06,2.831535523130567e-06,2.083657276912957e-07,0.0,1.4877800822432619e-05,6.915620360814501e-06,3.4496886200940935e-06,4.253797214914812e-06,2.5869417186186183e-07,0.0
350,adam,1.25e-05,8.411951418407077e-06,3.5308097945773392e-06,2.0040984216913264e-06,2.690232292032248e-06,1.8681092251246436e-07,0.0,1.448654438718222e-05,6.1461187215172686e-06,3.559454853530042e-06,4.594997335516382e-06,1.8597373241391324e-07,0.0
351,adam,1.25e-05,8.000440420656806e-06,3.2253763074261353e-06,1.949301088910625e-06,2.674810555199367e-06,1.5095245524817652e-07,0.0,1.5361549230874516e-05,6.742041023244383e-06,4.475463356357068e-06,3.9915703382575884e-06,1.5247488249769958e-07,0.0
352,adam,1.25e-05,8.03996158177301e-06,3.2555565645625825e-06,2.0691752921727983e-06,2.5518533679103944e-06,1.6337646032510863e-07,0.0,1.4678103070764337e-05,6.610533091588877e-06,3.5251998724561417e-06,4.426450686878525e-06,1.1591937010280162e-07,0.0
353,adam,1.25e-05,8.031783759107051e-06,3.3399201309669207e-06,1.9520972320230885e-06,2.5706031100713833e-06,1.6916331604635263e-07,0.0,1.5067215827002656e-05,6.48466220809496e-06,3.43090619026043e-06,4.838884706259705e-06,3.127623813270475e-07,0.0
354,adam,1.25e-05,8.315309355927479e-06,3.3840746550956122e-06,2.060873831461712e-06,2.68502491515334e-06,1.853358912830305e-07,0.0,1.5058452845551074e-05,6.4839077822398394e-06,4.10569100495195e-06,4.316299509810051e-06,1.5255486118803674e-07,0.0
355,adam,1.25e-05,8.217748667708033e-06,3.309962367994659e-06,2.1620587117034857e-06,2.557761737830694e-06,1.87965849164133e-07,0.0,1.473666270612739e-05,6.245989425224252e-06,3.914946773875272e-06,4.301255103200674e-06,2.744711480318074e-07,0.0
356,adam,1.25e-05,8.675182608197839e-06,3.588634760331294e-06,1.9224701362411053e-06,2.9562606399965245e-06,2.0781703034976493e-07,0.0,1.3976240552437957e-05,6.096510787756415e-06,3.350562792547862e-06,4.318357241572812e-06,2.1081037004933023e-07,0.0
357,adam,1.25e-05,8.099330891185211e-06,3.329403109582638e-06,1.9911219227189632e-06,2.6042682044308527e-06,1.745376335876129e-07,0.0,1.4695488971483428e-05,6.8078297772444785e-06,3.7435872854985064e-06,4.015506419818848e-06,1.2856494890911563e-07,0.0
358,adam,1.25e-05,8.116019794143207e-06,3.235904426811243e-06,2.051193727011773e-06,2.6420770883839668e-06,1.868446094563513e-07,0.0,1.5413119399454445e-05,6.793521606596187e-06,4.335553967393935e-06,4.014928435935872e-06,2.691156737455458e-07,0.0
359,adam,1.25e-05,8.323150015914709e-06,3.419144272739354e-06,1.9947347749303656e-06,2.680294893065048e-06,2.2897604168292673e-07,0.0,1.571529355715029e-05,6.5439189711469226e-06,4.677748620451894e-06,4.334414825279964e-06,1.5921047236133745e-07,0.0
360,adam,1.25e-05,8.23893473323782e-06,3.3352208945524625e-06,2.0188701459090458e-06,2.667508088701912e-06,2.1733562866143435e-07,0.0,1.4886300050420687e-05,6.485368885478238e-06,3.874304184137145e-06,4.3695117710740305e-06,1.5711484024905076e-07,0.0
361,adam,1.25e-05,8.027244139012756e-06,3.245942454870803e-06,2.0051999921099833e-06,2.6034865027574436e-06,1.726151719057025e-07,0.0,1.4599859241570812e-05,6.459307314798934e-06,3.707468522406998e-06,4.32021806773264e-06,1.128660116478386e-07,0.0
362,adam,1.25e-05,7.96844295340605e-06,3.3087429196639854e-06,1.9685544015056433e-06,2.531126792096724e-06,1.6001882705668755e-07,0.0,1.4894733794790227e-05,6.391859187715454e-06,3.2350224046240328e-06,4.963767423760146e-06,3.0408469342546596e-07,0.0
363,adam,1.25e-05,8.243240526575218e-06,3.350218707603903e-06,2.0222234637018002e-06,2.658149960263963e-06,2.1264839500555166e-07,0.0,1.4517727322527207e-05,6.3157845033856574e-06,3.3071455618483014e-06,4.588104729918996e-06,3.066922715788678e-07,0.0
364,adam,1.25e-05,8.006481739213332e-06,3.2311788475323866e-06,1.96138120145406e-06,2.6365368977990113e-06,1.773848650611312e-07,0.0,1.4711070434714202e-05,6.101039616623893e-06,3.8553293961740565e-06,4.47180173068773e-06,2.828988385772391e-07,0.0
365,adam,1.25e-05,8.057395274273215e-06,3.301481914575792e-06,2.025431494227329e-06,2.5519406108287512e-06,1.7854118877515985e-07,0.0,1.5198715118458495e-05,6.6435595726943575e-06,4.425632141646929e-06,3.986782758147456e-06,1.427408165000088e-07,0.0
366,adam,1.25e-05,8.172682642214654e-06,3.307551828078835e-06,1.986089914103176e-06,2.6981852890515705e-06,1.8085560455235268e-07,0.0,1.4567976904800162e-05,6.518548616440967e-06,3.5865466543327784e-06,4.179482857580297e-06,2.8339886171124817e-07,0.0
367,adam,1.25e-05,8.369120310124431e-06,3.4690163136561057e-06,2.051094266818605e-06,2.6432836341608358e-06,2.0572609718065284e-07,0.0,1.4950411241443362e-05,6.712352387694409e-06,3.8142056837386917e-06,4.221330527798273e-06,2.0252250010344142e-07,0.0
368,adam,1.25e-05,8.056399839540338e-06,3.2555325640079523e-06,1.9979626925320074e-06,2.6251004855444152e-06,1.778040855007988e-07,0.0,1.527107451693155e-05,6.836176453361986e-06,4.129518856643699e-06,4.140459168411326e-06,1.649188732244511e-07,0.0
369,adam,1.25e-05,8.244184791403804e-06,3.349330517454609e-06,2.0376996592367793e-06,2.668403511499549e-06,1.8875102967733312e-07,0.0,1.6037130990298465e-05,7.224735782074276e-06,4.683734459831612e-06,3.885647856805008e-06,2.430134031783382e-07,0.0
370,adam,1.25e-05,8.040480166990107e-06,3.27736805386863e-06,1.9892889841208843e-06,2.6149470328626138e-06,1.5887611474743118e-07,0.0,1.4854183973511681e-05,6.609981483052252e-06,4.0966574488265906e-06,3.98229622078361e-06,1.652487640058098e-07,0.0
371,adam,1.25e-05,8.24238021676946e-06,3.4029664227943164e-06,2.0306576258253555e-06,2.622724842074113e-06,1.8603129009740032e-07,0.0,1.4509098946291488e-05,6.607402610825375e-06,3.833539722108981e-06,3.957445187552366e-06,1.1071102079540651e-07,0.0
372,adam,1.25e-05,7.984436446609574e-06,3.2531769763394666e-06,2.0100026664035146e-06,2.566500962342298e-06,1.5475585697577983e-07,0.0,1.4748049579793587e-05,6.433230282709701e-06,4.109465862711659e-06,4.0912586882768665e-06,1.1409474609536119e-07,0.0
373,adam,1.25e-05,8.40840934798175e-06,3.529977007813628e-06,2.064520070610068e-06,2.619069452939873e-06,1.9484288383778006e-07,0.0,1.4719237697136123e-05,6.7467967710399535e-06,3.7072306895424845e-06,4.1449861782894e-06,1.2022339035411278e-07,0.0
374,adam,1.25e-05,8.354332583130888e-06,3.403592523277944e-06,2.0423299527046477e-06,2.7001524719549158e-06,2.0825775733906012e-07,0.0,1.464818160457071e-05,6.258303073991556e-06,3.601221123972209e-06,4.5701385715801734e-06,2.185186076530954e-07,0.0
375,adam,1.25e-05,8.183194488140991e-06,3.3581872382152747e-06,2.0081276284866955e-06,2.6246868098193468e-06,1.9219279368692855e-07,0.0,1.4700041901960503e-05,6.5553545027796645e-06,3.5280236261314712e-06,4.308716597734019e-06,3.079470616285107e-07,0.0
376,adam,1.25e-05,8.329097367788477e-06,3.381071240125623e-06,2.0439772686672984e-06,2.7114818489540734e-06,1.9256700868806676e-07,0.0,1.529180553916376e-05,6.462842065957375e-06,4.354918473836733e-06,4.304330104787368e-06,1.697135729727961e-07,0.0
377,adam,1.25e-05,8.066249436177758e-06,3.240650617694233e-06,1.98661042026692e-06,2.665550551134243e-06,1.734377459146099e-07,0.0,1.4866416677250527e-05,6.841141384938965e-06,3.752439852178213e-06,4.140660621487768e-06,1.3217533023635042e-07,0.0
378,adam,1.25e-05,8.166987162627583e-06,3.356057591407166e-06,2.0478340359890325e-06,2.5957046748064586e-06,1.6739087768096324e-07,0.0,1.440042342437664e-05,6.257029326661723e-06,3.5019402275793254e-06,4.455119778867811e-06,1.863341481112002e-07,0.0
379,adam,1.25e-05,7.965628579797109e-06,3.2356331375344852e-06,1.921800745433771e-06,2.6513036252095295e-06,1.5689112225959073e-07,0.0,1.5361039913841523e-05,6.854942512291018e-06,4.617139438778395e-06,3.7534014154516626e-06,1.355572436523289e-07,0.0
380,adam,1.25e-05,8.058488631268985e-06,3.2584470000796184e-06,2.028593271804297e-06,2.6143441858486823e-06,1.5710415706984177e-07,0.0,1.468260870751692e-05,6.6502125264378265e-06,3.7873901419516187e-06,4.0239729059976526e-06,2.210328631235825e-07,0.0
381,adam,1.25e-05,8.106606444579528e-06,3.417703366057905e-06,1.98354752452389e-06,2.526893137569243e-06,1.784624202631647e-07,0.0,1.434961177437799e-05,6.3226134443539195e-06,3.4585639241413446e-06,4.353717031335691e-06,2.1471804245720705e-07,0.0
382,adam,1.25e-05,7.87292283204142e-06,3.1913717225145934e-06,1.931117213059354e-06,2.581837177800365e-06,1.685967400961754e-07,0.0,1.5044917745399289e-05,6.606272563658422e-06,4.3141385503986385e-06,4.011478267784696e-06,1.1302874725060974e-07,0.0
383,adam,1.25e-05,7.898983204497545e-06,3.1655812281747957e-06,1.966807358727122e-06,2.599738278395163e-06,1.6685643405228095e-07,0.0,1.5145908037084155e-05,6.408583885786356e-06,4.330508545535849e-06,4.080879989487585e-06,3.259356446960737e-07,0.0
384,adam,1.25e-05,8.097810966737886e-06,3.2984198011064786e-06,2.0181782965376025e-06,2.6079919428137522e-06,1.7322085330844192e-07,0.0,1.5101374629011843e-05,6.822255272709299e-06,4.127492502448149e-06,4.007506504422054e-06,1.441206620711455e-07,0.0
385,adam,1.25e-05,8.212631446295991e-06,3.4403457094514224e-06,2.0053773214710546e-06,2.5683558551319282e-06,1.9855251354877668e-07,0.0,1.472957774240058e-05,6.688359462714288e-06,3.341416231705807e-06,4.414826435095165e-06,2.8497584025899414e-07,0.0
386,adam,1.25e-05,8.06649057498333e-06,3.2121119118759424e-06,2.033442664621058e-06,2.644200993104494e-06,1.7673505590931792e-07,0.0,1.5002552572696004e-05,6.573660357389599e-06,4.172703484073281e-06,4.004177753813565e-06,2.520112332149438e-07,0.0
387,adam,1.25e-05,8.276934230317628e-06,3.4294995015125817e-06,1.9761122754090815e-06,2.6374875723997813e-06,2.3383483757412713e-07,0.0,1.535794035589788e-05,6.879011380078737e-06,4.09940184908919e-06,4.259791239746846e-06,1.1973565960943233e-07,0.0
388,adam,1.25e-05,8.315196297074196e-06,3.4706696306596907e-06,2.0108469445606006e-06,2.64700460796857e-06,1.8667506019988247e-07,0.0,1.5189471923804376e-05,6.854927050881088e-06,4.1988214434240945e-06,3.979327175329672e-06,1.563960125849917e-07,0.0
389,adam,1.25e-05,8.053388574764886e-06,3.3456717971155684e-06,1.951940882846097e-06,2.5909726316188298e-06,1.6480327446284748e-07,0.0,1.4277053196565248e-05,6.204433702805545e-06,3.5152522741555003e-06,4.382759470900055e-06,1.7460784818013053e-07,0.0
390,adam,1.25e-05,8.284071735408995e-06,3.32976595826848e-06,2.0290175199541353e-06,2.7526383392897615e-06,1.7264988924934085e-07,0.0,1.5245889699144755e-05,6.19078537056339e-06,3.974176252086181e-06,4.948065907228738e-06,1.328615581996928e-07,0.0
391,adam,1.25e-05,7.99710713701123e-06,3.1799218627311924e-06,1.9751492540568246e-06,2.671095067232691e-06,1.709409097940359e-07,0.0,1.4428504982788581e-05,6.445098733820487e-06,3.554237309799646e-06,4.303652985981898e-06,1.2551701900065382e-07,0.0
392,adam,1.25e-05,7.988850058378404e-06,3.2300284558351406e-06,1.954858409214741e-06,2.6279682017394363e-06,1.7599499824337538e-07,0.0,1.5213157894322649e-05,6.453481091739377e-06,4.351615189079894e-06,4.27227405452868e-06,1.3578716107076616e-07,0.0
393,adam,1.25e-05,8.222139072925544e-06,3.4229245766399555e-06,2.0570950578220374e-06,2.5709621818278387e-06,1.711572861852671e-07,0.0,1.471878476877464e-05,6.287259566306602e-06,4.250765869073803e-06,4.0416525735054165e-06,1.3910594987009972e-07,0.0
394,adam,1.25e-05,8.059161433583729e-06,3.256171931565087e-06,1.997840553168129e-06,2.6468010886789655e-06,1.5834797397116874e-07,0.0,1.561546014272608e-05,6.692123406537576e-06,4.740908480016515e-06,4.076733603142202e-06,1.0569424802042704e-07,0.0
395,adam,1.25e-05,7.980431869255548e-06,3.2445521225911633e-06,1.9695593290894716e-06,2.6019170306989553e-06,1.6440340695161077e-07,0.0,1.4703658962389454e-05,6.515215318358969e-06,4.134713435632875e-06,3.886088052240666e-06,1.6764225563292712e-07,0.0
396,adam,1.25e-05,8.181717295508226e-06,3.2841737431717486e-06,2.0674675687991516e-06,2.646335221672618e-06,1.837407352475508e-07,0.0,1.499755944678327e-05,6.616462087549735e-06,3.864938662445638e-06,4.2133447095693555e-06,3.028134756277723e-07,0.0
397,adam,1.25e-05,8.180577496536971e-06,3.298192456303883e-06,2.06744225001857e-06,2.5757318138540352e-06,2.3921104154995853e-07,0.0,1.3646227671415545e-05,5.863428214070154e-06,3.1957811188476626e-06,4.4383873500919435e-06,1.4863138630971662e-07,0.0
398,adam,1.25e-05,8.168630540153355e-06,3.3584354580867395e-06,1.9818764994419153e-06,2.667070367308389e-06,1.6124814381089977e-07,0.0,1.4308308891486377e-05,6.2897138377593365e-06,3.499691501929192e-06,4.340308805694804e-06,1.7859488821159175e-07,0.0
399,adam,1.25e-05,8.14239253472012e-06,3.3619616304003147e-06,1.9825142492173033e-06,2.6142654676386017e-06,1.8365118295251807e-07,0.0,1.4609975551138632e-05,6.286332791205496e-06,3.874695721606258e-06,4.25763846578775e-06,1.9130838779801707e-07,0.0
400,adam,1.25e-05,8.096357211639222e-06,3.3155927826194944e-06,1.984228036791238e-06,2.6168717943345122e-06,1.7966459236753336e-07,0.0,1.543164580652956e-05,6.934770681255031e-06,4.1032585613720585e-06,4.00465751226875e-06,3.889578579219233e-07,0.0
401,adam,1.25e-05,8.166579362527016e-06,3.4227751849169774e-06,2.0084978217031648e-06,2.556813201625205e-06,1.784931861997003e-07,0.0,1.493242962169461e-05,6.4544524320808705e-06,4.017195351480041e-06,4.269352302799234e-06,1.9143011797950749e-07,0.0
402,adam,1.25e-05,8.059240934969802e-06,3.3064524871853847e-06,1.9562873499053816e-06,2.6093729329226163e-06,1.871281197298101e-07,0.0,1.4581758478016127e-05,6.3192969719239045e-06,3.539256340445718e-06,4.572171746985987e-06,1.510331486542782e-07,0.0
403,adam,1.25e-05,8.143780856727741e-06,3.348821438622609e-06,2.00570430331301e-06,2.613417564134579e-06,1.7583754456717586e-07,0.0,1.4183018720359541e-05,6.30685963187716e-06,2.949404461105587e-06,4.794676897290628e-06,1.3207768745360227e-07,0.0
404,adam,1.25e-05,8.347780951428123e-06,3.548068755821626e-06,1.940164066935621e-06,2.6459225420607947e-06,2.1362554352637946e-07,0.0,1.5037594494060613e-05,6.232573014131049e-06,4.3507552618393674e-06,4.285277555027278e-06,1.6898935939479998e-07,0.0
405,adam,1.25e-05,7.966924118908725e-06,3.2064452726545924e-06,1.966602354290415e-06,2.6398530526277017e-06,1.5402349121691332e-07,0.0,1.4494072274828795e-05,6.392646810127189e-06,3.4790905374393333e-06,4.3725399336835835e-06,2.497952777957835e-07,0.0
406,adam,1.25e-05,7.844204641774663e-06,3.1426241274323457e-06,1.960753111450772e-06,2.5878031797291774e-06,1.5302416744679437e-07,0.0,1.4444167391047813e-05,6.418605153157841e-06,3.8003020108590135e-06,4.091223672730848e-06,1.3403682430634944e-07,0.0
407,adam,1.25e-05,7.921984809125581e-06,3.2256185939274025e-06,2.0324670835800627e-06,2.501454467901134e-06,1.6244465446864828e-07,0.0,1.4629207726102322e-05,6.40651842331863e-06,3.3791293390095234e-06,4.644110958906822e-06,1.9944893381307338e-07,0.0
408,adam,1.25e-05,8.079986653481481e-06,3.340828795574323e-06,1.9499725369083563e-06,2.628914713236482e-06,1.6027054832485582e-07,0.0,1.5044300198496785e-05,6.81744904795778e-06,3.881995780830039e-06,4.189063929516124e-06,1.5579169598822773e-07,0.0
409,adam,1.25e-05,8.30760035612565e-06,3.3911289305944504e-06,2.0086885079142538e-06,2.7346004698200786e-06,1.7318238023891456e-07,0.0,1.5784007700858638e-05,7.094554803188657e-06,4.537155746220378e-06,4.017776063847123e-06,1.3452238079025847e-07,0.0
410,adam,1.25e-05,8.098580016690355e-06,3.3163072466488795e-06,2.064028228868131e-06,2.5239454020814425e-06,1.9429914416720735e-07,0.0,1.3988437785883434e-05,6.149585715320427e-06,3.3473613711976213e-06,4.292120138416067e-06,1.9937058937102847e-07,0.0
411,adam,1.25e-05,8.218074006955639e-06,3.434576394774633e-06,2.020235351592996e-06,2.5845079342558626e-06,1.7875433388871176e-07,0.0,1.4723736057931092e-05,6.479399871750502e-06,3.611931333580287e-06,4.415195689944085e-06,2.172094326624574e-07,0.0
412,adam,1.25e-05,8.041976206374192e-06,3.230220532454301e-06,1.9244912888126914e-06,2.6966268644664235e-06,1.9063750225689271e-07,0.0,1.4737029232492205e-05,6.603293513762765e-06,3.874148660543142e-06,4.107064341951627e-06,1.525224888609955e-07,0.0
413,adam,1.25e-05,7.772307143900507e-06,3.1418811316157982e-06,1.998338827239162e-06,2.4841495861971725e-06,1.4793763031526568e-07,0.0,1.4365984497999307e-05,6.284032224357361e-06,3.4738816339086043e-06,4.453222572919913e-06,1.5484819471112132e-07,0.0
414,adam,1.25e-05,8.14232749141252e-06,3.348695246232738e-06,1.957591869374901e-06,2.6538894413562725e-06,1.8215092971165597e-07,0.0,1.4764401385036763e-05,6.465631940955063e-06,3.766385816561524e-06,4.3417689994385e-06,1.9061447176227375e-07,0.0
415,adam,1.25e-05,8.172850797679515e-06,3.292873132176326e-06,2.0495455660671896e-06,2.6399511697823145e-06,1.9048098254964475e-07,0.0,1.4211464076652192e-05,6.216514975676546e-06,2.9516756967495894e-06,4.830722900805995e-06,2.1255078763715574e-07,0.0
