tau,moneyness,v,rho,kappa,gamma,bar_v,r,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.67,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.4423320794132941,0.19554472483787377,0.24678735457542034,0.24678735457542034,0.07256688204476608,,,-0.3011263650028315,-0.9361976841993067,0.6350713191964752,0.6350713191964752,0.3279992143256291,0.008202063432639078,1.4871310058586928,-1.4789289424260537,1.4789289424260537,0.5946325058640998,0.7714728338939993,0.09890587038066556,0.6725669635133338,0.6725669635133338,0.6120332793202331,-0.06595449180383259,0.0002855376771263088,-0.06624002948095889,0.06624002948095889,0.06622112085593299,12.517326662763956,-0.6328169243722038,13.15014358713616,13.15014358713616,8.053654632586696
0.7365,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.446681781075271,0.1955678780640856,0.2511139030111854,0.2511139030111854,0.07154907988003788,,,-0.3016276036529566,-0.9227818789403288,0.6211542752873722,0.6211542752873722,0.32304978640099247,0.00801317678026129,1.6341250914869256,-1.6261119147066643,1.6261119147066643,0.6173252439536755,0.7735566687996773,0.11448629359037188,0.6590703752093054,0.6590703752093054,0.591366963416013,-0.0648535266602877,-0.0009640473378874099,-0.06388947932240029,0.06388947932240029,0.06382794616082113,12.549833590083402,-0.6877388252658408,13.237572415349243,13.237572415349243,7.843377314771527
0.803,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.4509562724663009,0.19567051273067504,0.25528575973562584,0.25528575973562584,0.07047193616865974,,,-0.3020702111368854,-0.9092485482084594,0.607178337071574,0.607178337071574,0.31801953582278164,0.007816323043896541,1.7549228271434707,-1.7471065040995741,1.7471065040995741,0.6341762051865232,0.7752525585406593,0.1288257797668273,0.646426778773832,0.646426778773832,0.5726541600665422,-0.06369274826419173,-0.002104203131738107,-0.061588545132453626,0.061588545132453626,0.06145922244411253,12.57878897047824,-0.7412246890918462,13.320013659570085,13.320013659570085,7.649795998767555
0.8695,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.4551516217639505,0.19584527965252807,0.25930634211142245,0.25930634211142245,0.06933672305827417,,,-0.3024530218626639,-0.8957850792255055,0.5933320573628417,0.5933320573628417,0.3129743259743549,0.0076120353654331,1.8520195295848758,-1.8444074942194426,1.8444074942194426,0.6467022666173343,0.7765526975742357,0.14181079587317114,0.6347419017010646,0.6347419017010646,0.5559081276821014,-0.062473562264279886,-0.0031336385010183668,-0.05933992376326152,0.05933992376326152,0.059154554772914515,12.604125618235788,-0.7933955717671345,13.397521190002923,13.397521190002923,7.470477456795316
0.936,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.45926399643459537,0.19608489700397425,0.2631790994306211,0.2631790994306211,0.06814487757345922,,,-0.3027749446558324,-0.8825285554554538,0.5797536107996215,0.5797536107996215,0.30796537408132835,0.0074008866973404,1.9283484827292465,-1.9209475960319062,1.9209475960319062,0.6559832640688879,0.7774502986091892,0.15342048186824342,0.6240298167409458,0.6240298167409458,0.5410254339598501,-0.06119754819596652,-0.004055357594657914,-0.0571421906013086,0.0571421906013086,0.05691139454521709,12.625783546452302,-0.8443728459207637,13.470156392373067,13.470156392373067,7.303380345338136
1.0025,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.4632896745970865,0.19638237929096347,0.266907295306123,0.266907295306123,0.06689799587757914,,,-0.3030349695530854,-0.8695754514165659,0.5665404818634805,0.5665404818634805,0.3030316221975509,0.007183487981083726,1.986878394385215,-1.9796949064041314,1.9796949064041314,0.6627972903502184,0.7779396418255349,0.1636942124790397,0.6142454293464952,0.6142454293464952,0.5278409248405185,-0.059866453306628355,-0.004875038624988141,-0.05499141468164021,0.05499141468164021,0.05472462999666827,12.643710328600806,-0.8942728472752772,13.537983175876082,13.537983175876082,7.146796827790211
1.069,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.4672250559435426,0.1967311739530725,0.2704938819904701,0.2704938819904701,0.06559782667563858,,,-0.3032321744647896,-0.8569904638213985,0.5537582893566089,0.5537582893566089,0.2982020102661487,0.006960485966410124,2.030392112520378,-2.023431626553968,2.023431626553968,0.6677128079214406,0.7780161181543549,0.17270771793950357,0.6053084002148513,0.6053084002148513,0.5161630566211362,-0.058482185423357314,-0.005599860660227817,-0.0528823247631295,0.0528823247631295,0.05258784018566743,12.65786141895337,-0.9432038696158946,13.601065288569265,13.601065288569265,6.9992991992434295
1.1355,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.471066672156204,0.19712523222299483,0.2739414399332092,0.2739414399332092,0.06424626383708573,,,-0.3033657316394251,-0.8448140300755975,0.5414482984361724,0.5414482984361724,0.2934974960126386,0.006732560668832425,2.061382488682648,-2.054649928013816,2.054649928013816,0.6711510030548186,0.777676266158547,0.18055628976819316,0.5971199763903539,0.5971199763903539,0.5057954301421753,-0.057046804943133786,-0.0062376847497185445,-0.05080912019341524,0.05080912019341524,0.05049415358166892,12.668200428116418,-0.9912647661098835,13.659465194226302,13.659465194226302,6.859693108973804
1.202,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.47481119676480277,0.1975590349535985,0.27725216181120427,0.27725216181120427,0.06284533832121678,,,-0.30343491386107885,-0.8330684539389435,0.5296335400778647,0.5296335400778647,0.2889327667713526,0.0065004224670670826,2.082018925249841,-2.075518502782774,2.075518502782774,0.6734282147909016,0.7769178021150592,0.1873434374498788,0.5895743646651804,0.5895743646651804,0.4965491416126752,-0.055562516030489825,-0.006796505380949891,-0.048766010649539934,0.048766010649539934,0.048436809612373385,12.6746993504259,-1.038544585321913,13.713243935747814,13.713243935747814,6.726977685200989
1.2685,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.47845545439466686,0.19802758893162065,0.2804278654630462,0.2804278654630462,0.06139720948952747,,,-0.3034391003101119,-0.821762747177996,0.5183236468678841,0.5183236468678841,0.2845176451603229,0.0062648088471833965,2.0941534710271803,-2.087888662179997,2.087888662179997,0.6747851009106123,0.7757396429640675,0.1931735382766,0.5825661046874675,0.5825661046874675,0.48824926634638266,-0.05403165711089753,-0.007284100616895479,-0.04674755649400205,0.04674755649400205,0.046409504990074034,12.677338740498193,-1.0851228323959914,13.762461572894185,13.762461572894185,6.600312153831194
