tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
0.8695,-0.2176033709385943,0.04,-0.7,2.0,0.3,0.04,0.01,440,-0.6442323962337193,-0.6442324113427113,-1.510899194645532e-08,2.4723220733766187,2.4723221312363393,5.785972057026356e-08,0.21130341008382403,0.21130372375877832,3.1367495428868963e-07,-0.008279541785505273,-0.008279542087253648,-3.017483745509919e-10,-0.21400829627302165,-0.21400828979168965,6.481331998875461e-09
0.9803333333333334,-0.2176033709385943,0.04,-0.7,2.0,0.3,0.04,0.01,450,-0.6109788099304659,-0.6109788228503941,-1.2919928127352875e-08,2.3088860253483623,2.308886079178766,5.3830403690113826e-08,0.2309580026810254,0.2309582650034864,2.623224610032171e-07,-0.011711283071924594,-0.011711283314145959,-2.422213644936999e-10,-0.23720198717464003,-0.23720197956754555,7.607094482109389e-09
1.1465833333333333,-0.2176033709385943,0.04,-0.7,2.0,0.3,0.04,0.01,465,-0.5668231721819059,-0.5668231825849313,-1.0403025330063542e-08,2.0705028192915207,2.0705028420440477,2.2752526973590648e-08,0.24790227627843886,0.247902482452461,2.0617402213263247e-07,-0.01362530859930211,-0.013625308764021793,-1.6471968233844336e-10,-0.26691715051194165,-0.26691714081280365,9.699137992758011e-09
1.5455833333333333,-0.2176033709385943,0.04,-0.7,2.0,0.3,0.04,0.01,501,-0.48170772152470104,-0.48170772821256913,-6.687868092658533e-09,1.62471917292801,1.6247191813213901,8.393380213078672e-09,0.2539187956501765,0.2539189466091313,1.5095895478101085e-07,-0.009042840711653843,-0.009042840739213652,-2.755980860191798e-11,-0.32122962328406945,-0.3212296072143086,1.6069760855330628e-08
1.7118333333333333,-0.2176033709385943,0.04,-0.7,2.0,0.3,0.04,0.01,516,-0.452518216312272,-0.4525182220146676,-5.70239561126229e-09,1.490799788260223,1.4907998309934398,4.273321674297392e-08,0.2502299451208334,0.2502300889714884,1.4385065499888938e-07,-0.005654746978583924,-0.005654746972809006,5.7749187376554545e-12,-0.33930079630026255,-0.3393007772567844,1.9043478127755975e-08
0.12691666666666668,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,554,-0.9404109319479135,-0.9404109768440039,-4.489609040092546e-08,1.561395693307848,1.5613955624756497,-1.3083219840837046e-07,-0.10151350031226136,-0.1015131335741803,3.667380810562504e-07,0.08501269347149787,0.08501268915317062,-4.318327251340293e-09,0.01139871460414943,0.011398717718863267,3.114713837543137e-09
0.23775000000000002,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,564,-0.8901843342549928,-0.8901843725082577,-3.825326488904324e-08,2.2583114382941822,2.2583114544071416,1.6112959411174188e-08,-0.05963421525589929,-0.059633780639955884,4.346159434079344e-07,0.06507406842479191,0.06507406867043435,2.4564243694680243e-10,-0.01917306324553114,-0.019173059262629792,3.982901349008916e-09
0.3596666666666667,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,575,-0.8363708663015533,-0.836370898594431,-3.229287770523115e-08,2.6384329593286338,2.6384330473602966,8.803166284820918e-08,0.005897161468315648,0.0058976618371811285,5.003688654803273e-07,0.0429374312312103,0.04293743085474893,-3.764613690226959e-10,-0.061853370461883994,-0.06185336621880501,4.243078985388671e-09
0.41508333333333336,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,580,-0.8118873947872544,-0.8118874246282548,-2.9841000448449506e-08,2.7324568552175967,2.732456927357345,7.213974839714865e-08,0.03709884507291372,0.03709935299044334,5.079175296185401e-07,0.0336763599630141,0.03367635947167861,-4.913354931246339e-10,-0.08171527095229836,-0.08171526663784369,4.31445466853031e-09
0.5591666666666667,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,593,-0.7505072783110168,-0.750507302324016,-2.4012999144673586e-08,2.8045102714130663,2.804510298824011,2.741094462521687e-08,0.1114678508044864,0.11146832389447973,4.7308999333306456e-07,0.013934987776742513,0.013934987270914533,-5.058279801961607e-10,-0.1305843294151232,-0.13058432480556542,4.6095577910243435e-09
