tau,moneyness,v,rho,kappa,gamma,bar_v,r,price_pred,price_ref,price_error,delta_pred,delta_ref,delta_error,gamma_pred,gamma_ref,gamma_error,vega_pred,vega_ref,vega_error,theta_pred,theta_ref,theta_error,rho_pred,rho_ref,rho_error
0.9396875000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.17010142036907855,0.17120140098527314,-0.0010999806161945958,-0.3919193663037273,-0.3901857527899233,-0.001733613513804022,0.9156295693866687,0.908499812107554,0.00712975727911469,0.2563946394816003,0.2545822271764514,0.0018124123051488916,-0.07733149209534515,-0.07890773990061027,0.0015762478052651213,-0.4850888897277924,-0.5238619643173822,0.038773074589589784
0.951875,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1710402341690636,0.17215928755187393,-0.00111905338281032,-0.3913328124609504,-0.3894936607741437,-0.001839151686806706,0.9100863627429161,0.9026608403346045,0.0074255224083116245,0.2565657887942666,0.254750562715128,0.0018152260791385877,-0.07673234196657575,-0.07828599486141469,0.0015536528948389416,-0.49182846694154153,-0.5309159074043338,0.03908744046279228
0.9640625,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.17197182098455221,0.17310967231418883,-0.0011378513296366188,-0.3907528310445346,-0.3888085198718745,-0.0019443111726601403,0.9046401868487708,0.8969297192204391,0.007710467628331719,0.2567203922389835,0.25490118948072554,0.0018192027582579762,-0.07614544619943132,-0.07767660835630966,0.0015311621568783323,-0.4985799747556928,-0.5379759000174869,0.03939592526179403
0.9762500000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1728963273183488,0.17405270350552193,-0.0011563761871731248,-0.3901791203080049,-0.3881301767585842,-0.002048943549420701,0.8992875347034206,0.891303066260349,0.007984468443071546,0.25685879919509647,0.25503460750871254,0.0018241916863839247,-0.07557034152659424,-0.07707919162562533,0.001508850099031095,-0.505343112729579,-0.5450419160072278,0.03969880327764885
0.9884375000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.17381389416998838,0.1749885247232088,-0.0011746305532204238,-0.3896114022767897,-0.38745848314037523,-0.002152919136414466,0.8940250198261798,0.885777645981801,0.008247373844378791,0.256981338502345,0.25515130170837313,0.0018300367939718676,-0.07500658792327346,-0.07649337249963607,0.0014867845763626153,-0.5121176042623745,-0.5521139293908705,0.039996325128495935
1.000625,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.17472465731210568,0.17591727512526278,-0.0011926178131571041,-0.38904942135501847,-0.38679329552770436,-0.002256125827314104,0.8888493856409344,0.880350361845784,0.00849902379515044,0.2570883201399181,0.2552517424419015,0.0018365776980165949,-0.0744537674832441,-0.07591879449909356,0.0014650270158494544,-0.5189031955583706,-0.5591919143462513,0.04028871878788065
1.0128125000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.17562874755340357,0.17683908961642458,-0.0012103420630210082,-0.3884929429273757,-0.38613447502220755,-0.002358467905168138,0.8837575124043598,0.8750182486860861,0.008739263718273715,0.2571800368154037,0.2553363860744847,0.0018436507409189673,-0.07391148334365105,-0.07535511599493167,0.001443632651280613,-0.5256996545797954,-0.5662758452057302,0.04057619062593476
1.0250000000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.176526290988806,0.17775409902430794,-0.0012278080355019316,-0.38794175197073183,-0.3854818871157001,-0.002459864855031746,0.8787464219045086,0.8697784656447972,0.008967956259711363,0.2572567654650484,0.25540567549720267,0.0018510899678457204,-0.07337935865631795,-0.07480200942258232,0.001422650766264369,-0.5325067699932289,-0.5733656964505723,0.04085892645734346
1.0371875,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1774174092373425,0.17866243026628092,-0.00124502102893842,-0.3873956516879951,-0.3848354015005191,-0.002560250187476021,0.8738132801587141,0.8646282895660146,0.009184990592699505,0.2573187686669989,0.2554600406244345,0.0018587280425643726,-0.07285703560340336,-0.0742591605467407,0.0014021249433373434,-0.5393243501151066,-0.5804614427056896,0.04113709259058296
1.049375,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.17830221966830023,0.1795642065076749,-0.0012619868393746736,-0.3868544621745546,-0.38419489189041733,-0.0026595702841372693,0.8689553983377359,0.8595651088130501,0.009390289524685791,0.25736629596941274,0.2554998988673328,0.0018663971020799197,-0.07234417445536458,-0.07372626777278299,0.001382093317418412,-0.546152221861206,-0.5875630587347229,0.041410836873516876
1.0615625000000002,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.17918083561614018,0.1804595473118673,-0.0012787116957271305,-0.3863180191257495,-0.3835602358512994,-0.0027577832744500874,0.8641702321363295,0.8545864174774358,0.009583814658893686,0.257399585135574,0.25552565558481777,0.0018739295507562148,-0.07184045266930873,-0.07320304150136468,0.0013625888320559498,-0.5529902297045868,-0.5946705194354408,0.041680289730854025
