rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.22,0.01,0.18662582195028943,0.1868058968535995,-0.00018007490331006792,-0.8025412160494984,-0.8012566654678293,-0.0012845505816690972,0.2150935104436437,0.2139235380109712,0.0011699724326725003,-0.00901940478277805,-0.009233190198325135,0.0002137854155470839,-1.0239640756698274,-1.0229634747496033,-0.0010006009202241373,2.218053012206657,2.2157527624975515,0.002300249709105362
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.2850000000000001,0.01,0.1872255819686487,0.18741823082817743,-0.00019264885952874344,-0.7915997314059665,-0.7902907185205292,-0.0013090128854372773,0.21973212310458218,0.21836447777624324,0.00136764532833894,-0.009424450512258483,-0.00959781280148308,0.00017336228922459722,-1.0678738492153774,-1.0667915995639634,-0.0010822496514140134,2.2131015087355332,2.2099824239429307,0.003119084792602589
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.35,0.01,0.1878497211692256,0.18805238812553793,-0.00020266695631232512,-0.7811295350526076,-0.7798167372731457,-0.0013127977794619161,0.2235522333168949,0.22202440018340885,0.001527833133486034,-0.00977044593609507,-0.009905895820243843,0.00013544988414877258,-1.1112542518683433,-1.11010950149539,-0.0011447503729533626,2.203329266023928,2.1995297767179887,0.0037994893059392076
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.415,0.01,0.18849457798674418,0.1887049220724205,-0.00021034408567632834,-0.7711138703163033,-0.7698120997409501,-0.0013017705753531894,0.22665156711363824,0.2250016909430801,0.0016498761705581455,-0.010062808100642064,-0.010164326828394799,0.0001015187277527349,-1.1541598644454738,-1.1529685499210094,-0.0011913145244644152,2.189756406341533,2.185419260260243,0.004337146081289767
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.4800000000000002,0.01,0.18915683861979993,0.18937280715765192,-0.000215968537851996,-0.7615338882656797,-0.7602530239234002,-0.0012808643422794752,0.22911922986254135,0.22738369771420763,0.0017355321483337183,-0.010306813017172275,-0.010379189483979796,7.237646680752045e-05,-1.1966389088889156,-1.1954136612573858,-0.0012252476315297578,2.1732214512693457,2.1684786521784973,0.004742799090848404
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.5450000000000002,0.01,0.18983352628637762,0.19005338924488657,-0.000219862958508954,-0.7523694776763102,-0.7511154427253801,-0.0012540349509301274,0.23103565373793533,0.22924748254697735,0.0017881711909579767,-0.010507545462885123,-0.010555839989909319,4.829452702419593e-05,-1.23873380214532,-1.2374841517120614,-0.0012496504332586422,2.154410423058058,2.1493757754005784,0.0050346476574794075
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.61,0.01,0.19052198703098133,0.1907443408005317,-0.00022235376955037633,-0.7435999105582244,-0.7423755972356427,-0.0012243133225816605,0.23247285030775186,0.23066073049688518,0.0018121198108666803,-0.010669845051249661,-0.010698984100857107,2.913904960744583e-05,-1.280481720730271,-1.279214487415689,-0.0012672333145820058,2.1338820559788885,2.128648773000612,0.00523328297827641
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.675,0.01,0.1912198721709658,0.19144362103399049,-0.00022374886302467534,-0.735204338724475,-0.7340104275191097,-0.0011939112053652723,0.23349485928772884,0.23168270465880492,0.0018121546289239232,-0.010798257916824844,-0.010812750794586472,1.4492877761628636e-05,-1.3219151584370132,-1.3206349376554685,-0.001280220781544772,2.1120894234451346,2.1067308399049836,0.005358583540151063
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.74,0.01,0.1919251179315239,0.19214944065874628,-0.00022432272722239244,-0.7271621691699129,-0.7259978188586191,-0.0011643503112938047,0.2341583134958423,0.2323651824945161,0.0017931310013261925,-0.010896999077803409,-0.01090076054951576,3.7614717123511665e-06,-1.3630624630278105,-1.361772139994936,-0.001290323032874463,2.089398330325441,2.083970304272345,0.005428026053095891
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.8050000000000002,0.01,0.1926359230409036,0.1928602308892794,-0.0002243078483757932,-0.7194533408888465,-0.7183167456409671,-0.0011365952478793462,0.2345130621604436,0.23275333709757473,0.0017597250628688665,-0.010969927439014631,-0.010966187317993177,-3.7401210214536157e-06,-1.4039483414065121,-1.4026495871391311,-0.0012987542673810193,2.0661028339269514,2.06064687327583,0.0054559606511213055
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.87,0.01,0.1933507251134624,0.1935746162543257,-0.0002238911408632971,-0.712058522014114,-0.7109473434955513,-0.0011111785185626832,0.23460281167290897,0.232886545273167,0.0017162663997419836,-0.011020533356264598,-0.011011813985067622,-8.719371196976716e-06,-1.4445943262712113,-1.4432880453627575,-0.0013062809084538607,2.0424382517885484,2.036984749668534,0.005453502120014608
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,1.935,0.01,0.19406817660007447,0.1942913908078705,-0.00022321420779602974,-0.7049592431805268,-0.7038709318091592,-0.0010883113713676673,0.23446575577918913,0.2327991156104562,0.0016666401687329413,-0.011051937481803917,-0.011040081511378003,-1.1855970425914825e-05,-1.4850192003076996,-1.4837059136944846,-0.001313286613215059,2.018591996229387,2.013163213186571,0.005428783042815688
