rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.6587500000000002,0.01,0.27329240158367274,0.2733103430249152,-1.7941441242452782e-05,-0.462053724735239,-0.4620533464825344,-3.782527046025663e-07,0.22383619329799465,0.22364995595534407,0.00018623734265058034,-0.048409476937241534,-0.0484041996527553,-5.27728448623116e-06,-1.1080326151303652,-1.1086520266411863,0.0006194115108211218,0.8672702658106457,0.8672054849101625,6.478090048323004e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.6709375000000002,0.01,0.273881137493621,0.27389901899053015,-1.788149690917784e-05,-0.46120949034385617,-0.46121371423449153,4.2238906353686545e-06,0.22358424074092842,0.2233895447065262,0.00019469603440222527,-0.04820395798370093,-0.048199397537273654,-4.5604464272777645e-06,-1.1159740312450714,-1.116581835532024,0.0006078042869526179,0.8640637369228968,0.8639977720180156,6.596490488119944e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.6831250000000002,0.01,0.2744673818245056,0.2744852120799881,-1.7830255482520485e-05,-0.4603716386545761,-0.4603805190630683,8.88040849222893e-06,0.223328524897646,0.22312550747069687,0.0002030174269491425,-0.048000596592921385,-0.0479967468626608,-3.849730260588324e-06,-1.1239168512850297,-1.1245135793636936,0.000596728078663844,0.8608879445214375,0.8608203967875838,6.754773385364565e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.6953125,0.01,0.2750511606601761,0.27506894828016426,-1.778761998816325e-05,-0.4595400714466405,-0.4595536588814704,1.35874348298759e-05,0.2230691510089401,0.22285795712336914,0.00021119388557094831,-0.04779935820934841,-0.047796209413762544,-3.148795585862507e-06,-1.131861078150066,-1.132447264666947,0.0005861865168810265,0.857742374762206,0.8576728712168231,6.95035453829318e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.7075,0.01,0.27563249966851006,0.2756502531177505,-1.7753449240431873e-05,-0.4587146928014867,-0.45873303393387754,1.8341132390853332e-05,0.22280622168928876,0.22258700378857849,0.0002192179007102779,-0.04760020912093359,-0.047597747883947994,-2.461236985593085e-06,-1.1398067151040596,-1.1403828976015513,0.0005761824974916951,0.8546265244652684,0.85455471840376,7.180606150847257e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.7196875,0.01,0.27621142411149785,0.27622915167016526,-1.7727558667413046e-05,-0.4578954090336168,-0.4579185467265344,2.313769291761858e-05,0.22253983700623517,0.22231275490970182,0.0002270820965333542,-0.04740311642752514,-0.047401325848476804,-1.7905790483385697e-06,-1.147753765767573,-1.148320483967125,0.0005667181995521187,0.8515399008546591,0.851465472222124,7.442863253515064e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.731875,0.01,0.27678795885495244,0.2768056685761431,-1.7709721190639627e-05,-0.45708212862397885,-0.45711010196133706,2.7973337358211392e-05,0.22227009455728874,0.2220353153181738,0.00023477923911494059,-0.04720804801065546,-0.0472069077387957,-1.1402718597605666e-06,-1.1557022341102858,-1.1562600292136263,0.0005577951033404194,0.8484820213073085,0.8484046770084758,7.734429883277105e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.7440625,0.01,0.27736212837785973,0.2773798280460178,-1.769966815806656e-05,-0.4562747621557567,-0.4563076064718272,3.284431607053495e-05,0.22199708954440528,0.221754787300175,0.0002423022442302747,-0.047014972504670446,-0.047014458817726784,-5.136869436622726e-07,-1.1636521244432798,-1.1642015384515,0.0005494140082202836,0.8454524131106221,0.8453718872603333,8.05258502888373e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.75625,0.01,0.277933956781383,0.27795165387170795,-1.7697090324952924e-05,-0.4554732222524612,-0.45551096916148215,3.774690902097477e-05,0.2217209148461114,0.22147127066136238,0.00024964418474901495,-0.046823859269149004,-0.046823945155511026,8.588636202233602e-08,-1.1716034414111964,-1.1721450164615115,0.0005415750503150463,0.8424506132281322,0.8423666673448547,8.394588327753638e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.7684375,0.01,0.2785034677975402,0.2785211694364157,-1.7701638875489145e-05,-0.45467742351821927,-0.45472010094419657,4.2677425977299954e-05,0.22144166108733226,0.22118486278971342,0.00025679829761884876,-0.04663467836256115,-0.04663533360667324,6.552441120938335e-07,-1.1795561899842957,-1.1800904677042567,0.0005342777199610627,0.83947616807288,0.8393885912176531,8.757685522686742e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.7806250000000001,0.01,0.2790706847975683,0.2790883977240478,-1.7712926479507285e-05,-0.453887282480171,-0.4539349146868781,4.763220670706003e-05,0.22115941670698114,0.22089565871654707,0.00026375799043407144,-0.046447400517115094,-0.04644859178767557,1.1912705604744112e-06,-1.1875103754504537,-1.1880378963293785,0.0005275208789248254,0.8365286332880119,0.8364372421513157,9.139113669620613e-05
