epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde
64,adam,5e-05,-0.005025923834182322,-0.005033556546550244,0.0,0.0,0.0,0.0,3.295406983738758e-06,9.403339245039888e-07,0.0,0.0,3.396927738208433e-06,0.0,-0.005028924904763699,-0.005060870200395584,0.0,0.0,0.0,0.0,5.530765520234127e-06,5.673639975611877e-07,0.0,0.0,2.5847513825283386e-05,0.0,1,0,0,-0.005108869168907404,-0.005108869168907404,1.005121941693458
65,adam,5e-05,-0.005105001357151195,-0.005112342332722619,0.0,0.0,0.0,0.0,3.221521978957753e-06,7.659950824745465e-07,0.0,0.0,3.353444810727524e-06,0.0,-0.0051058875396847725,-0.005138478707522154,0.0,0.0,0.0,0.0,5.423816219263244e-06,4.87264344428695e-07,0.0,0.0,2.6680198061512783e-05,0.0,1,0,0,-0.0051885307766497135,-0.0051885307766497135,1.0052020145126328
66,adam,5e-05,-0.005184076813748106,-0.005191142758121714,0.0,0.0,0.0,0.0,3.2474006275151623e-06,6.01153981705238e-07,0.0,0.0,3.2173200352758613e-06,0.0,-0.0051916008815169334,-0.005219963379204273,0.0,0.0,0.0,0.0,5.20324374519987e-06,5.498785071722523e-07,0.0,0.0,2.2609299776377156e-05,0.0,1,0,0,-0.005268190521746874,-0.005268190521746874,1.0052820918383074
67,adam,5e-05,-0.005262847000267357,-0.005269974615657702,0.0,0.0,0.0,0.0,3.241785378804707e-06,6.297989330050768e-07,0.0,0.0,3.256052906408513e-06,0.0,-0.005260306876152754,-0.005295992828905582,0.0,0.0,0.0,0.0,4.667814209824428e-06,4.6209277115849545e-07,0.0,0.0,3.055627166759223e-05,0.0,1,0,0,-0.0053478446789085865,-0.0053478446789085865,1.0053621699252766
68,adam,5e-05,-0.005341882933862507,-0.005348877079086378,0.0,0.0,0.0,0.0,3.0712165681734405e-06,6.803297569746292e-07,0.0,0.0,3.242542739201326e-06,0.0,-0.005349293816834688,-0.005378038622438908,0.0,0.0,0.0,0.0,4.647780315281125e-06,5.411769166130398e-07,0.0,0.0,2.3555805455544032e-05,0.0,1,0,0,-0.005427495110780001,-0.005427495110780001,1.0054422506454879
69,adam,5e-05,-0.005420812114607543,-0.005427661933936179,0.0,0.0,0.0,0.0,2.9235841481067837e-06,7.092353531135132e-07,0.0,0.0,3.2170410833032292e-06,0.0,-0.005419252440333366,-0.005455806851387024,0.0,0.0,0.0,0.0,5.084214080852689e-06,3.346300445628003e-07,0.0,0.0,3.1135416065808386e-05,0.0,1,0,0,-0.005507141817361116,-0.005507141817361116,1.0055223339985546
70,adam,5e-05,-0.00550002499949187,-0.005506613291800022,0.0,0.0,0.0,0.0,3.2333443868992617e-06,4.3183330156182365e-07,0.0,0.0,2.9231013911612536e-06,0.0,-0.005503364838659763,-0.005535408388823271,0.0,0.0,0.0,0.0,4.208406608086079e-06,5.116011720929237e-07,0.0,0.0,2.732347093115095e-05,0.0,1,0,0,-0.0055867829360067844,-0.0055867829360067844,1.0056024181110093
71,adam,5e-05,-0.005578166717896238,-0.005585155333392322,0.0,0.0,0.0,0.0,3.1839497012242646e-06,6.872254179057791e-07,0.0,0.0,3.1174132786304654e-06,0.0,-0.0055768052116036415,-0.005613129120320082,0.0,0.0,0.0,0.0,4.6360860324057285e-06,5.859132556906843e-07,0.0,0.0,3.110180841758847e-05,0.0,1,0,0,-0.005666422192007303,-0.005666422192007303,1.0056825067284767
72,adam,5e-05,-0.005657552828779444,-0.005664092401275411,0.0,0.0,0.0,0.0,2.8922456039026656e-06,5.685237915997732e-07,0.0,0.0,3.0788277598503555e-06,0.0,-0.005663357675075531,-0.00569175323471427,0.0,0.0,0.0,0.0,4.706809704657644e-06,3.4933907500089845e-07,0.0,0.0,2.3339593099080957e-05,0.0,1,0,0,-0.005746054463088512,-0.005746054463088512,1.0057625946992252
73,adam,5e-05,-0.005735649698181078,-0.005742479144828394,0.0,0.0,0.0,0.0,3.0691217460798725e-06,7.55270511021422e-07,0.0,0.0,3.00500266803283e-06,0.0,-0.0057326373644173145,-0.005770245101302862,0.0,0.0,0.0,0.0,4.26833958044881e-06,7.265771841957758e-07,0.0,0.0,3.261304664192721e-05,0.0,1,0,0,-0.00582568533718586,-0.00582568533718586,1.0058426876426687
74,adam,5e-05,-0.005814395321067423,-0.0058212539297528565,0.0,0.0,0.0,0.0,2.983920033727827e-06,7.572697082736113e-07,0.0,0.0,3.117450688705503e-06,0.0,-0.005814781878143549,-0.005848101805895567,0.0,0.0,0.0,0.0,4.974993316864129e-06,5.251549168860947e-07,0.0,0.0,2.7819498427561484e-05,0.0,1,0,0,-0.005905309692025185,-0.005905309692025185,1.005922780406367
75,adam,5e-05,-0.005892501270864159,-0.005900138494325802,0.0,0.0,0.0,0.0,3.127965399585264e-06,1.3228475506110726e-06,0.0,0.0,3.1863967961953676e-06,0.0,-0.005894968286156654,-0.005927507299929857,0.0,0.0,0.0,0.0,4.487298156163888e-06,3.1814383305572846e-07,0.0,0.0,2.773366759356577e-05,0.0,1,0,0,-0.005984931718558073,-0.005984931718558073,1.006002877205371
76,adam,5e-05,-0.005971898150164634,-0.005979101581033319,0.0,0.0,0.0,0.0,3.2120521638034916e-06,1.2112720071399963e-06,0.0,0.0,2.780168522065196e-06,0.0,-0.005973626859486103,-0.00600737938657403,0.0,0.0,0.0,0.0,4.685922704084078e-06,8.196037128982425e-07,0.0,0.0,2.8247106456547044e-05,0.0,1,0,0,-0.006064548622816801,-0.006064548622816801,1.0060829752286655
77,adam,5e-05,-0.006051021046005189,-0.00605773800634779,0.0,0.0,0.0,0.0,3.030049683161451e-06,7.837341051697422e-07,0.0,0.0,2.9032618797941723e-06,0.0,-0.006053031887859106,-0.00608481140807271,0.0,0.0,0.0,0.0,4.177320079179481e-06,4.856710233980266e-07,0.0,0.0,2.711639172048308e-05,0.0,1,0,0,-0.006144162267446518,-0.006144162267446518,1.0061630763496523
78,adam,5e-05,-0.006129957124358043,-0.006136236741440371,0.0,0.0,0.0,0.0,2.7984822992266345e-06,5.458827505577801e-07,0.0,0.0,2.9352602837207087e-06,0.0,-0.006131681613624096,-0.006163919344544411,0.0,0.0,0.0,0.0,4.377138793643098e-06,5.571374686041963e-07,0.0,0.0,2.7303436581860296e-05,0.0,1,0,0,-0.006223771721124649,-0.006223771721124649,1.0062431796309186
79,adam,5e-05,-0.006207622034708038,-0.006214569380972534,0.0,0.0,0.0,0.0,3.3411731692467583e-06,7.140460560606243e-07,0.0,0.0,2.8921254511260486e-06,0.0,-0.006208491511642933,-0.006241246126592159,0.0,0.0,0.0,0.0,5.458094619825715e-06,4.350849280854163e-07,0.0,0.0,2.686163134058006e-05,0.0,1,0,0,-0.006303376983851194,-0.006303376983851194,1.0063232850719648
80,adam,5e-05,-0.006286457151873037,-0.006293179525528103,0.0,0.0,0.0,0.0,3.1878719610745065e-06,6.851228118165409e-07,0.0,0.0,2.849288911477288e-06,0.0,-0.00628894055262208,-0.0063210828229784966,0.0,0.0,0.0,0.0,4.539071596809663e-06,5.500978659256361e-07,0.0,0.0,2.70532527792966e-05,0.0,1,0,0,-0.0063829789869487286,-0.0063829789869487286,1.006403393609578
81,adam,5e-05,-0.006365246779751033,-0.006371767405653372,0.0,0.0,0.0,0.0,3.000030929456443e-06,5.15784561727628e-07,0.0,0.0,3.0047917150000103e-06,0.0,-0.0063612088561058044,-0.0063986992463469505,0.0,0.0,0.0,0.0,5.255582891550148e-06,2.1159403331694193e-06,0.0,0.0,3.011897024407517e-05,0.0,1,0,0,-0.00646257633343339,-0.00646257633343339,1.006483503837441
82,adam,5e-05,-0.006441693578381091,-0.006450191925978288,0.0,0.0,0.0,0.0,3.5250990322310827e-06,2.1501361260334306e-06,0.0,0.0,2.823042898114636e-06,0.0,-0.006447508465498686,-0.006479884032160044,0.0,0.0,0.0,0.0,5.276947831589496e-06,2.311047865077853e-06,0.0,0.0,2.4787568690953776e-05,0.0,1,0,0,-0.006542170885950327,-0.006542170885950327,1.006563617629813
83,adam,5e-05,-0.00652208537212573,-0.006529132631840184,0.0,0.0,0.0,0.0,3.1344461461912942e-06,1.0760123743125405e-06,0.0,0.0,2.8367835227527394e-06,0.0,-0.006526404991745949,-0.006557729095220566,0.0,0.0,0.0,0.0,5.651716946886154e-06,6.242382823984371e-07,0.0,0.0,2.5047822418855503e-05,0.0,1,0,0,-0.006621760316193104,-0.006621760316193104,1.006643732642755
84,adam,5e-05,-0.006598752865102142,-0.006607410265132785,0.0,0.0,0.0,0.0,4.339062215308331e-06,1.261798967533423e-06,0.0,0.0,3.056514088939366e-06,0.0,-0.006609379779547453,-0.006634173449128866,0.0,0.0,0.0,0.0,4.799104317498859e-06,9.039993074111408e-07,0.0,0.0,1.9090653950115666e-05,0.0,1,0,0,-0.006701347418129444,-0.006701347418129444,1.0067238516882975
85,adam,5e-05,-0.00667826336575672,-0.006685748434392735,0.0,0.0,0.0,0.0,3.522465206629022e-06,1.0340024605426379e-06,0.0,0.0,2.928570992821733e-06,0.0,-0.006683344021439552,-0.006715740542858839,0.0,0.0,0.0,0.0,5.110722213430563e-06,4.012262877495232e-07,0.0,0.0,2.6884596081799828e-05,0.0,1,0,0,-0.006780928932130337,-0.006780928932130337,1.0068039714845807
86,adam,5e-05,-0.006758121162420139,-0.006764778838260099,0.0,0.0,0.0,0.0,3.098309008464639e-06,9.022807692105062e-07,0.0,0.0,2.657089808622004e-06,0.0,-0.006756850052624941,-0.006792351137846708,0.0,0.0,0.0,0.0,3.9262631617020816e-06,3.4840437024286075e-07,0.0,0.0,3.122616180917248e-05,0.0,1,0,0,-0.00686050858348608,-0.00686050858348608,1.0068840957817047
87,adam,5e-05,-0.006836204294813797,-0.006843095208751038,0.0,0.0,0.0,0.0,3.2134593368482456e-06,6.995723609293236e-07,0.0,0.0,2.977868774678427e-06,0.0,-0.006842970848083496,-0.006870998069643974,0.0,0.0,0.0,0.0,5.409975528891664e-06,1.3082174064038554e-06,0.0,0.0,2.1309067960828543e-05,0.0,1,0,0,-0.006940083112567663,-0.006940083112567663,1.006964221297399
88,adam,5e-05,-0.0069149325718171895,-0.006921588792465627,0.0,0.0,0.0,0.0,3.262011830429401e-06,6.923621658216916e-07,0.0,0.0,2.7017700290343782e-06,0.0,-0.006911078933626413,-0.006947535555809736,0.0,0.0,0.0,0.0,4.5126939767214935e-06,1.754268055265129e-06,0.0,0.0,3.0189687095116824e-05,0.0,1,0,0,-0.00701965531334281,-0.00701965531334281,1.0070443508445894
89,adam,5e-05,-0.006991600210312754,-0.006999587843893096,0.0,0.0,0.0,0.0,3.321976876691224e-06,1.5993511457423892e-06,0.0,0.0,3.0662421863780764e-06,0.0,-0.006994820199906826,-0.007029157597571611,0.0,0.0,0.0,0.0,4.9872401177708525e-06,3.580593784135999e-06,0.0,0.0,2.5769801140995696e-05,0.0,1,0,0,-0.007099222391843796,-0.007099222391843796,1.00712448160935
90,adam,5e-05,-0.007070511637721211,-0.007078197813825682,0.0,0.0,0.0,0.0,3.250321228165376e-06,1.763314028124796e-06,0.0,0.0,2.6724965707103365e-06,0.0,-0.007069350685924292,-0.007105586584657431,0.0,0.0,0.0,0.0,5.030747615819564e-06,2.9637340048793703e-06,0.0,0.0,2.824130751832854e-05,0.0,1,0,0,-0.007178787142038345,-0.007178787142038345,1.0072046164050545
91,adam,5e-05,-0.007149341545300558,-0.007157243730034679,0.0,0.0,0.0,0.0,3.171470027041323e-06,2.0065993329154708e-06,0.0,0.0,2.7241427460467094e-06,0.0,-0.007151515688747168,-0.007185305468738079,0.0,0.0,0.0,0.0,5.032889475842239e-06,4.1134640014206525e-06,0.0,0.0,2.4643202777951956e-05,0.0,1,0,0,-0.007258347235620022,-0.007258347235620022,1.0072847528863822
92,adam,5e-05,-0.007228570320876315,-0.007235400582430884,0.0,0.0,0.0,0.0,3.150650599081928e-06,1.0759422108819194e-06,0.0,0.0,2.603554321467527e-06,0.0,-0.0072334581054747105,-0.007262791506946087,0.0,0.0,0.0,0.0,4.229744263284374e-06,2.715458151669736e-07,0.0,0.0,2.483237039996311e-05,0.0,1,0,0,-0.0073379045352339745,-0.0073379045352339745,1.0073648929290846
93,adam,5e-05,-0.007307899242732674,-0.007314094516914338,0.0,0.0,0.0,0.0,2.924576406826418e-06,8.953244599041454e-07,0.0,0.0,2.375402466725518e-06,0.0,-0.007311241235584021,-0.0073427073657512665,0.0,0.0,0.0,0.0,4.423174232215388e-06,3.2117358728100953e-07,0.0,0.0,2.6721310860011727e-05,0.0,1,0,0,-0.007417458109557629,-0.007417458109557629,1.0074450355947409
94,adam,5e-05,-0.007384376309346408,-0.0073921362636610866,0.0,0.0,0.0,0.0,3.1873628003609156e-06,2.037247526232022e-06,0.0,0.0,2.5353227854907345e-06,0.0,-0.007387962657958269,-0.007420666515827179,0.0,0.0,0.0,0.0,4.7826324589550495e-06,9.554676125844708e-07,0.0,0.0,2.6965451979776844e-05,0.0,1,0,0,-0.007497007958590984,-0.007497007958590984,1.0075251808829622
95,adam,5e-05,-0.007462746405508369,-0.00747074541868642,0.0,0.0,0.0,0.0,3.226201414463503e-06,2.2679467051034408e-06,0.0,0.0,2.5048622092072037e-06,0.0,-0.007465616799890995,-0.007498715538531542,0.0,0.0,0.0,0.0,5.583699021372013e-06,2.311444404767826e-06,0.0,0.0,2.520322595955804e-05,0.0,1,0,0,-0.007576555013656616,-0.007576555013656616,1.0076053297317662
96,adam,5e-05,-0.007541499187937006,-0.0075488967122510076,0.0,0.0,0.0,0.0,3.323496038376561e-06,1.6417953574432431e-06,0.0,0.0,2.432257346640654e-06,0.0,-0.007545646280050278,-0.007578415796160698,0.0,0.0,0.0,0.0,4.140283181186533e-06,9.607906577002723e-07,0.0,0.0,2.7668545953929424e-05,0.0,1,0,0,-0.007656097412109375,-0.007656097412109375,1.0076854802640274
97,adam,5e-05,-0.007621823402587324,-0.007627553539350629,0.0,0.0,0.0,0.0,2.6987128265432148e-06,6.264497685037895e-07,0.0,0.0,2.404889208662553e-06,0.0,-0.007623123470693827,-0.0076549965888261795,0.0,0.0,0.0,0.0,4.807689037988894e-06,9.596498102837359e-07,0.0,0.0,2.6106024961336516e-05,0.0,1,0,0,-0.007735638413578272,-0.007735638413578272,1.0077656357640754
98,adam,5e-05,-0.007699609530391172,-0.007705841591814533,0.0,0.0,0.0,0.0,2.7495560672718966e-06,8.972208789259639e-07,0.0,0.0,2.5852917246993457e-06,0.0,-0.007704258896410465,-0.007733494509011507,0.0,0.0,0.0,0.0,4.405735126056243e-06,3.3869653748297424e-07,0.0,0.0,2.4491648218827322e-05,0.0,1,0,0,-0.007815172895789146,-0.007815172895789146,1.0078457910696188
99,adam,5e-05,-0.007778350525768474,-0.007784011017065495,0.0,0.0,0.0,0.0,2.7993219333666275e-06,4.989944191180484e-07,0.0,0.0,2.3621658158390346e-06,0.0,-0.007774829864501953,-0.007812280673533678,0.0,0.0,0.0,0.0,4.482835265662288e-06,1.560281589263468e-06,0.0,0.0,3.140758053632453e-05,0.0,1,0,0,-0.007894700393080711,-0.007894700393080711,1.0079259457102452
100,adam,5e-05,-0.00785566697595641,-0.007862291764467955,0.0,0.0,0.0,0.0,3.0682943474857893e-06,1.2787456782348272e-06,0.0,0.0,2.277827263696963e-06,0.0,-0.00785787869244814,-0.007890776731073856,0.0,0.0,0.0,0.0,4.517347861110466e-06,2.030571977229556e-06,0.0,0.0,2.6350509870098904e-05,0.0,1,0,0,-0.007974227890372276,-0.007974227890372276,1.008006106725623
101,adam,5e-05,-0.00793362915283069,-0.00794040790060535,0.0,0.0,0.0,0.0,3.2159531855313617e-06,1.280128962832805e-06,0.0,0.0,2.2825716214924796e-06,0.0,-0.007933614775538445,-0.0079692667350173,0.0,0.0,0.0,0.0,4.466752216103487e-06,1.8147369473808794e-06,0.0,0.0,2.9370354241109453e-05,0.0,1,0,0,-0.008053755387663841,-0.008053755387663841,1.0080862741162593
102,adam,5e-05,-0.008012521197088063,-0.008018887019716203,0.0,0.0,0.0,0.0,2.9628038902274056e-06,9.770066853320714e-07,0.0,0.0,2.4260060271785733e-06,0.0,-0.00801614485681057,-0.008047724142670631,0.0,0.0,0.0,0.0,3.934041160391644e-06,3.3719433645273966e-07,0.0,0.0,2.730864071054384e-05,0.0,1,0,0,-0.008133282884955406,-0.008133282884955406,1.0081664478826609
103,adam,5e-05,-0.008091673720628023,-0.008097209327388555,0.0,0.0,0.0,0.0,2.7887975804219423e-06,5.312065631812857e-07,0.0,0.0,2.2156989132327e-06,0.0,-0.008090089075267315,-0.008125358261168003,0.0,0.0,0.0,0.0,4.065321263624355e-06,3.8838132354612753e-07,0.0,0.0,3.081551767536439e-05,0.0,1,0,0,-0.008212801069021225,-0.008212801069021225,1.0082466186353067
104,adam,5e-05,-0.008169425185769796,-0.008175233320798725,0.0,0.0,0.0,0.0,2.8508139280347677e-06,5.890119343376909e-07,0.0,0.0,2.3685878645096636e-06,0.0,-0.008175554685294628,-0.008204559795558453,0.0,0.0,0.0,0.0,4.578640982799698e-06,4.1699226471791917e-07,0.0,0.0,2.4009663320612162e-05,0.0,1,0,0,-0.008292313665151596,-0.008292313665151596,1.0083267901287736
105,adam,5e-05,-0.008246369892731309,-0.00825295364484191,0.0,0.0,0.0,0.0,2.954002333410699e-06,8.831797071451319e-07,0.0,0.0,2.7464508463026505e-06,0.0,-0.008250721730291843,-0.008280851878225803,0.0,0.0,0.0,0.0,5.119209617987508e-06,7.676539439671615e-07,0.0,0.0,2.4242935978691094e-05,0.0,1,0,0,-0.008371826261281967,-0.008371826261281967,1.0084069679971375
106,adam,5e-05,-0.00832346937386319,-0.008331080724019557,0.0,0.0,0.0,0.0,3.5028724170160785e-06,1.6956657375999384e-06,0.0,0.0,2.412827520004157e-06,0.0,-0.008326919749379158,-0.008360316045582294,0.0,0.0,0.0,0.0,5.840967787662521e-06,3.0591029371862533e-06,0.0,0.0,2.449560270179063e-05,0.0,1,0,0,-0.008451338857412338,-0.008451338857412338,1.0084871522409053
107,adam,5e-05,-0.008400919730775058,-0.008409581903833896,0.0,0.0,0.0,0.0,3.92027770601544e-06,2.345634118938733e-06,0.0,0.0,2.3963731408116473e-06,0.0,-0.008405589498579502,-0.008437681943178177,0.0,0.0,0.0,0.0,4.740046279039234e-06,1.3901571946917102e-06,0.0,0.0,2.5961668143281713e-05,0.0,1,0,0,-0.00853085145354271,-0.00853085145354271,1.0085673428605841
108,adam,5e-05,-0.008480273187160492,-0.008487751241773367,0.0,0.0,0.0,0.0,3.0424865400391354e-06,2.0366959567752474e-06,0.0,0.0,2.3989250479417024e-06,0.0,-0.008479952812194824,-0.008517259731888771,0.0,0.0,0.0,0.0,4.885986527369823e-06,4.9850841605803e-06,0.0,0.0,2.7435889933258295e-05,0.0,1,0,0,-0.008610349148511887,-0.008610349148511887,1.0086475248266613
109,adam,5e-05,-0.008557023073080927,-0.008565849857404828,0.0,0.0,0.0,0.0,3.843479021270468e-06,2.5652333874859323e-06,0.0,0.0,2.418032543971549e-06,0.0,-0.008557077497243881,-0.008595097810029984,0.0,0.0,0.0,0.0,4.803438969247509e-06,4.5051683628116734e-07,0.0,0.0,3.276539428043179e-05,0.0,1,0,0,-0.008689846843481064,-0.008689846843481064,1.0087277131672732
110,adam,5e-05,-0.008636742422822863,-0.008643356850370765,0.0,0.0,0.0,0.0,3.1961881461484154e-06,6.993797647680822e-07,0.0,0.0,2.718993229677835e-06,0.0,-0.008637893944978714,-0.00867027509957552,0.0,0.0,0.0,0.0,4.079206064488972e-06,6.721309091517469e-07,0.0,0.0,2.7629213946056552e-05,0.0,1,0,0,-0.008769344538450241,-0.008769344538450241,1.0088079078829268
111,adam,5e-05,-0.008714939060155302,-0.008721544756554067,0.0,0.0,0.0,0.0,2.9488697421697907e-06,9.9556844190829e-07,0.0,0.0,2.661238958978629e-06,0.0,-0.008720160461962223,-0.008750330656766891,0.0,0.0,0.0,0.0,5.530330327019328e-06,3.779134658543626e-06,0.0,0.0,2.086086715280544e-05,0.0,1,0,0,-0.008848842233419418,-0.008848842233419418,1.0088881089741288
112,adam,5e-05,-0.00879280298249796,-0.008800043375231326,0.0,0.0,0.0,0.0,3.5228329693381966e-06,1.464152031616095e-06,0.0,0.0,2.2533789234557844e-06,0.0,-0.008800797164440155,-0.008828236721456051,0.0,0.0,0.0,0.0,4.669223017117474e-06,7.183602974691894e-07,0.0,0.0,2.205141390732024e-05,0.0,1,0,0,-0.008928337134420872,-0.008928337134420872,1.0089683136223613
113,adam,5e-05,-0.008871717844158411,-0.00887803517980501,0.0,0.0,0.0,0.0,2.8538028828961615e-06,1.2436574934326927e-06,0.0,0.0,2.219724343888174e-06,0.0,-0.008873685263097286,-0.008906835690140724,0.0,0.0,0.0,0.0,4.996025836589979e-06,4.517910383583512e-07,0.0,0.0,2.7702753868652508e-05,0.0,1,0,0,-0.009007819928228855,-0.009007819928228855,1.0090485124299622
114,adam,5e-05,-0.008951108669862151,-0.008956434903666377,0.0,0.0,0.0,0.0,2.7466686347565883e-06,5.372616627141724e-07,0.0,0.0,2.0423070594688397e-06,0.0,-0.00895277876406908,-0.008984828367829323,0.0,0.0,0.0,0.0,4.3034119698859286e-06,9.139008625425049e-07,0.0,0.0,2.683254388102796e-05,0.0,1,0,0,-0.009087302722036839,-0.009087302722036839,1.0091287176122417
115,adam,5e-05,-0.009028840926475823,-0.009034788177814335,0.0,0.0,0.0,0.0,2.9274094970332953e-06,8.557660180485982e-07,0.0,0.0,2.1642101515340073e-06,0.0,-0.009029723703861237,-0.009063761681318283,0.0,0.0,0.0,0.0,4.462473043531645e-06,6.130616725386062e-07,0.0,0.0,2.8962136639165692e-05,0.0,1,0,0,-0.009166785515844822,-0.009166785515844822,1.0092089291697066
116,adam,5e-05,-0.009107521560508758,-0.009112853207625449,0.0,0.0,0.0,0.0,2.6462595741350015e-06,6.405759602756689e-07,0.0,0.0,2.04485758104056e-06,0.0,-0.009103026241064072,-0.009141114540398121,0.0,0.0,0.0,0.0,4.75288425150211e-06,4.5471475118574745e-07,0.0,0.0,3.288138032075949e-05,0.0,1,0,0,-0.009246268309652805,-0.009246268309652805,1.0092891471028633
117,adam,5e-05,-0.009185021393932402,-0.009190862125251442,0.0,0.0,0.0,0.0,2.910926255594859e-06,8.893980538715596e-07,0.0,0.0,2.0404066773949125e-06,0.0,-0.009186851792037487,-0.009219611063599586,0.0,0.0,0.0,0.0,4.350917606643634e-06,3.057958792851423e-06,0.0,0.0,2.535043859097641e-05,0.0,1,0,0,-0.00932574924081564,-0.00932574924081564,1.0093693695321222
118,adam,5e-05,-0.009261935658287257,-0.009268642403185368,0.0,0.0,0.0,0.0,2.8752378113949817e-06,1.6044554662641985e-06,0.0,0.0,2.227179614067154e-06,0.0,-0.009259437210857868,-0.009295172989368439,0.0,0.0,0.0,0.0,5.2832933761237655e-06,2.2955325675866334e-06,0.0,0.0,2.8156466214568354e-05,0.0,1,0,0,-0.009405217133462429,-0.009405217133462429,1.009449585176063
119,adam,5e-05,-0.009339880023617297,-0.00934663787484169,0.0,0.0,0.0,0.0,3.201094230576018e-06,1.520740498861528e-06,0.0,0.0,2.0360217902748445e-06,0.0,-0.009349210187792778,-0.009376556612551212,0.0,0.0,0.0,0.0,5.474313638842432e-06,3.012361844412226e-07,0.0,0.0,2.1571298930211924e-05,0.0,1,0,0,-0.009484685026109219,-0.009484685026109219,1.009529807194825
120,adam,5e-05,-0.00941943353973329,-0.009424685558769852,0.0,0.0,0.0,0.0,2.756588379781988e-06,4.505790425213263e-07,0.0,0.0,2.045037675202366e-06,0.0,-0.009418082423508167,-0.009453660808503628,0.0,0.0,0.0,0.0,4.189779247099068e-06,1.3027241720919847e-06,0.0,0.0,3.008561907336116e-05,0.0,1,0,0,-0.009564152918756008,-0.009564152918756008,1.0096100355889155
121,adam,5e-05,-0.009496641054283828,-0.009502768167294562,0.0,0.0,0.0,0.0,2.713343334903584e-06,1.239424335608419e-06,0.0,0.0,2.1743156892739535e-06,0.0,-0.0095004141330719,-0.009531044401228428,0.0,0.0,0.0,0.0,4.462686774786562e-06,4.475224386624177e-07,0.0,0.0,2.5719235054566525e-05,0.0,1,0,0,-0.009643620811402798,-0.009643620811402798,1.0096902703588406
122,adam,5e-05,-0.009575638163369149,-0.009580606420058757,0.0,0.0,0.0,0.0,2.7082041782477972e-06,4.354067257850147e-07,0.0,0.0,1.824571548070253e-06,0.0,-0.009573063813149929,-0.009607778862118721,0.0,0.0,0.0,0.0,3.942570856452221e-06,3.9607380131201353e-07,0.0,0.0,3.0377017537830397e-05,0.0,1,0,0,-0.009723088704049587,-0.009723088704049587,1.0097705115051072
123,adam,5e-05,-0.009653484798036516,-0.009658541646786034,0.0,0.0,0.0,0.0,2.6027914685755604e-06,3.9118778261126863e-07,0.0,0.0,2.062828635018832e-06,0.0,-0.009653143584728241,-0.009687230922281742,0.0,0.0,0.0,0.0,3.854070200759452e-06,3.369195269442571e-07,0.0,0.0,2.989683889609296e-05,0.0,1,0,0,-0.009802543558180332,-0.009802543558180332,1.0098507458612667
