rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.171875,0.01,0.20764246918333062,0.20765003315255803,-7.563969227408762e-06,-0.8582400492248723,-0.8582132863104721,-2.6762914400180193e-05,0.07268130279632158,0.07273239599334597,-5.109319702438497e-05,-0.08329640836411166,-0.08332426926281551,2.7860898703852e-05,-0.15370314920706216,-0.15369417631578577,-8.972891276382011e-06,1.5791943008923723,1.5787040654681945,0.0004902354241778095
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.18406250000000002,0.01,0.20866480182314773,0.20867267162182568,-7.86979867795079e-06,-0.8480375542906364,-0.8480152135861754,-2.2340704461054628e-05,0.07834174249321796,0.07838929190158178,-4.754940836382282e-05,-0.08440891294211442,-0.0844313389600466,2.2426017932189457e-05,-0.16328805080099226,-0.16327905382095667,-8.996980035591573e-06,1.6001862506549547,1.5996648231470711,0.0005214275078835318
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.19624999999999998,0.01,0.20969857673060666,0.2097066899503437,-8.113219737038158e-06,-0.8383282328851606,-0.8383105131600088,-1.771972515174358e-05,0.08376497072489972,0.0838087630689679,-4.379234406817756e-05,-0.08518615994003323,-0.08520379399960283,1.7634059569601734e-05,-0.17277819778579673,-0.1727696884688764,-8.509316920340959e-06,1.6155000917573543,1.6149561660217007,0.0005439257356536498
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.2084375,0.01,0.21074011665058778,0.21074841917974574,-8.302529157955263e-06,-0.8290810083595164,-0.8290679708985849,-1.3037460931508704e-05,0.08895956171665333,0.08899949943375546,-3.9937717102131454e-05,-0.08569273918085346,-0.08570629395058407,1.3554769730611538e-05,-0.18218250378940914,-0.18217495777011727,-7.54601929187082e-06,1.6262100833891269,1.6256516367069036,0.0005584466822232681
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.22062500000000002,0.01,0.21178644800193525,0.21179489465363655,-8.446651701299324e-06,-0.8202653556854911,-0.8202569399795296,-8.415705961439812e-06,0.09393505811540986,0.09397113055071626,-3.607243530640014e-05,-0.08598008838338245,-0.08599030960685514,1.02212234726895e-05,-0.1915087602913867,-0.19150259853934562,-6.161752041072832e-06,1.6331731402690157,1.6326072934987526,0.0005658467702631675
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.23281250000000003,0.01,0.21283515912226614,0.21284371381764733,-8.554695381191024e-06,-0.8118520616910826,-0.8118481042943655,-3.95739671710249e-06,0.09870138428116289,0.09873364399563439,-3.2259714471502554e-05,-0.08608940436749157,-0.086097035366784,7.63099929242117e-06,-0.20076380934421245,-0.2007593865479966,-4.42279621584718e-06,1.6370766276415383,1.6365095550980504,0.0005670725434878676
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.245,0.01,0.21388428961678818,0.21389292516344083,-8.635546652646653e-06,-0.8038136110792358,-0.8038138657343019,2.54655066145304e-07,0.10326847825441875,0.1032970220374852,-2.854378306645089e-05,-0.08605386737886629,-0.08605961859244823,5.751213581942083e-06,-0.20995368571431536,-0.20995128434896623,-2.401365349125051e-06,1.6384749688313986,1.6379118622163977,0.000563106615000919
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.2571875,0.01,0.21493224349615636,0.2149409410366705,-8.697540514135405e-06,-0.7961243472633516,-0.7961285047558633,4.157492511702721e-06,0.10764606504275778,0.10767101906304483,-2.495402028704352e-05,-0.0859003448921469,-0.0859048703845886,4.525492441703749e-06,-0.2190837342412451,-0.21908356312638766,-1.7111485745013866e-07,1.6378177568196681,1.637262836938035,0.0005549198816330314
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.26937500000000003,0.01,0.21597772057276532,0.2159864687924261,-8.748219660792422e-06,-0.7887604994681159,-0.7887682061293815,7.70666126559405e-06,0.11184352170483527,0.11186503016198363,-2.150845714835037e-05,-0.08565070247872092,-0.08565458389056074,3.881411839823379e-06,-0.22815870717958503,-0.2281609034518417,2.1962722566715165e-06,1.6354714349766553,1.6349280005523426,0.0005434344243127054
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.2815625,0.01,0.21701966194078515,0.2170284561228385,-8.79418205335103e-06,-0.7817001324702377,-0.7817110066653388,1.0874195101040485e-05,0.11586980218293491,0.11588801882279498,-1.821663986006916e-05,-0.08532281792667473,-0.08532655537265219,3.737445977453069e-06,-0.2371828453622296,-0.23718747892845427,4.633566224654384e-06,1.631736106165396,1.631206608321615,0.0005294978437810904
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.8,0.29375,0.01,0.2180572063831938,0.21806604739049273,-8.8410072989209e-06,-0.774923053780368,-0.7749367000577738,1.3646277405854335e-05,0.11973340094535229,0.11974848284746076,-1.5081902108471379e-05,-0.08493137058247886,-0.08493537947624245,4.008893763590704e-06,-0.2461599462485027,-0.24616702593453416,7.079686031447041e-06,1.6268586396621054,1.6263447717791086,0.000513867882996788
