region_source,tau,moneyness,v,rho,kappa,gamma,bar_v,r,ref_price,ref_delta,ref_gamma,ref_vega,ref_theta,ref_rho
hard_grid,0.05,1.009,0.04,-0.7,2.0,0.3,0.04,0.01,0.013685681169339103,-0.38598571888382516,8.323453888291311,0.2064954193645201,-0.1705592479440144,-0.020157263576155618
hard_grid,0.005,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.0017011541292778487,-0.17570407402926946,17.10467666843465,0.045726674520892185,-0.38292339393530533,-0.0008975683852345071
hard_grid,0.00725,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.002540055521943252,-0.228627518558433,16.47778958828485,0.06315899569983419,-0.3616622702739364,-0.0016958555061972868
hard_grid,0.009500000000000001,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.0033274339867208624,-0.2587441714875638,15.599713832340058,0.07779058778246206,-0.3383970745727011,-0.0025191770875552435
hard_grid,0.01175,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.0040642952244616115,-0.27847091235570254,14.708324488087555,0.09030887077541694,-0.3169895323873187,-0.00335905308770916
hard_grid,0.014000000000000002,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.004755759259884695,-0.2927615751087487,13.881983734370067,0.10124050558118691,-0.29805973880991693,-0.004214426625779193
hard_grid,0.01625,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.00540735476934151,-0.3038097895447951,13.14334285694838,0.11098289274830497,-0.28151248109820365,-0.0050840215040659255
hard_grid,0.018500000000000003,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.006024143857786046,-0.312708623155574,12.492322119285035,0.11982414927337581,-0.2670690284646288,-0.005965977504087738
hard_grid,0.02075,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.0066105093276055404,-0.3200706998287206,11.92013121879583,0.12796633787326717,-0.25441835621058756,-0.006858332694251113
hard_grid,0.023000000000000003,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.007170153472730756,-0.32627643668859285,11.415691659805077,0.13554949027559204,-0.24327177926991023,-0.00775932387023652
hard_grid,0.025250000000000005,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.007706173270217609,-0.3315815759403513,10.968380359626792,0.14267155399296727,-0.23338123370386074,-0.00866748488507681
hard_grid,0.027500000000000004,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.008221156136649088,-0.33616807907817936,10.568990762534867,0.14940280170640396,-0.2245414566434733,-0.009581639434503651
hard_grid,0.029750000000000002,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.008717271938015969,-0.34017059975457187,10.20989366119349,0.1557954254979177,-0.21658556222911807,-0.010500855086967013
hard_grid,0.032,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.009196352273606379,-0.3436915771440159,9.884885117981625,0.16188964377232318,-0.2093786647324568,-0.01142439130698724
hard_grid,0.03425,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.009659955315781898,-0.34681055557978624,9.588945775915988,0.16771751340100027,-0.2028116241015124,-0.012351654136516559
hard_grid,0.0365,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.010109417502199292,-0.3495903103130935,9.318004267554997,0.1733053113507348,-0.19679567443853166,-0.013282160621175362
hard_grid,0.03875,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.010545894308261916,-0.3520810618243999,9.068736088198222,0.17867504994012706,-0.19125808633909816,-0.01421551224388904
hard_grid,0.041,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.01097039234515751,-0.354323470223731,8.838403101282637,0.1838454726591665,-0.18613876885918434,-0.015151375512674356
hard_grid,0.043250000000000004,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.01138379471403761,-0.35635081265394675,8.62472914846353,0.18883273654351962,-0.18138764383973,-0.01608946784043254
hard_grid,0.045500000000000006,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.011786881162298757,-0.3581905944032311,8.425804741574993,0.1936509011832126,-0.17696262504735782,-0.01702954720277572
hard_grid,0.04775,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.012180344237001761,-0.3598657578331661,8.240014130770689,0.1983122940820532,-0.17282805971753445,-0.017971404453088986
hard_grid,0.05,1.012,0.04,-0.7,2.0,0.3,0.04,0.01,0.012564802343792647,-0.3613956005421546,8.06597922930338,0.20282779326433675,-0.16895351997250152,-0.018914857504622642
hard_grid,0.005,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.0012438383317642243,-0.13150646628600526,12.447087880272647,0.03390900437302058,-0.2877584817425906,-0.000673614508060286
hard_grid,0.00725,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.001924288040121791,-0.18321597521072164,13.817765907209377,0.05365203298103971,-0.3097080887848279,-0.0013621916458727134
hard_grid,0.009500000000000001,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.002618712931769851,-0.21463578357117363,13.8029471011954,0.06968025092919072,-0.30536860977775737,-0.0020945033159369044
hard_grid,0.01175,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.003293052267525187,-0.23637277047331828,13.345907042599663,0.08297859809791985,-0.2934807673168072,-0.002857734118000818
hard_grid,0.014000000000000002,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.00393831401008482,-0.25275550334387376,12.775512463814664,0.0943806400593239,-0.2800607078682876,-0.0036467920986576405
hard_grid,0.01625,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.0045536973525581725,-0.26576290357145993,12.208363103513932,0.10445146198525546,-0.2670957566876883,-0.004457424472760822
hard_grid,0.018500000000000003,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.005141045694078361,-0.27642854938973294,11.682606598706627,0.11355524453075905,-0.25518374615517353,-0.005285746431506127
hard_grid,0.02075,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.005702891899669882,-0.28536439209459274,11.20685377918727,0.12192512814916512,-0.24442358135209127,-0.006128465809920481
hard_grid,0.023000000000000003,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.006241761236296162,-0.29297016506716744,10.77908207882308,0.12971297649400615,-0.2347412867057555,-0.006982949011927739
hard_grid,0.025250000000000005,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.006759943832775339,-0.2995253382339733,10.39403608835903,0.13702123896241147,-0.2260138630025734,-0.007847148594041415
hard_grid,0.027500000000000004,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.007259445070358583,-0.3052342109763657,10.046031339032282,0.14392228498360415,-0.21811550594580636,-0.008719484653312647
hard_grid,0.029750000000000002,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.007742000182894282,-0.3102506479359022,9.729909340626676,0.1504697943623825,-0.21093313747073295,-0.009598730633175671
hard_grid,0.032,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.008209108188561132,-0.3146930280675484,9.441269737275519,0.15670539298430075,-0.20436995425060867,-0.010483921013668067
hard_grid,0.03425,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.008662068016831115,-0.3186539609828376,9.17644122405025,0.1626625433928286,-0.19834460121112327,-0.011374282465693546
hard_grid,0.0365,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.0091020109571478,-0.32220692482773217,8.932375638408558,0.16836888175810572,-0.19278903218478619,-0.012269184447491518
hard_grid,0.03875,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.009529928013757294,-0.3254109532763021,8.706534320337113,0.17384768006483764,-0.18764623152433582,-0.013168104266581694
hard_grid,0.041,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.009946692388835943,-0.3283140203281274,8.496789045614847,0.17911881042754296,-0.18286819393465015,-0.014070602343897329
hard_grid,0.043250000000000004,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.010353077809530986,-0.33095552552742014,8.301341872304931,0.184199417966183,-0.1784142524555115,-0.014976304491509121
hard_grid,0.045500000000000006,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.010749773469219903,-0.33336814337338083,8.118662112260196,0.1891044151991601,-0.17424973328051374,-0.015884888974190603
hard_grid,0.04775,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.011137396260665344,-0.3355792160210953,7.947437137558012,0.19384686064883394,-0.17034488421498484,-0.016796076849929127
hard_grid,0.05,1.0150000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.0115165008538064,-0.33761181374627824,7.786533867348112,0.19843825759891698,-0.16667402167847933,-0.01770962459031407
hard_grid,0.005,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.0008991221114224013,-0.10025733120659552,8.546734775012737,0.023674083146497882,-0.20323003286238409,-0.0005148054263986682
hard_grid,0.00725,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.0014330506248766417,-0.1454953640211727,11.380630888066207,0.04466309908242749,-0.25937183349906767,-0.0010842181511886134
hard_grid,0.009500000000000001,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.002034241343829346,-0.1758964197106092,12.035208998806752,0.0614464482142294,-0.2710195302782298,-0.0017204195677876701
hard_grid,0.01175,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.002641893560114683,-0.19843422601954686,11.944326494454458,0.07517395050712183,-0.2677834593053677,-0.002404613243864165
hard_grid,0.014000000000000002,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.003235803876909249,-0.21616790820113962,11.609472764505654,0.0868669269086002,-0.2597418209923437,-0.003126126281959317
hard_grid,0.01625,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.0038098686943445204,-0.2306216564716106,11.211271829861857,0.09718133195727541,-0.25048188619959827,-0.003876969118464694
hard_grid,0.018500000000000003,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.004363047133297715,-0.2426714741517184,10.81436994858035,0.1065125732737,-0.2412963106796872,-0.004650948244665314
hard_grid,0.02075,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.004896096188252819,-0.25288287588316294,10.440260178025909,0.11510020467577586,-0.23262652554302585,-0.005443365424624303
hard_grid,0.023000000000000003,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.005410344654792287,-0.2616500621084761,10.09434225959211,0.12309498594443724,-0.22459066125569543,-0.006250712481268003
hard_grid,0.025250000000000005,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.005907228132378428,-0.26926081473875385,9.776226522981574,0.13059736664989563,-0.2171855176321302,-0.007070372122794783
hard_grid,0.027500000000000004,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.006388118742784776,-0.275931286395517,9.483668107563773,0.13767867087206875,-0.21036575095708993,-0.007900369628069136
hard_grid,0.029750000000000002,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.006854270701421528,-0.28182702790413217,9.214033568502117,0.14439259956195105,-0.20407495616157034,-0.00873918700695802
hard_grid,0.032,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.007306810905663208,-0.2870767958294831,8.964811012240972,0.15078151784318905,-0.19825747909455804,-0.009585631649922315
hard_grid,0.03425,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.007746746060152243,-0.29178208258420213,8.73375695646763,0.15687998858305763,-0.19286246906076795,-0.010438746034982231
hard_grid,0.0365,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.00817497492198771,-0.29602388661828805,8.518912223952427,0.16271685923123957,-0.18784485413836718,-0.01129774613972849
hard_grid,0.03875,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.008592301215337383,-0.29986760833968873,8.318576043227111,0.16831657949245593,-0.18316515565896566,-0.012161979152073989
hard_grid,0.041,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.008999445610043288,-0.3033666362696117,8.131271055492718,0.17370009629529815,-0.17878891979174605,-0.013030893934632845
hard_grid,0.043250000000000004,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.009397056302177687,-0.3065650026477993,7.9557101120873455,0.1788855029292573,-0.17468607308877876,-0.013904019904147871
hard_grid,0.045500000000000006,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.009785718174650126,-0.30949937055464893,7.790767682991557,0.18388853406250671,-0.1708303149129673,-0.014780951521667474
hard_grid,0.04775,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.01016596066853026,-0.3122005364342302,7.635455965880368,0.1887229561057202,-0.1671985813303375,-0.015661336597722016
hard_grid,0.05,1.018,0.04,-0.7,2.0,0.3,0.04,0.01,0.010538264533917041,-0.3146945782387114,7.488905032221879,0.19340088143704648,-0.16377058472517814,-0.016544867259046206
hard_grid,0.005,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.0006321532462146839,-0.07912789577838808,5.7362423552269775,0.016012541139057035,-0.13802196529668156,-0.0004071086741797448
hard_grid,0.00725,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.0010445131840592925,-0.11456796228216248,9.304728708107973,0.036796890154422,-0.2143724351105466,-0.0008556334193875869
hard_grid,0.009500000000000001,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.0015581642897881665,-0.14232155108470934,10.369334446568473,0.053493329897150055,-0.23723042814580764,-0.001395250445499088
hard_grid,0.01175,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.0020982409588861106,-0.16469747191240636,10.551651644431274,0.06720556569360836,-0.24103152799657318,-0.0020004887274320954
hard_grid,0.014000000000000002,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.002637761735533095,-0.1831217763065318,10.420139608517445,0.07896327885270749,-0.23788388372461916,-0.002654471334823015
hard_grid,0.01625,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.003166916745478643,-0.19852830078635364,10.181061753659833,0.08940753488114872,-0.2322529945799707,-0.0033452950675356176
hard_grid,0.018500000000000003,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.0036823518379881515,-0.21157710886775938,9.91130003049733,0.09890885574807484,-0.22585998415925673,-0.0040644977298513844
hard_grid,0.02075,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.00418323754537997,-0.22275654746359663,9.639912129534423,0.10768490287458521,-0.21938908312006786,-0.00480606670449359
hard_grid,0.023000000000000003,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.0046697533116760725,-0.23243591546264852,9.377769146028783,0.11587149827526311,-0.2131138262870616,-0.005565696928977973
hard_grid,0.025250000000000005,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.0051424761786817985,-0.2408977135821715,9.128658879826105,0.12356045597483734,-0.20713824055906246,-0.006340250804088555
hard_grid,0.027500000000000004,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.005602124634562444,-0.2483599367937206,8.893551156596942,0.13081887242464196,-0.2014940045491495,-0.007127384552776138
hard_grid,0.029750000000000002,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.006049448128107926,-0.2549923130580183,8.672275436174488,0.1376988940796502,-0.19618125128919017,-0.007925298842870292
hard_grid,0.032,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.006485178821788451,-0.26092830199842254,8.464199188532035,0.1442427807960054,-0.1911864015528616,-0.008732575205189823
hard_grid,0.03425,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.006910011008434025,-0.26627396824567207,8.268512756332711,0.1504856836926982,-0.1864902631830679,-0.00954806884111397
hard_grid,0.0365,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.007324593286969994,-0.2711145359349736,8.084355127915927,0.15645730766900057,-0.18207183683554132,-0.010370837508395
hard_grid,0.03875,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.007729526801363518,-0.27551923422808144,7.910872655965903,0.16218301128513168,-0.17791014512729966,-0.011200093266744073
hard_grid,0.041,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.00812536639938799,-0.27954489257529236,7.747247630868543,0.1676846019894742,-0.17398511008433037,-0.012035168770469326
hard_grid,0.043250000000000004,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.008512623167926558,-0.28323862508104103,7.592712096360927,0.17298094808546027,-0.17027795204390778,-0.012875492967997906
hard_grid,0.045500000000000006,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.008891767555659236,-0.28663985138704007,7.446553771495431,0.17808846706745962,-0.16677133919107456,-0.013720573039893103
hard_grid,0.04775,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.009263232667529153,-0.28978183272548197,7.308117457311681,0.18302152244691205,-0.1634494045147704,-0.01456998060528187
hard_grid,0.05,1.021,0.04,-0.7,2.0,0.3,0.04,0.01,0.009627417509958769,-0.29269285156566927,7.176803785890783,0.18779274884006258,-0.160297692642967,-0.015423340947925149
hard_grid,0.005,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.00041770418387299113,-0.06465234326484914,4.105378605982878,0.011318231602162054,-0.09619722425843029,-0.0003331085184354061
hard_grid,0.00725,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.000740030270726777,-0.08925239891878789,7.640693289346132,0.030349262277908906,-0.1767999253753726,-0.0006679750290358704
hard_grid,0.009500000000000001,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.001175518845553225,-0.11353743926374094,8.84545024969907,0.04607736957050168,-0.20529683158941003,-0.001115659638190469
hard_grid,0.01175,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.0016495868215029574,-0.13507971216365888,9.203191868617353,0.059316872123704734,-0.21415161442172975,-0.0016446617419058063
hard_grid,0.014000000000000002,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.0021335067222816306,-0.15363933256622175,9.238362861458882,0.0709041753431583,-0.21519957361660264,-0.002232442565781305
hard_grid,0.01625,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.0026155893649566497,-0.16954198835749246,9.144044373853774,0.08135259903411152,-0.21297408719619645,-0.0028636820134492515
hard_grid,0.018500000000000003,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.003090848762411613,-0.18321635086263832,8.995480928891084,0.0909516185895547,-0.20932898860984633,-0.003528031252846491
hard_grid,0.02075,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.0035571266835384696,-0.19505866809802086,8.824244175610488,0.09987046998867521,-0.20507998000568337,-0.004218416958430161
hard_grid,0.023000000000000003,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.004013549635143443,-0.20539980992771412,8.644789933349415,0.1082177748621378,-0.20061300968086632,-0.004929887965025845
hard_grid,0.025250000000000005,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.004459869631624147,-0.2145055765720727,8.464341343132787,0.11607100035062556,-0.1961223560445857,-0.005658867896046183
hard_grid,0.027500000000000004,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.004896160012709538,-0.22258662554473574,8.286760071067391,0.1234902117187735,-0.19170988493571323,-0.006402683775689304
hard_grid,0.029750000000000002,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.005322663802662553,-0.22980969475424295,8.114175075806145,0.13052446440835164,-0.18742948585197328,-0.00715927178912245
hard_grid,0.032,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.005739712663350827,-0.2363074330392525,7.947736384192581,0.13721493649238203,-0.18330854706649846,-0.007926992771057455
hard_grid,0.03425,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.006147681140665773,-0.24218625491730883,7.78800424132254,0.14359665907193708,-0.1793591506457691,-0.00870451441152769
hard_grid,0.0365,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.006546959892837045,-0.24753236936220357,7.635171551947366,0.149699638056505,-0.17558431533423527,-0.00949073387337028
hard_grid,0.03875,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.006937939777539648,-0.2524163296012629,7.489201027288431,0.15554968923787138,-0.1719816687549555,-0.010284725124957907
hard_grid,0.041,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.007321002445214386,-0.25689645151671137,7.349913638824589,0.1611691120088259,-0.16854568985691265,-0.011085701720731408
hard_grid,0.043250000000000004,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.007696514951490041,-0.2610213889783113,7.2170468342114305,0.1665772506687797,-0.16526910951885238,-0.011892989546723257
hard_grid,0.045500000000000006,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.008064826893748878,-0.26483208743220654,7.0902929794645075,0.17179096513972736,-0.16214379398502876,-0.012706006241306966
hard_grid,0.04775,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.008426269140246578,-0.2683632795147517,6.969324537942981,0.1768250243937497,-0.15916130134215878,-0.013524245266600184
hard_grid,0.05,1.024,0.04,-0.7,2.0,0.3,0.04,0.01,0.008781153557552934,-0.27164464185225334,6.853810277689931,0.1816924334989527,-0.1563132276465361,-0.014347263340713082
hard_grid,0.005,1.0270000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.0002409885406953194,-0.053451946204490675,3.5121964223994837,0.009376294142796837,-0.0769147440739492,-0.00027568068646353396
hard_grid,0.00725,1.0270000000000001,0.04,-0.7,2.0,0.3,0.04,0.01,0.0005046026570378892,-0.06833937895314701,6.359105302156763,0.025310329678267962,-0.1470403373496073,-0.0005124963001039134
