idx,tau,moneyness,log_moneyness,v,rho,kappa,gamma,bar_v,r,gamma_cf,h_x,gamma_fd,error
2,0.02076490897252292,0.9804296138610086,-0.019764421887786876,0.0426138399080373,-0.2540157875967209,1.0023901215046376,0.048681330760390606,0.12840306528215203,0.009288306743554358,11.09827568566027,0.002,11.095859995915724,-0.002415689744545091
2,0.02076490897252292,0.9804296138610086,-0.019764421887786876,0.0426138399080373,-0.2540157875967209,1.0023901215046376,0.048681330760390606,0.12840306528215203,0.009288306743554358,11.09827568566027,0.005,11.083191955096417,-0.015083730563851816
3,0.007623868423300406,1.025835299544065,0.02550720710260777,0.30127249524066135,-0.04392480599654299,0.5189833355747814,0.1952827688486259,0.2889139047110316,0.026100615068325617,6.932791047793103,0.0005,6.932746191561877,-4.4856231225409715e-05
3,0.007623868423300406,1.025835299544065,0.02550720710260777,0.30127249524066135,-0.04392480599654299,0.5189833355747814,0.1952827688486259,0.2889139047110316,0.026100615068325617,6.932791047793103,0.001,6.932611627748992,-0.0001794200441107563
3,0.007623868423300406,1.025835299544065,0.02550720710260777,0.30127249524066135,-0.04392480599654299,0.5189833355747814,0.1952827688486259,0.2889139047110316,0.026100615068325617,6.932791047793103,0.002,6.932073426417198,-0.0007176213759043648
3,0.007623868423300406,1.025835299544065,0.02550720710260777,0.30127249524066135,-0.04392480599654299,0.5189833355747814,0.1952827688486259,0.2889139047110316,0.026100615068325617,6.932791047793103,0.005,6.9283084986125765,-0.004482549180526263
4,0.0001795485230612626,1.0048755152156585,0.004863668382023638,0.08162488965442216,-0.7933692805046628,0.9416801094059677,0.5012992409664442,0.2991957375554018,0.02342083206233855,75.91736341827709,0.0005,75.88442852110123,-0.0329348971758634
4,0.0001795485230612626,1.0048755152156585,0.004863668382023638,0.08162488965442216,-0.7933692805046628,0.9416801094059677,0.5012992409664442,0.2991957375554018,0.02342083206233855,75.91736341827709,0.001,75.78573534641781,-0.13162807185928216
4,0.0001795485230612626,1.0048755152156585,0.004863668382023638,0.08162488965442216,-0.7933692805046628,0.9416801094059677,0.5012992409664442,0.2991957375554018,0.02342083206233855,75.91736341827709,0.002,75.39263101336816,-0.5247324049089315
4,0.0001795485230612626,1.0048755152156585,0.004863668382023638,0.08162488965442216,-0.7933692805046628,0.9416801094059677,0.5012992409664442,0.2991957375554018,0.02342083206233855,75.91736341827709,0.005,72.71442499288645,-3.2029384253906414
5,0.04297100021154882,0.9908542672444289,-0.009187811727909745,0.41408545332360724,-0.13451968872829567,2.228077700175257,0.6879189906536103,0.4262233132139917,0.012971991992726712,3.0388216171792566,0.0005,3.0388179087182223,-3.708461034257482e-06
5,0.04297100021154882,0.9908542672444289,-0.009187811727909745,0.41408545332360724,-0.13451968872829567,2.228077700175257,0.6879189906536103,0.4262233132139917,0.012971991992726712,3.0388216171792566,0.001,3.0388067841833624,-1.4832995894220602e-05
5,0.04297100021154882,0.9908542672444289,-0.009187811727909745,0.41408545332360724,-0.13451968872829567,2.228077700175257,0.6879189906536103,0.4262233132139917,0.012971991992726712,3.0388216171792566,0.002,3.0387622855297995,-5.9331649457039504e-05
5,0.04297100021154882,0.9908542672444289,-0.009187811727909745,0.41408545332360724,-0.13451968872829567,2.228077700175257,0.6879189906536103,0.4262233132139917,0.012971991992726712,3.0388216171792566,0.005,3.0384508398284686,-0.00037077735078794305
6,0.01133165189829125,1.0054698347067288,0.005454929488884897,0.16206399022279647,-0.3266335044079132,0.044048530680212306,0.013555098702330707,0.01232328252681822,0.0022586558494713193,9.156168340839656,0.0005,9.156065962958985,-0.00010237788067080089
6,0.01133165189829125,1.0054698347067288,0.005454929488884897,0.16206399022279647,-0.3266335044079132,0.044048530680212306,0.013555098702330707,0.01232328252681822,0.0022586558494713193,9.156168340839656,0.001,9.155758844464525,-0.00040949637513065795
6,0.01133165189829125,1.0054698347067288,0.005454929488884897,0.16206399022279647,-0.3266335044079132,0.044048530680212306,0.013555098702330707,0.01232328252681822,0.0022586558494713193,9.156168340839656,0.002,9.154530617515695,-0.001637723323961282
6,0.01133165189829125,1.0054698347067288,0.005454929488884897,0.16206399022279647,-0.3266335044079132,0.044048530680212306,0.013555098702330707,0.01232328252681822,0.0022586558494713193,9.156168340839656,0.005,9.145944061313125,-0.010224279526530822
