epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low
3364,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3365,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3366,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3367,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3368,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3369,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3370,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3371,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3372,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3373,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3374,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3375,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3376,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3377,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3378,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3379,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3380,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3381,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3382,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3383,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3384,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3385,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3386,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3387,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3388,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3389,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3390,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3391,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3392,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3393,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3394,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3395,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3396,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3397,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3398,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3399,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3400,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3401,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3402,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3403,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3404,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3405,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3406,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3407,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3408,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3409,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3410,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3411,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3412,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3413,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3414,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3415,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3416,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3417,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3418,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3419,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3420,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3421,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3422,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3423,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3424,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3425,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3426,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3427,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3428,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3429,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
3430,lbfgs,1.0,-11.994390487670898,-5.994392395019531,0.0,0.0,0.0,0.0,1.8518520852781933e-17,-5.999997615814209,0.0,0.0,0.0,0.0,-11.876825332641602,-5.876826763153076,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-5.999998092651367,0.0,0.0,0.0,0.0,0,0,-6.002418518066406,-6.0,403.4287934927351,-6.0090508460998535,-6.0,403.4287934927351
